feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,class
-2.892646007239818573e-02,1.536644339561462402e+00,-1.616436839103698730e+00,-1.903799057006835938e+00,2.056055784225463867e+00,1.754628181457519531e+00,-5.478586554527282715e-01,1.014153838157653809e+00,-6.027725934982299805e-01,4.720112085342407227e-01,-2.537918090820312500e-01,9.433993697166442871e-01,-2.142714738845825195e+00,-1.623509526252746582e-01,1.157216668128967285e+00,1.000000000000000000e+00
-2.306776762008666992e+00,5.422845482826232910e-01,-1.382622241973876953e+00,6.756779551506042480e-02,-1.177764058113098145e+00,-1.612375974655151367e+00,-4.768576025962829590e-01,1.715271830558776855e+00,3.165728747844696045e-01,6.470873951911926270e-02,-5.367324948310852051e-01,-1.065519928932189941e+00,1.072671413421630859e+00,9.804736971855163574e-01,1.669220328330993652e+00,0.000000000000000000e+00
-1.128732562065124512e+00,-8.822788000106811523e-01,1.365886569023132324e+00,1.195841550827026367e+00,1.992658674716949463e-01,-5.837432146072387695e-01,2.171756267547607422e+00,-1.256870746612548828e+00,5.730754137039184570e-01,-1.846182346343994141e+00,2.563944816589355469e+00,6.009870171546936035e-01,-3.140290081501007080e-01,-8.259568810462951660e-01,4.095534682273864746e-01,1.000000000000000000e+00
1.615233540534973145e+00,-4.461044669151306152e-01,1.429327487945556641e+00,-1.617868781089782715e+00,-2.160566329956054688e+00,9.915056824684143066e-01,-8.608809709548950195e-01,-1.836335062980651855e+00,8.561251163482666016e-01,1.197371244430541992e+00,1.955115437507629395e+00,-1.107263922691345215e+00,-4.984793066978454590e-01,5.684568881988525391e-01,-3.770291223190724850e-04,1.000000000000000000e+00
3.080631792545318604e-02,8.288218975067138672e-01,3.476979136466979980e-01,-8.119630813598632812e-01,2.140527248382568359e+00,1.486894041299819946e-01,-1.581811785697937012e+00,-5.880362391471862793e-01,4.882049560546875000e-01,1.366722226142883301e+00,7.523597478866577148e-01,8.379386663436889648e-01,2.547074794769287109e+00,-7.994275689125061035e-01,2.049837112426757812e+00,0.000000000000000000e+00
-2.417264461517333984e+00,1.744106858968734741e-01,8.555001020431518555e-01,-2.169335842132568359e+00,9.166689515113830566e-01,9.960634708404541016e-01,-1.291170567274093628e-01,3.069486916065216064e-01,-1.029946804046630859e+00,-2.337078452110290527e-01,-5.599613785743713379e-01,7.551235556602478027e-01,2.671691656112670898e+00,5.191707611083984375e-01,4.095002412796020508e-01,1.000000000000000000e+00
-5.930356383323669434e-01,-9.234321117401123047e-01,-3.420586884021759033e-01,2.388775587081909180e+00,1.005650639533996582e+00,9.025565385818481445e-01,-2.319128036499023438e+00,3.054216206073760986e-01,1.491929531097412109e+00,1.327478170394897461e+00,-7.035487890243530273e-01,2.312801033258438110e-01,4.344353973865509033e-01,-6.415072679519653320e-01,1.792832016944885254e+00,0.000000000000000000e+00
1.961122393608093262e+00,8.336529135704040527e-02,-1.046948909759521484e+00,1.791916012763977051e+00,2.131775140762329102e+00,8.754748106002807617e-01,-1.030986070632934570e+00,5.083927512168884277e-01,8.726400882005691528e-02,-2.997549772262573242e-01,-1.393441677093505859e+00,-1.876581907272338867e+00,8.570383191108703613e-01,5.405703186988830566e-01,-6.827452182769775391e-01,0.000000000000000000e+00
4.646466374397277832e-01,8.349808305501937866e-02,-1.275435924530029297e+00,-5.108333379030227661e-02,-1.170713186264038086e+00,-9.801238179206848145e-01,-3.269108295440673828e+00,5.050126910209655762e-01,-1.484503984451293945e+00,5.858578681945800781e-01,-1.587740480899810791e-01,-2.112681865692138672e+00,-2.596541047096252441e-01,-1.197391986846923828e+00,1.781077086925506592e-01,1.000000000000000000e+00
-9.980986714363098145e-01,6.861152648925781250e-01,-1.326788902282714844e+00,7.269845008850097656e-01,-1.607443541288375854e-01,1.498992592096328735e-01,-8.897294998168945312e-01,2.918395757675170898e+00,1.457282453775405884e-01,-9.776232838630676270e-01,-4.436926543712615967e-01,3.319438934326171875e+00,-3.479443788528442383e-01,3.058686554431915283e-01,-1.595172435045242310e-01,1.000000000000000000e+00
1.584827899932861328e+00,-5.056090354919433594e-01,2.727290153503417969e+00,-2.611953735351562500e+00,9.163907766342163086e-01,-5.230944156646728516e-01,6.379225850105285645e-01,-5.655452609062194824e-01,-3.179808855056762695e-01,-1.378640979528427124e-01,-1.229993224143981934e+00,3.021247088909149170e-01,-1.989186406135559082e-01,9.127537608146667480e-01,2.318406254053115845e-01,1.000000000000000000e+00
1.211190700531005859e+00,7.126854062080383301e-01,1.456160187721252441e+00,1.530793190002441406e+00,5.578756332397460938e-02,1.309866428375244141e+00,1.576947093009948730e+00,1.046139001846313477e+00,-3.986310660839080811e-01,7.536845207214355469e-01,1.965626120567321777e+00,-7.255769371986389160e-01,-1.140296936035156250e+00,3.565528988838195801e-01,1.500119090080261230e+00,0.000000000000000000e+00
1.989714026451110840e+00,1.118851780891418457e+00,6.834787726402282715e-01,-2.070511102676391602e+00,5.983083248138427734e-01,-1.722346246242523193e-01,-4.068609178066253662e-01,1.325922966003417969e+00,-7.613723725080490112e-02,-1.467723250389099121e+00,-5.861628651618957520e-01,1.166901111602783203e+00,-4.379740953445434570e-01,-1.478738069534301758e+00,-6.324898004531860352e-01,1.000000000000000000e+00
2.540712058544158936e-01,-3.216519057750701904e-01,-1.623213440179824829e-01,1.807685136795043945e+00,8.061972856521606445e-01,-5.691074132919311523e-01,-2.784807682037353516e-01,1.312641859054565430e+00,1.587948679924011230e+00,-2.225783586502075195e+00,-5.492393374443054199e-01,7.372796535491943359e-01,1.579498529434204102e+00,-2.451711446046829224e-01,-1.700927615165710449e+00,0.000000000000000000e+00
-1.414519309997558594e+00,-7.072097063064575195e-01,-8.182239532470703125e-01,1.246563196182250977e+00,-6.052451133728027344e-01,7.084572911262512207e-01,1.418021470308303833e-01,-3.344398498535156250e+00,1.815703392028808594e+00,3.072888962924480438e-02,-1.798288822174072266e+00,-7.993806004524230957e-01,-1.079839933663606644e-02,8.177726268768310547e-01,-2.483477592468261719e-01,0.000000000000000000e+00
2.148310184478759766e+00,-1.166369199752807617e+00,2.094992160797119141e+00,2.384921073913574219e+00,-4.011192619800567627e-01,-1.902519464492797852e+00,-7.414013743400573730e-01,1.356302618980407715e+00,9.860185384750366211e-01,1.019724369049072266e+00,-1.670833304524421692e-02,-4.951778948307037354e-01,1.398986876010894775e-01,7.728630900382995605e-01,-1.842116117477416992e-01,1.000000000000000000e+00
3.032217741012573242e+00,1.156279444694519043e+00,-2.101472616195678711e+00,-1.923409551382064819e-01,-8.111577033996582031e-01,8.196045160293579102e-01,3.341016545891761780e-02,1.522120356559753418e+00,-8.327102661132812500e-02,-8.792758584022521973e-01,1.769659221172332764e-01,-1.034984230995178223e+00,-2.130474001169204712e-01,-1.423108339309692383e+00,-6.790445744991302490e-02,1.000000000000000000e+00
1.176609192043542862e-02,1.273904085159301758e+00,-2.980295419692993164e-01,-8.501670360565185547e-01,4.992356896400451660e-01,1.387935161590576172e+00,1.915002942085266113e+00,-1.152678847312927246e+00,-3.389443159103393555e+00,1.026819229125976562e+00,-1.997044533491134644e-01,6.078701615333557129e-01,8.951873779296875000e-01,7.817675471305847168e-01,-1.003259301185607910e+00,0.000000000000000000e+00
2.295964360237121582e-01,2.775365352630615234e+00,-3.445776402950286865e-01,8.535198569297790527e-01,6.410763263702392578e-01,2.722357213497161865e-01,5.493740364909172058e-02,-9.764494746923446655e-02,1.710646450519561768e-01,-7.477402687072753906e-01,-2.395443804562091827e-02,-1.233615517616271973e+00,1.451138257980346680e+00,1.818501949310302734e+00,-4.110521972179412842e-01,1.000000000000000000e+00
2.118807844817638397e-02,7.446659356355667114e-02,-8.260779976844787598e-01,-1.525529026985168457e+00,3.067247569561004639e-01,-5.544030070304870605e-01,8.429975509643554688e-01,3.908452987670898438e-01,3.674137592315673828e-01,1.015024185180664062e+00,-1.614115476608276367e+00,1.270295977592468262e-01,1.962533831596374512e+00,-8.751696944236755371e-01,-4.648728668689727783e-01,1.000000000000000000e+00
1.611289978027343750e+00,-1.268831014633178711e+00,-2.291774272918701172e+00,-2.074396371841430664e+00,-8.084779977798461914e-01,3.265477120876312256e-01,7.531166672706604004e-01,-6.792988181114196777e-01,-3.214473724365234375e-01,-3.741957247257232666e-01,1.135274052619934082e+00,-3.504557013511657715e-01,2.361822366714477539e+00,7.354005575180053711e-01,4.569007754325866699e-01,0.000000000000000000e+00
2.345440536737442017e-01,-8.285161256790161133e-01,-1.062539696693420410e+00,2.209657907485961914e+00,9.755842685699462891e-01,-1.263158798217773438e+00,-1.084284633398056030e-01,1.211449623107910156e+00,2.282839775085449219e+00,-1.584771275520324707e+00,8.446838259696960449e-01,-2.223598212003707886e-01,1.614544153213500977e+00,-8.083027601242065430e-02,-1.674374103546142578e+00,0.000000000000000000e+00
1.935176849365234375e+00,8.073490858078002930e-01,1.315312862396240234e+00,1.678276181221008301e+00,-1.656751632690429688e+00,1.600047707557678223e+00,-1.092555284500122070e+00,-2.035620510578155518e-01,-7.568853497505187988e-01,3.380594849586486816e-01,1.248114228248596191e+00,8.281602859497070312e-01,-1.066334247589111328e+00,-6.162952184677124023e-01,-7.167125344276428223e-01,1.000000000000000000e+00
-4.801550209522247314e-01,5.425149202346801758e-01,-6.215746998786926270e-01,6.304965019226074219e-01,1.213206887245178223e+00,8.321177214384078979e-02,-1.679255247116088867e+00,2.489316701889038086e+00,8.718997240066528320e-01,-2.765331506729125977e+00,8.367363810539245605e-01,6.671346426010131836e-01,9.477586746215820312e-01,7.833567857742309570e-01,1.464838534593582153e-01,1.000000000000000000e+00
-1.509929180145263672e+00,2.168361186981201172e+00,6.115020513534545898e-01,6.595839262008666992e-01,-7.046123147010803223e-01,-9.673995971679687500e-01,5.531428456306457520e-01,-9.453209042549133301e-01,5.831072926521301270e-01,2.436062395572662354e-01,-3.104393780231475830e-01,1.440909981727600098e+00,-1.049852818250656128e-01,1.476749420166015625e+00,-2.348767407238483429e-02,0.000000000000000000e+00
1.819893956184387207e+00,1.403189897537231445e-01,-2.031533002853393555e+00,1.426802277565002441e+00,-1.012877702713012695e+00,-1.665156245231628418e+00,-1.479381561279296875e+00,8.196231722831726074e-01,-8.004526495933532715e-01,2.832280099391937256e-01,-9.796640872955322266e-01,7.833503484725952148e-01,-1.017011761665344238e+00,4.664166867733001709e-01,-9.098315834999084473e-01,0.000000000000000000e+00
6.400626301765441895e-01,2.095676660537719727e+00,-1.420360207557678223e+00,-2.512418508529663086e+00,7.613194584846496582e-01,-9.712175726890563965e-01,6.199047341942787170e-02,1.751523852348327637e+00,1.461811184883117676e+00,1.028172135353088379e+00,-4.844681024551391602e-01,7.427533715963363647e-02,-8.158130943775177002e-02,-1.857424825429916382e-01,-3.720684051513671875e-01,1.000000000000000000e+00
-4.956980049610137939e-01,1.197370767593383789e+00,1.192321300506591797e+00,1.233825802803039551e+00,-6.492902040481567383e-01,5.420768260955810547e-01,1.152952551841735840e+00,2.131233930587768555e+00,4.670068919658660889e-01,2.136199951171875000e+00,-1.001636266708374023e+00,1.938181638717651367e+00,-1.131379246711730957e+00,1.788041234016418457e+00,9.226585030555725098e-01,0.000000000000000000e+00
-8.540930747985839844e-01,1.320628970861434937e-01,-2.945310473442077637e-01,-1.758031487464904785e+00,1.062535643577575684e+00,6.785411834716796875e-01,-5.924828648567199707e-01,-2.693271636962890625e+00,9.040493518114089966e-02,-1.473306655883789062e+00,-2.737118601799011230e-01,2.341725826263427734e-01,1.562963247299194336e+00,-3.220295906066894531e-01,-1.330133199691772461e+00,1.000000000000000000e+00
1.290925502777099609e+00,4.405107498168945312e-01,-6.717407107353210449e-01,-1.773885786533355713e-01,7.048677802085876465e-01,-1.392134875059127808e-01,2.367371082305908203e+00,-8.202582001686096191e-01,-6.559749841690063477e-01,4.139906466007232666e-01,-1.301519989967346191e+00,2.740006923675537109e+00,5.424562692642211914e-01,6.929613947868347168e-01,-1.247620463371276855e+00,1.000000000000000000e+00
-1.137612938880920410e+00,-1.366098523139953613e+00,5.761193633079528809e-01,2.972610592842102051e-01,-1.532667517662048340e+00,-9.731404781341552734e-01,-2.638745307922363281e+00,-1.058240771293640137e+00,7.645657062530517578e-01,3.380430340766906738e-01,-1.556400060653686523e+00,-4.527322947978973389e-01,-1.329151511192321777e+00,1.411606818437576294e-01,6.357037276029586792e-02,0.000000000000000000e+00
1.993316769599914551e+00,-8.001981377601623535e-01,2.253236770629882812e+00,2.598319292068481445e+00,-7.819927930831909180e-01,-1.105344057083129883e+00,-8.749371767044067383e-01,-1.335268139839172363e+00,1.151604577898979187e-01,2.906689941883087158e-01,-5.929677486419677734e-01,-1.544016003608703613e-01,1.158433482050895691e-01,8.149258494377136230e-01,1.499218106269836426e+00,1.000000000000000000e+00
4.416917860507965088e-01,-2.706569731235504150e-01,3.027912378311157227e-01,1.265256524085998535e+00,1.855387449264526367e+00,-1.722612380981445312e+00,1.052256584167480469e+00,-9.652615189552307129e-01,-2.453161001205444336e+00,-1.046103358268737793e+00,2.976012825965881348e-01,-1.745290875434875488e+00,5.311270356178283691e-01,-2.286351174116134644e-01,1.988560795783996582e+00,0.000000000000000000e+00
-3.716469407081604004e-01,-7.284797430038452148e-01,-3.001482963562011719e+00,3.093316853046417236e-01,-5.033707711845636368e-03,1.567713618278503418e+00,-1.297357082366943359e+00,7.009951472282409668e-01,-8.279839158058166504e-01,1.074248433113098145e+00,-1.260887533426284790e-01,-1.198315262794494629e+00,1.944502949714660645e+00,-1.772171139717102051e+00,-9.306957125663757324e-01,1.000000000000000000e+00
5.379811525344848633e-01,4.931604489684104919e-02,-5.297139286994934082e-01,5.267210006713867188e-01,1.209700852632522583e-01,-1.086195945739746094e+00,-9.337115287780761719e-01,-4.958552718162536621e-01,-2.225574254989624023e-01,6.504196524620056152e-01,1.769247770309448242e+00,3.417389392852783203e+00,-1.011949896812438965e+00,1.056928873062133789e+00,8.312224149703979492e-01,0.000000000000000000e+00
1.823482871055603027e+00,2.670089900493621826e-01,3.024113774299621582e-01,-4.330517053604125977e-01,-7.154682874679565430e-01,3.559162020683288574e-01,-9.137369990348815918e-01,-1.412917375564575195e+00,1.162194013595581055e+00,-3.921630680561065674e-01,-3.783864021301269531e+00,-8.578170537948608398e-01,-3.363345563411712646e-01,-9.611406922340393066e-01,3.218801617622375488e-01,0.000000000000000000e+00
-4.964965879917144775e-01,1.006137967109680176e+00,-2.470403671264648438e+00,6.261943578720092773e-01,-2.132038116455078125e+00,-1.767020702362060547e+00,-3.170577436685562134e-02,1.760815262794494629e+00,-4.076510071754455566e-01,-6.021358370780944824e-01,-1.268575489521026611e-01,-1.035073518753051758e+00,-2.176594734191894531e+00,-6.275774240493774414e-01,1.405207905918359756e-02,1.000000000000000000e+00
4.814157783985137939e-01,-3.294664621353149414e-02,-5.424996488727629185e-04,3.774518370628356934e-01,1.410899162292480469e+00,-2.087205410003662109e+00,1.197156071662902832e+00,9.067510366439819336e-01,1.944734930992126465e+00,1.064820408821105957e+00,-1.758389592170715332e+00,-4.576133191585540771e-02,1.418879389762878418e+00,1.285326361656188965e+00,1.320289850234985352e+00,1.000000000000000000e+00
7.203736156225204468e-02,1.250424236059188843e-01,6.602987051010131836e-01,-1.389175534248352051e+00,-8.109815120697021484e-01,-2.205446481704711914e+00,2.985059261322021484e+00,-8.575445413589477539e-02,1.579897046089172363e+00,-7.852590680122375488e-01,8.136820793151855469e-01,7.182613015174865723e-01,-2.539339065551757812e-01,4.978534281253814697e-01,-1.271687150001525879e+00,0.000000000000000000e+00
8.233152031898498535e-01,5.733711123466491699e-01,-6.033562421798706055e-01,2.817229251377284527e-04,-1.993778586387634277e+00,-1.427723407745361328e+00,-6.847921609878540039e-01,-2.718478441238403320e+00,1.994180306792259216e-02,5.722016692161560059e-01,4.449607729911804199e-01,-7.946954369544982910e-01,-6.029078364372253418e-01,-4.462779760360717773e-01,6.523920297622680664e-01,0.000000000000000000e+00
-1.014311909675598145e+00,9.812635779380798340e-01,-7.825408577919006348e-01,1.070538640022277832e+00,5.552245974540710449e-01,-9.744080156087875366e-02,3.886253014206886292e-02,-7.151427865028381348e-01,8.969722390174865723e-01,3.007946729660034180e+00,-3.806460499763488770e-01,9.676523208618164062e-01,-4.945718944072723389e-01,2.295858144760131836e+00,1.100028276443481445e+00,0.000000000000000000e+00
3.551374375820159912e-01,1.348710060119628906e+00,-3.281642198562622070e-01,1.257687807083129883e+00,-7.934446334838867188e-01,-8.133922517299652100e-02,-2.121012449264526367e+00,-1.924783706665039062e+00,1.215592175722122192e-01,2.729350626468658447e-01,1.724590361118316650e-01,7.382990121841430664e-01,-7.559186965227127075e-02,-2.064722776412963867e+00,2.513549089431762695e+00,0.000000000000000000e+00
2.671376466751098633e-01,1.275882840156555176e+00,1.273582458496093750e+00,-1.262450695037841797e+00,-1.040901064872741699e+00,-2.004085540771484375e+00,-5.697553753852844238e-01,-2.947921514511108398e+00,1.242416352033615112e-01,5.588036179542541504e-01,3.843466043472290039e-01,-6.891111284494400024e-02,1.148454546928405762e+00,-2.463531866669654846e-02,-1.161022424697875977e+00,0.000000000000000000e+00
-1.216145679354667664e-01,2.255402356386184692e-01,1.121573209762573242e+00,-6.387494802474975586e-01,-7.869805693626403809e-01,-1.790293306112289429e-01,-1.685567855834960938e+00,1.473844528198242188e+00,1.528609275817871094e+00,-1.200404524803161621e+00,-1.470881462097167969e+00,1.441945731639862061e-01,1.991197168827056885e-01,3.966449797153472900e-01,-1.364087343215942383e+00,1.000000000000000000e+00
-1.539427042007446289e+00,2.491251230239868164e+00,5.550713539123535156e-01,-1.467308402061462402e+00,-8.650881052017211914e-01,4.386168420314788818e-01,2.574121057987213135e-01,1.189376354217529297e+00,1.149259328842163086e+00,9.785994291305541992e-01,-1.876011848449707031e+00,-9.651227593421936035e-01,1.884116828441619873e-01,-1.170057296752929688e+00,-3.375304341316223145e-01,0.000000000000000000e+00
6.512870639562606812e-02,1.563864350318908691e+00,-1.154821872711181641e+00,8.010063171386718750e-01,6.669055819511413574e-01,5.931779146194458008e-01,-1.048523902893066406e+00,2.175466537475585938e+00,-8.501053452491760254e-01,-8.120584487915039062e-01,-5.685484036803245544e-02,-9.815138578414916992e-01,3.810310363769531250e-01,-2.036003589630126953e+00,-1.504443645477294922e+00,0.000000000000000000e+00
1.462312459945678711e+00,-1.243017554283142090e+00,4.978868067264556885e-01,1.713501453399658203e+00,-6.983073353767395020e-01,-3.154835104942321777e-01,-9.246021509170532227e-02,2.074324607849121094e+00,2.137722253799438477e+00,-1.033630967140197754e+00,-9.934405684471130371e-01,2.129475831985473633e+00,3.915597200393676758e-01,-3.726163208484649658e-01,5.903811454772949219e-01,1.000000000000000000e+00
-4.406358003616333008e-01,9.670853614807128906e-01,-1.669284582138061523e+00,-8.359013199806213379e-01,1.717688329517841339e-02,2.614847660064697266e+00,-1.697112768888473511e-01,-9.049723744392395020e-01,8.133879899978637695e-01,1.433086156845092773e+00,-1.196442604064941406e+00,-6.289338469505310059e-01,-3.513475060462951660e-01,2.596452713012695312e+00,-6.611576676368713379e-01,0.000000000000000000e+00
-1.469645261764526367e+00,-8.218040466308593750e-01,1.065472126007080078e+00,7.050501108169555664e-01,5.379673838615417480e-01,3.829560518264770508e+00,1.486414909362792969e+00,3.579089045524597168e-01,8.624163269996643066e-01,-4.009199738502502441e-01,9.823673367500305176e-01,-2.611797451972961426e-01,-7.520797848701477051e-01,1.108449772000312805e-01,6.258918046951293945e-01,1.000000000000000000e+00
4.915627241134643555e-01,5.544743537902832031e-01,-9.382326602935791016e-01,-1.320361018180847168e+00,-7.123541235923767090e-01,-4.018580615520477295e-01,-1.646732389926910400e-01,-5.124424099922180176e-01,-9.136485867202281952e-03,1.870836019515991211e+00,6.783637404441833496e-01,-8.787209987640380859e-01,1.912413001060485840e+00,-3.465405404567718506e-01,-2.476969242095947266e+00,0.000000000000000000e+00
-5.357118844985961914e-01,-7.548827528953552246e-01,-7.982612401247024536e-02,-4.832276403903961182e-01,-1.005855083465576172e+00,-1.167722463607788086e+00,8.314356803894042969e-01,-2.216269493103027344e+00,-3.355500996112823486e-01,2.999977827072143555e+00,-1.243448853492736816e+00,6.642084717750549316e-01,-7.223137021064758301e-01,7.284676432609558105e-01,-1.979504078626632690e-01,1.000000000000000000e+00
1.166902631521224976e-01,1.796076744794845581e-01,-1.627855181694030762e+00,9.257459640502929688e-01,-1.700833082199096680e+00,-1.008028268814086914e+00,1.521565437316894531e+00,6.057493686676025391e-01,3.596596419811248779e-01,-5.751317739486694336e-01,-1.450324654579162598e+00,5.720599740743637085e-02,9.954901337623596191e-01,4.191590547561645508e-01,-4.666199982166290283e-01,1.000000000000000000e+00
7.545069456100463867e-01,2.326985746622085571e-01,-9.087820649147033691e-01,2.714879624545574188e-02,-2.532614022493362427e-02,1.281465291976928711e+00,1.150398254394531250e+00,-1.502823948860168457e+00,-1.161915659904479980e+00,1.010605216026306152e+00,-7.278557866811752319e-02,-2.775180041790008545e-01,3.472277402877807617e+00,-1.645648956298828125e+00,6.140322089195251465e-01,1.000000000000000000e+00
-9.027954936027526855e-01,2.767691314220428467e-01,6.680386662483215332e-01,2.162958234548568726e-01,-2.446970790624618530e-01,5.523527860641479492e-01,8.698090910911560059e-01,-3.087709248065948486e-01,1.116097092628479004e+00,8.652445673942565918e-01,-1.739604949951171875e+00,-1.791292242705821991e-02,-2.761893868446350098e-01,1.285503983497619629e+00,-1.840518832206726074e+00,1.000000000000000000e+00
1.083057641983032227e+00,-5.576173663139343262e-01,-3.584604263305664062e-01,-7.075012326240539551e-01,-2.833920478820800781e+00,-1.041046500205993652e+00,-1.731335401535034180e+00,1.702984452247619629e+00,-3.502146899700164795e-01,-2.750612795352935791e-03,1.810231685638427734e+00,-1.058814004063606262e-01,5.008119940757751465e-01,1.686139583587646484e+00,8.055517673492431641e-01,1.000000000000000000e+00
6.389107704162597656e-01,1.487862944602966309e+00,-7.216222286224365234e-01,1.457354798913002014e-02,3.482398390769958496e-01,-1.130399331450462341e-01,2.638819217681884766e+00,8.613651394844055176e-01,-4.759662151336669922e-01,-9.440490007400512695e-01,-2.754402160644531250e+00,1.080605745315551758e+00,-4.692696630954742432e-01,4.846091866493225098e-01,4.915350973606109619e-01,1.000000000000000000e+00
-1.034017920494079590e+00,2.766634225845336914e-01,1.345059394836425781e+00,1.804419994354248047e+00,-6.581310033798217773e-01,1.617806077003479004e+00,1.554187178611755371e+00,-1.288854181766510010e-01,2.123893499374389648e+00,8.468071818351745605e-01,1.468343973159790039e+00,6.265189051628112793e-01,1.058821439743041992e+00,7.861078977584838867e-01,-2.577952742576599121e-01,1.000000000000000000e+00
-3.917274177074432373e-01,1.277472615242004395e+00,-3.279949426651000977e-01,-2.146450996398925781e+00,6.438145637512207031e-01,-1.560533642768859863e-01,-1.451245188713073730e+00,-1.994001626968383789e+00,6.754543185234069824e-01,1.017598714679479599e-02,4.488702490925788879e-02,-2.340140104293823242e+00,1.002565979957580566e+00,-9.993487596511840820e-01,-1.836848020553588867e+00,0.000000000000000000e+00
-6.198242902755737305e-01,8.192945718765258789e-01,-1.163338899612426758e+00,-9.813758730888366699e-01,-6.961986422538757324e-02,4.850252866744995117e-01,7.475164532661437988e-01,-1.276593565940856934e+00,2.144488334655761719e+00,2.316376686096191406e+00,8.549733757972717285e-01,8.839860558509826660e-01,-1.309919476509094238e+00,-6.714808940887451172e-01,1.153579831123352051e+00,0.000000000000000000e+00
