feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,class
1.311225652694702148e+00,1.952537178993225098e+00,1.920210421085357666e-01,3.197594404220581055e+00,-6.509174704551696777e-01,3.169251084327697754e-01,-5.085697174072265625e-01,-3.707301855087280273e+00,1.000000000000000000e+00
-4.116230309009552002e-01,1.830177903175354004e-01,-4.471801817417144775e-01,9.663998484611511230e-01,1.472184658050537109e+00,2.995725870132446289e-01,9.577049612998962402e-01,3.626773953437805176e-01,0.000000000000000000e+00
-2.053078651428222656e+00,-3.157752513885498047e+00,-6.084885597229003906e-01,1.809330701828002930e+00,2.343003273010253906e+00,9.381479620933532715e-01,-1.733198910951614380e-01,1.198291897773742676e+00,1.000000000000000000e+00
2.742255926132202148e-01,2.126027584075927734e+00,-1.195187687873840332e+00,3.207795858383178711e+00,-1.791297078132629395e+00,4.618102908134460449e-01,3.287179470062255859e-01,1.871977210044860840e+00,1.000000000000000000e+00
-6.858060359954833984e-01,1.135862827301025391e+00,3.082146167755126953e+00,3.274726152420043945e+00,3.101684331893920898e+00,1.161375403404235840e+00,7.738026976585388184e-02,-1.590823888778686523e+00,1.000000000000000000e+00
2.241649851202964783e-02,-3.422782942652702332e-02,-6.341924518346786499e-02,-5.433538556098937988e-01,-1.156214237213134766e+00,-2.045170545578002930e+00,4.427390918135643005e-02,-7.675073146820068359e-01,0.000000000000000000e+00
-3.348598480224609375e+00,1.851549297571182251e-01,3.256484270095825195e+00,-4.422127008438110352e-01,-7.725846767425537109e-01,-5.072795748710632324e-01,5.771561861038208008e-01,2.009258747100830078e+00,1.000000000000000000e+00
-1.144886732101440430e+00,9.382522106170654297e-01,8.241822123527526855e-01,-1.952908635139465332e+00,1.993352890014648438e+00,-2.682429254055023193e-01,-1.245460391044616699e+00,-2.527008205652236938e-02,0.000000000000000000e+00
-1.734246850013732910e+00,-2.499367445707321167e-01,8.424065709114074707e-01,1.073490977287292480e+00,9.405019283294677734e-01,7.149358391761779785e-01,-2.919071912765502930e-01,-5.462603569030761719e-01,0.000000000000000000e+00
-3.791946411132812500e+00,-1.466435194015502930e+00,-1.041810750961303711e+00,1.965004682540893555e+00,5.861856341361999512e-01,-2.986934781074523926e-01,-1.094103336334228516e+00,5.371944308280944824e-01,1.000000000000000000e+00
1.979720711708068848e+00,-9.567469954490661621e-01,-7.163643240928649902e-01,-2.067328691482543945e+00,2.009328603744506836e+00,-3.405180931091308594e+00,-8.206666111946105957e-01,-1.537604928016662598e+00,1.000000000000000000e+00
3.162270784378051758e+00,1.648487925529479980e+00,7.973664402961730957e-01,3.077548265457153320e+00,1.392892241477966309e+00,1.060137271881103516e+00,-7.276873588562011719e-01,5.071225166320800781e-01,1.000000000000000000e+00
-1.889294385910034180e+00,-2.405578270554542542e-02,1.435883790254592896e-01,1.653321385383605957e+00,2.209349125623703003e-01,1.534143567085266113e+00,-3.144328892230987549e-01,1.633838057518005371e+00,0.000000000000000000e+00
1.859085202217102051e+00,-1.139515399932861328e+00,-6.528629064559936523e-01,-1.785713672637939453e+00,1.373718082904815674e-01,8.550961017608642578e-01,6.481473892927169800e-02,-2.056677937507629395e-01,0.000000000000000000e+00
-1.455997705459594727e+00,2.281457185745239258e+00,6.138759255409240723e-01,8.497829437255859375e-01,-1.000838518142700195e+00,-1.250640511512756348e+00,5.438225865364074707e-01,-1.139992833137512207e+00,0.000000000000000000e+00
-2.376965433359146118e-01,-1.452261209487915039e+00,-7.057414650917053223e-01,4.875488579273223877e-01,-5.163104534149169922e-01,8.710975646972656250e-01,7.757919281721115112e-02,1.071694135665893555e+00,0.000000000000000000e+00
8.800183534622192383e-01,2.054052114486694336e+00,3.683777809143066406e+00,-1.208731174468994141e+00,-1.008737236261367798e-01,-1.194509744644165039e+00,1.777947306632995605e+00,3.047805309295654297e+00,1.000000000000000000e+00
-6.640014052391052246e-01,7.994584441184997559e-01,-9.773935675621032715e-01,5.909000337123870850e-02,-1.509278178215026855e+00,3.754828572273254395e-01,1.225267291069030762e+00,9.436691403388977051e-01,0.000000000000000000e+00
-1.121912240982055664e+00,-1.120202898979187012e+00,1.004833579063415527e+00,-4.300057888031005859e-02,-3.794148921966552734e+00,2.545866489410400391e+00,2.106952190399169922e+00,4.628526568412780762e-01,1.000000000000000000e+00
-2.667180597782135010e-01,-1.020134091377258301e+00,7.322481274604797363e-01,1.884343266487121582e+00,-1.199453026056289673e-01,3.885548710823059082e-01,-3.013184107840061188e-02,-9.103505611419677734e-01,0.000000000000000000e+00
-4.461036324501037598e-01,1.509170383214950562e-01,1.256235361099243164e+00,5.251380801200866699e-01,1.151132225990295410e+00,5.555896759033203125e-01,5.235661193728446960e-02,1.255895137786865234e+00,0.000000000000000000e+00
9.852727055549621582e-01,-1.288510799407958984e+00,-3.545850753784179688e+00,8.377524614334106445e-01,3.099509954452514648e+00,4.662472307682037354e-01,-9.188205599784851074e-01,-1.716282486915588379e+00,1.000000000000000000e+00
5.464200377464294434e-01,-1.323777884244918823e-01,6.060312986373901367e-01,1.185475945472717285e+00,4.202354699373245239e-02,-6.695224642753601074e-01,-6.083997339010238647e-02,-1.243270754814147949e+00,0.000000000000000000e+00
5.388919711112976074e-01,7.052510380744934082e-01,-8.861355185508728027e-01,3.255450427532196045e-01,-1.023017525672912598e+00,1.075250387191772461e+00,-1.081201076507568359e+00,2.177616119384765625e+00,0.000000000000000000e+00
-3.821941137313842773e+00,-2.903880476951599121e-01,2.213576316833496094e+00,-9.958175420761108398e-01,1.336200833320617676e+00,1.985952407121658325e-01,-1.209479928016662598e+00,1.509897470474243164e+00,1.000000000000000000e+00
-1.578778386116027832e+00,-1.174631595611572266e+00,2.332896471023559570e+00,2.126430571079254150e-01,3.681918084621429443e-01,-1.015162706375122070e+00,-9.934377670288085938e-01,8.936436474323272705e-02,0.000000000000000000e+00
2.810050487518310547e+00,-1.316657423973083496e+00,2.468647003173828125e+00,1.787558011710643768e-02,-2.006434202194213867e+00,1.456308960914611816e+00,-1.098764017224311829e-01,-3.304935455322265625e+00,1.000000000000000000e+00
-8.563832193613052368e-02,-1.602108627557754517e-01,-4.317032396793365479e-01,9.882263541221618652e-01,1.220813274383544922e+00,1.093840956687927246e+00,4.335580766201019287e-01,9.275097846984863281e-01,0.000000000000000000e+00
1.517900466918945312e+00,-1.822188377380371094e+00,-5.989894866943359375e-01,-8.314492106437683105e-01,3.114989519119262695e+00,4.839813113212585449e-01,1.896927714347839355e+00,2.196901082992553711e+00,1.000000000000000000e+00
-3.175156116485595703e-01,1.040717512369155884e-01,4.080488383769989014e-01,1.529940962791442871e+00,-2.668728590011596680e+00,8.472515940666198730e-01,3.655196905136108398e+00,-2.044786930084228516e+00,1.000000000000000000e+00
-3.268023133277893066e-01,1.092146515846252441e+00,-1.042144775390625000e+00,6.603587865829467773e-01,1.261341214179992676e+00,-2.168527431786060333e-02,1.277220368385314941e+00,3.406739830970764160e-01,0.000000000000000000e+00
8.964374661445617676e-01,2.072889208793640137e-01,4.450462460517883301e-01,-2.503246963024139404e-01,-1.861198425292968750e+00,-1.197002977132797241e-01,8.331030607223510742e-01,8.754358291625976562e-01,0.000000000000000000e+00
-3.358261823654174805e+00,-4.086821079254150391e+00,-1.438378334045410156e+00,1.894172728061676025e-01,-5.518989562988281250e-01,5.013319849967956543e-01,-1.749999642372131348e+00,1.141665220260620117e+00,1.000000000000000000e+00
-9.470551013946533203e-01,-1.130710482597351074e+00,-1.123051404953002930e+00,2.329329699277877808e-01,-1.323854804039001465e+00,1.417232394218444824e+00,-8.134872317314147949e-01,7.185572981834411621e-01,0.000000000000000000e+00
-1.271975755691528320e+00,1.437354445457458496e+00,3.903581202030181885e-01,7.914190064184367657e-04,7.140528559684753418e-01,1.606855511665344238e+00,-8.294380903244018555e-01,-8.699786067008972168e-01,0.000000000000000000e+00
9.546569585800170898e-01,1.569991111755371094e+00,1.436227917671203613e+00,-6.045760512351989746e-01,-5.626723170280456543e-01,4.434446096420288086e-01,-9.446551203727722168e-01,4.034796059131622314e-01,0.000000000000000000e+00
-6.458069384098052979e-02,8.879174590110778809e-01,-1.113736510276794434e+00,1.121559858322143555e+00,1.747379541397094727e+00,1.186101913452148438e+00,1.957188546657562256e-01,1.220690965652465820e+00,0.000000000000000000e+00
-2.474594354629516602e+00,4.758211374282836914e-01,7.622513175010681152e-01,-1.529349803924560547e+00,2.549694776535034180e-01,5.710311532020568848e-01,-2.232864379882812500e+00,-2.764148235321044922e+00,1.000000000000000000e+00
-6.884133815765380859e-01,1.330391526222229004e+00,2.555910825729370117e+00,-2.340104103088378906e+00,-1.545134902000427246e+00,-3.514528751373291016e+00,6.071029305458068848e-01,-1.348147273063659668e+00,1.000000000000000000e+00
1.741810917854309082e+00,6.459195613861083984e-01,-1.126406788825988770e+00,5.455008745193481445e-01,3.575807571411132812e+00,-3.399156332015991211e+00,-7.567869871854782104e-02,1.758016645908355713e-01,1.000000000000000000e+00
-6.971635818481445312e-01,3.281576633453369141e-01,-3.015877485275268555e+00,2.807313203811645508e+00,2.109798431396484375e+00,-1.302748560905456543e+00,2.446638345718383789e+00,-1.610494732856750488e+00,1.000000000000000000e+00
-3.541301190853118896e-01,7.018201351165771484e-01,-1.060780048370361328e+00,-7.774123549461364746e-01,1.736065149307250977e-01,2.075011253356933594e+00,-1.374250799417495728e-01,-5.980455279350280762e-01,0.000000000000000000e+00
-1.230540633201599121e+00,-2.079092264175415039e+00,1.139733910560607910e+00,-5.127714872360229492e-01,6.771359443664550781e-01,-3.916966915130615234e+00,1.520075082778930664e+00,-1.225451469421386719e+00,1.000000000000000000e+00
-1.099646091461181641e+00,-1.177969813346862793e+00,-3.581575155258178711e+00,1.139836072921752930e+00,-1.822125762701034546e-01,3.690876483917236328e+00,-6.498188376426696777e-01,1.179573416709899902e+00,1.000000000000000000e+00
3.862765133380889893e-01,6.483394503593444824e-01,3.159286379814147949e-01,-5.958697199821472168e-01,5.666244626045227051e-01,3.260588645935058594e-01,1.054442003369331360e-01,1.697140693664550781e+00,0.000000000000000000e+00
-5.406178832054138184e-01,-4.071750640869140625e-01,-3.918000459671020508e-01,1.261120438575744629e+00,8.742586970329284668e-01,-1.662593007087707520e+00,-2.859930694103240967e-01,-6.920416951179504395e-01,0.000000000000000000e+00
2.343314290046691895e-01,1.301892638206481934e+00,-2.566033124923706055e+00,-8.548445105552673340e-01,-3.485086917877197266e+00,-4.837399423122406006e-01,5.985562801361083984e-01,8.109632134437561035e-01,1.000000000000000000e+00
3.062451183795928955e-01,-2.256773471832275391e+00,2.529116392135620117e+00,-3.966902971267700195e+00,-1.683562755584716797e+00,1.323415756225585938e+00,-2.855794727802276611e-01,1.665816545486450195e+00,1.000000000000000000e+00
1.307614564895629883e+00,5.070467665791511536e-02,-7.863648533821105957e-01,1.357522606849670410e+00,1.354676485061645508e+00,4.499113261699676514e-01,-6.609772443771362305e-01,4.162341654300689697e-01,0.000000000000000000e+00
-2.319484055042266846e-01,8.923459649085998535e-01,2.889638900756835938e+00,1.245941638946533203e+00,4.173366427421569824e-01,2.611008882522583008e+00,-1.198194772005081177e-01,1.209460854530334473e+00,1.000000000000000000e+00
1.708491086959838867e+00,1.893961429595947266e-01,6.265937685966491699e-01,4.256317019462585449e-01,-9.248481988906860352e-01,-1.013680696487426758e+00,-3.297016620635986328e-01,4.510482788085937500e+00,1.000000000000000000e+00
2.196571111679077148e+00,-2.774781920015811920e-02,2.832284867763519287e-01,5.958020091056823730e-01,-6.202713847160339355e-01,1.096201896667480469e+00,-2.886137664318084717e-01,-2.180881738662719727e+00,0.000000000000000000e+00
-1.828428626060485840e+00,2.413533926010131836e+00,2.310687005519866943e-01,2.012593030929565430e+00,2.873931407928466797e+00,1.631986498832702637e+00,-2.732564210891723633e+00,3.071309328079223633e-01,1.000000000000000000e+00
-2.047853469848632812e+00,8.564427495002746582e-01,6.936492323875427246e-01,3.521586954593658447e-01,2.833158075809478760e-01,-8.300888538360595703e-01,8.454599380493164062e-01,4.556294441223144531e+00,1.000000000000000000e+00
2.644740343093872070e+00,-1.592383384704589844e-01,-6.280344128608703613e-01,5.298335552215576172e-01,5.838598608970642090e-01,-1.002040147781372070e+00,-7.673723101615905762e-01,1.400336503982543945e+00,0.000000000000000000e+00
3.585076928138732910e-01,-4.080412685871124268e-01,-4.099939465522766113e-01,-1.831888198852539062e+00,6.608531475067138672e-01,-1.661587692797183990e-02,-4.545397460460662842e-01,-8.559923768043518066e-01,0.000000000000000000e+00
-2.902841091156005859e+00,2.158505678176879883e+00,-1.394750595092773438e+00,-1.547853112220764160e+00,7.173448801040649414e-01,2.851711511611938477e+00,5.562970042228698730e-01,-1.415323019027709961e+00,1.000000000000000000e+00
1.400896608829498291e-01,-9.117006063461303711e-01,8.879855871200561523e-01,-1.910435318946838379e+00,-1.539477825164794922e+00,-5.178495049476623535e-01,1.043210551142692566e-01,1.749404333531856537e-02,0.000000000000000000e+00
-2.056517362594604492e+00,4.341661930084228516e+00,-4.957968592643737793e-01,-3.640453219413757324e-01,-1.652425885200500488e+00,1.077931761741638184e+00,-1.444114327430725098e+00,-1.800825297832489014e-01,1.000000000000000000e+00
1.632608771324157715e+00,-9.699870347976684570e-01,-1.442221879959106445e+00,-7.321880757808685303e-02,-1.058759927749633789e+00,-9.246289730072021484e-01,-1.365247368812561035e+00,7.386239171028137207e-01,0.000000000000000000e+00
-7.600584626197814941e-01,4.037814140319824219e-01,1.195096224546432495e-01,-4.493138790130615234e-01,5.396296381950378418e-01,-1.845502734184265137e+00,-7.005371153354644775e-02,6.510335020720958710e-03,0.000000000000000000e+00
-6.601963639259338379e-01,-1.375260591506958008e+00,2.672106266021728516e+00,-7.234565615653991699e-01,2.907770276069641113e-01,1.123970508575439453e+00,9.685584306716918945e-01,-3.475983738899230957e-01,0.000000000000000000e+00
-1.053600609302520752e-01,5.008481144905090332e-01,1.436041742563247681e-01,-5.477113723754882812e-01,-3.601906895637512207e-01,-1.353604197502136230e+00,-6.130925416946411133e-01,-1.190870046615600586e+00,0.000000000000000000e+00
7.441059350967407227e-01,3.029748797416687012e-01,1.199719786643981934e+00,3.730441808700561523e+00,1.842359662055969238e+00,-1.181072950363159180e+00,2.688313961029052734e+00,1.834430932998657227e+00,1.000000000000000000e+00
-2.069073915481567383e+00,2.781462192535400391e+00,6.767094731330871582e-01,-1.808852910995483398e+00,-1.275367140769958496e+00,-1.693830251693725586e+00,2.400908946990966797e+00,-3.079942703247070312e+00,1.000000000000000000e+00
-3.121733665466308594e-01,1.834976434707641602e+00,4.168625771999359131e-01,-1.646341204643249512e+00,-1.015519261360168457e+00,2.772124528884887695e+00,-3.323251962661743164e+00,2.972135782241821289e+00,1.000000000000000000e+00
3.234143257141113281e+00,3.101463556289672852e+00,-3.013404309749603271e-01,1.945631980895996094e+00,3.902128636837005615e-01,3.590252995491027832e-01,2.336436063051223755e-01,4.374040961265563965e-01,1.000000000000000000e+00
1.194422841072082520e+00,-1.565713882446289062e+00,-1.047389864921569824e+00,1.262579083442687988e+00,8.946003913879394531e-01,-7.143956422805786133e-01,3.537102341651916504e-01,-4.696017503738403320e-01,0.000000000000000000e+00
-3.358146429061889648e+00,3.341517925262451172e+00,-9.495728611946105957e-01,-1.362025737762451172e+00,8.083755970001220703e-01,-1.184737443923950195e+00,-6.083845347166061401e-02,1.629896283149719238e+00,1.000000000000000000e+00
-6.311174035072326660e-01,1.928293466567993164e+00,-6.391375660896301270e-01,-1.225928902626037598e+00,6.247645020484924316e-01,3.338217139244079590e-01,-7.003254294395446777e-01,1.696846187114715576e-01,0.000000000000000000e+00
1.735229730606079102e+00,5.875430703163146973e-01,-2.956506609916687012e-01,1.620945930480957031e-01,6.331188678741455078e-01,-1.632320761680603027e+00,-2.674306631088256836e+00,4.546998023986816406e+00,1.000000000000000000e+00
-2.391407966613769531e+00,-1.479956507682800293e+00,-2.220553636550903320e+00,3.931870758533477783e-01,-2.050493359565734863e-01,1.358907461166381836e+00,-8.734272718429565430e-01,-3.155154228210449219e+00,1.000000000000000000e+00
3.144995212554931641e+00,-3.346344828605651855e-01,8.435217738151550293e-01,-7.460798025131225586e-01,-1.338945627212524414e+00,-1.205099821090698242e+00,2.023935317993164062e+00,1.050906062126159668e+00,1.000000000000000000e+00
-1.216292023658752441e+00,2.731531381607055664e+00,-1.527897417545318604e-01,-1.478362560272216797e+00,-2.680909395217895508e+00,-2.529741764068603516e+00,-2.697839498519897461e+00,-1.889319539070129395e+00,1.000000000000000000e+00
1.505566120147705078e+00,-2.378828227519989014e-01,5.545330047607421875e-01,3.943884670734405518e-01,6.240791678428649902e-01,-6.363538503646850586e-01,7.972177267074584961e-01,-6.098632812500000000e-01,0.000000000000000000e+00
-1.553922742605209351e-01,-2.061153888702392578e+00,-4.031949639320373535e-01,1.107463717460632324e+00,-3.365509510040283203e+00,-6.588776111602783203e-01,-2.986814975738525391e+00,1.612283438444137573e-01,1.000000000000000000e+00
4.866426587104797363e-01,1.544466853141784668e+00,-3.623549044132232666e-01,1.278654098510742188e+00,-1.532444357872009277e-01,2.560414560139179230e-02,1.261961460113525391e+00,1.501006245613098145e+00,0.000000000000000000e+00
-1.938210725784301758e-01,1.329005002975463867e+00,-1.688693523406982422e+00,-3.445453941822052002e-01,-1.568250536918640137e+00,9.511037170886993408e-02,-1.280874013900756836e+00,-2.232707589864730835e-01,0.000000000000000000e+00
-9.812353253364562988e-01,1.258870244026184082e+00,-1.657218694686889648e+00,6.420607119798660278e-02,-6.196017861366271973e-01,2.878820002079010010e-01,-9.751090407371520996e-01,1.840399503707885742e+00,0.000000000000000000e+00
