idx,dataset,y,pred_target,crawler_success,gs_success,gs_radius_found,angle_x_crawler_gs_deg,sphere_frac,sphere_vol,dist_x_to_crawler,dist_x_to_gs,dist_crawler_to_gs,ring_n,ring_r_min,ring_r_max,ring_count_y0,ring_count_y1,ring_count_pred0,ring_count_pred1,attr_methods,attr_baselines,attr_ig_steps,attr_topk,attr_sg_samples,attr_sg_stdevs,attr_sg_nt_type,attr_perturb_samples,attr_ig_zero_success,attr_ig_zero_sensitivity,attr_ig_zero_fidelity_del_auc,attr_ig_zero_fidelity_ins_auc,attr_ig_zero_fidelity_del_delta_topk,attr_ig_zero_fidelity_ins_delta_topk,attr_ig_zero_stability_lipschitz,attr_ig_zero_stability_mean_attr_change,attr_ig_zero_cosine_truegrad,attr_ig_zero_boundary_alignment,attr_ig_boundary_success,attr_ig_boundary_sensitivity,attr_ig_boundary_fidelity_del_auc,attr_ig_boundary_fidelity_ins_auc,attr_ig_boundary_fidelity_del_delta_topk,attr_ig_boundary_fidelity_ins_delta_topk,attr_ig_boundary_stability_lipschitz,attr_ig_boundary_stability_mean_attr_change,attr_ig_boundary_cosine_truegrad,attr_ig_boundary_boundary_alignment,attr_lime_zero_success,attr_lime_zero_sensitivity,attr_lime_zero_fidelity_del_auc,attr_lime_zero_fidelity_ins_auc,attr_lime_zero_fidelity_del_delta_topk,attr_lime_zero_fidelity_ins_delta_topk,attr_lime_zero_stability_lipschitz,attr_lime_zero_stability_mean_attr_change,attr_lime_zero_cosine_truegrad,attr_lime_zero_boundary_alignment,attr_lime_boundary_success,attr_lime_boundary_sensitivity,attr_lime_boundary_fidelity_del_auc,attr_lime_boundary_fidelity_ins_auc,attr_lime_boundary_fidelity_del_delta_topk,attr_lime_boundary_fidelity_ins_delta_topk,attr_lime_boundary_stability_lipschitz,attr_lime_boundary_stability_mean_attr_change,attr_lime_boundary_cosine_truegrad,attr_lime_boundary_boundary_alignment,attr_ks_zero_success,attr_ks_zero_sensitivity,attr_ks_zero_fidelity_del_auc,attr_ks_zero_fidelity_ins_auc,attr_ks_zero_fidelity_del_delta_topk,attr_ks_zero_fidelity_ins_delta_topk,attr_ks_zero_stability_lipschitz,attr_ks_zero_stability_mean_attr_change,attr_ks_zero_cosine_truegrad,attr_ks_zero_boundary_alignment,attr_ks_boundary_success,attr_ks_boundary_sensitivity,attr_ks_boundary_fidelity_del_auc,attr_ks_boundary_fidelity_ins_auc,attr_ks_boundary_fidelity_del_delta_topk,attr_ks_boundary_fidelity_ins_delta_topk,attr_ks_boundary_stability_lipschitz,attr_ks_boundary_stability_mean_attr_change,attr_ks_boundary_cosine_truegrad,attr_ks_boundary_boundary_alignment
10,data_wgs,1,0,True,True,0.7,109.81199300599998,0.01235,1.0748654948991108,1.4669400453567505,3.424836734211567e-07,1.46694016456604,0,0.7,1.4669400453567505,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-0.2421794980764389,4.203448295593262,3.7214887142181396,3.7214887142181396,5.052546977996826,0.06407250075911482,0.5255767107009888,-0.6601302623748779,True,,0.9949904680252075,2.489546775817871,3.5977628231048584,3.5977628231048584,1.6098108291625977,0.029456330587466557,0.8882476091384888,0.6870077848434448,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
11,data_wgs,0,0,True,True,1.4,41.822325459262636,0.00015,0.008855557211472046,1.3974685668945312,1.398809552192688,0.9980484247207642,0,1.3974685668945312,1.4,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-0.018637970089912415,5.0729265213012695,6.2726569175720215,6.2726569175720215,5.401350021362305,0.07638041209429502,0.7367666959762573,-0.6960442066192627,True,,2.101997137069702,4.279057502746582,5.57767915725708,5.57767915725708,2.1202995777130127,0.03723024024317662,0.9141454100608826,-0.1049526035785675,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
12,data_wgs,1,1,True,True,0.7,60.325265730989,0.0386,0.0008761914956818053,0.5229412913322449,0.6826286315917969,0.6212813854217529,0,0.5229412913322449,0.7,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.054602764546871185,0.7823078632354736,2.455777406692505,2.455777406692505,16.37180519104004,0.19223615601658822,0.14015153050422668,0.6677356958389282,True,,0.5712401270866394,2.015474319458008,2.371776819229126,2.371776819229126,3.814971923828125,0.06164373544355233,0.6558890342712402,0.18473699688911438,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
13,data_wgs,0,0,True,True,1.0499999999999998,58.22603975991277,0.0002,0.00030892022339494384,0.8862444162368774,1.0451594591140747,0.9498946666717529,0,0.8862444162368774,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.617216944694519,0.9770577549934387,4.54918098449707,4.54918098449707,5.704191207885742,0.07985968723272284,0.3237050175666809,-0.20580355823040009,True,,0.8185877203941345,3.716026544570923,4.198246479034424,4.198246479034424,2.8229739665985107,0.04906119483833512,0.8988164067268372,-0.8573039770126343,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
14,data_wgs,1,1,True,True,1.0499999999999998,31.191116268792936,0.0,0.0,1.051684021949768,1.0366542339324951,0.5616261959075928,0,1.0499999999999998,1.051684021949768,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.48863956332206726,0.8840852975845337,3.1984992027282715,3.1984992027282715,4.015625953674316,0.06638051842649778,0.3534662127494812,-0.08145323395729065,True,,0.6837553977966309,2.3033599853515625,3.3669841289520264,3.3669841289520264,2.0589561462402344,0.0357925184071064,0.6162660121917725,0.33215630054473877,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
15,data_wgs,1,1,True,True,0.7,59.89678031899637,0.00635,0.002188054784864715,0.7347033619880676,0.6983909606933594,0.7161205410957336,0,0.7,0.7347033619880676,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-0.5935858488082886,2.6557092666625977,3.609034299850464,3.609034299850464,11.912720680236816,0.1054761861761411,0.01181883830577135,0.8012929558753967,True,,0.6142142415046692,2.842193126678467,3.530012845993042,3.530012845993042,3.4281864166259766,0.06755585086842378,0.8487265110015869,0.48382052779197693,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
16,data_wgs,1,1,True,True,2.1,63.382591898899285,0.00025,0.44599948449556276,2.139812707901001,1.9930297136306763,2.1747467517852783,0,2.1,2.139812707901001,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.18801027536392212,7.5338568687438965,9.333044052124023,9.333044052124023,5.9204535484313965,0.09040562262137732,0.6054801940917969,0.6219991445541382,True,,2.3392722606658936,7.114261150360107,9.502067565917969,9.502067565917969,3.474113702774048,0.055535443623860675,0.8459810614585876,0.8400025367736816,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
17,data_wgs,1,1,True,True,0.7,94.62468366291257,0.35685,0.0005662624782519001,0.37498852610588074,0.16516271233558655,0.42176106572151184,0,0.37498852610588074,0.7,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.6824240684509277,0.08794938772916794,0.6097196936607361,0.6097196936607361,4.146732330322266,0.054800218095382054,-0.21995949745178223,0.13540557026863098,True,,0.33350670337677,0.6028342247009277,0.29937800765037537,0.29937800765037537,2.4013724327087402,0.04148477138951421,0.22535845637321472,0.5920546650886536,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
18,data_wgs,1,1,True,True,1.0499999999999998,32.82682178638172,0.00125,0.003687752540254371,0.9609104990959167,0.8189845681190491,0.5210385322570801,0,0.9609104990959167,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.275521159172058,2.3094983100891113,4.368432521820068,4.368432521820068,6.638560771942139,0.09532715367774168,0.29349249601364136,-0.18658646941184998,True,,0.9261213541030884,3.3005423545837402,4.362097263336182,4.362097263336182,2.9893712997436523,0.060066376067698005,0.8142098784446716,0.582832396030426,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
19,data_wgs,1,1,True,True,1.75,34.23820142228882,0.0,0.0,1.4794796705245972,1.7193907499313354,0.9691288471221924,1,1.4794796705245972,1.75,0,1,0,1,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.16934767365455627,3.5072484016418457,7.362563133239746,7.362563133239746,12.859991073608398,0.13658390219012898,0.4898805320262909,0.777745246887207,True,,1.1662976741790771,6.072214126586914,7.554721832275391,7.554721832275391,2.5670852661132812,0.04631338094671567,0.8993827700614929,0.9305019974708557,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
20,data_wgs,0,0,True,True,0.7,35.035229108615596,0.01055,0.0030400955007681327,0.7184653282165527,0.5166482925415039,0.4186304211616516,0,0.7,0.7184653282165527,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-1.2792266607284546,2.7019753456115723,3.0780770778656006,3.0780770778656006,16.80974006652832,0.12514388387401898,0.24361193180084229,-0.2796933948993683,True,,0.6843537092208862,2.3943965435028076,2.6056299209594727,2.6056299209594727,2.6424400806427,0.05531794081131617,0.5935723781585693,0.2659105062484741,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
21,data_wgs,1,1,True,True,1.4,22.618604277517374,0.0,0.0,1.3223705291748047,1.3996758460998535,0.5391635298728943,0,1.3223705291748047,1.4,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.21018925309181213,1.2836294174194336,4.711588382720947,4.711588382720947,4.584287643432617,0.06529649011790753,0.719001293182373,-0.32594120502471924,True,,0.5999394059181213,4.184380531311035,4.834890842437744,4.834890842437744,3.0052266120910645,0.03397276553635796,0.8585158586502075,-0.6564503908157349,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
22,data_wgs,0,0,True,True,1.4,43.83076227195393,0.0,0.0,1.1675355434417725,1.3031485080718994,0.9306934475898743,0,1.1675355434417725,1.4,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-0.522872269153595,3.269822597503662,6.550205230712891,6.550205230712891,12.311356544494629,0.1616022864356637,0.63210529088974,-0.8486464023590088,True,,2.082338571548462,4.509002208709717,6.09837007522583,6.09837007522583,2.3051226139068604,0.0509565689911445,0.818292498588562,-0.4118460714817047,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
23,data_wgs,1,1,True,True,0.7,50.912266849656184,0.02805,4.03138708248889e-05,0.37037500739097595,0.3899906277656555,0.3272998631000519,0,0.37037500739097595,0.7,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.39525729417800903,0.2745317220687866,0.3319568336009979,0.3319568336009979,3.3962318897247314,0.06083616024504105,-0.026231706142425537,-0.20495785772800446,True,,-0.5870575308799744,0.22932511568069458,1.0039093494415283,1.0039093494415283,2.4889602661132812,0.050026923728485904,0.7035024166107178,-0.9467318058013916,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
24,data_wgs,0,0,True,True,0.7,55.907655449855255,0.00935,0.004179273521347008,0.7589927315711975,0.6552481055259705,0.6692432165145874,0,0.7,0.7589927315711975,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-0.6525311470031738,1.9827051162719727,3.17911434173584,3.17911434173584,8.179923057556152,0.0819881061092019,0.3730415403842926,0.33987191319465637,True,,0.4249437153339386,2.5073468685150146,3.040600061416626,3.040600061416626,3.166921615600586,0.05177171689768632,0.6635080575942993,-0.5330307483673096,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
25,data_wgs,1,1,True,True,0.7,23.398836009892825,5e-05,8.046477942046978e-06,0.6680068969726562,0.6551271677017212,0.26859796047210693,0,0.6680068969726562,0.7,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-2.172060966491699,3.346019744873047,4.180845260620117,4.180845260620117,7.327936172485352,0.09732342325150967,0.42410463094711304,0.7716665863990784,True,,0.41886192560195923,3.4878461360931396,4.5245561599731445,4.5245561599731445,5.27978515625,0.069786911085248,0.8701879382133484,0.8469222187995911,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
26,data_wgs,1,1,True,True,0.7,25.910384502803556,0.00025,5.853138785524819e-05,0.7000556588172913,0.6563791632652283,0.3070620596408844,0,0.7,0.7000556588172913,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.0800367072224617,1.6805686950683594,2.602118492126465,2.602118492126465,11.385974884033203,0.14169860755403837,0.6830432415008545,0.18977336585521698,True,,0.8084855079650879,2.2299752235412598,2.271874189376831,2.271874189376831,2.2175681591033936,0.0342138400922219,0.8640738129615784,0.8595016598701477,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
27,data_wgs,1,1,True,True,0.7,26.042789825718938,5e-05,7.876205483630796e-06,0.6662233471870422,0.6770976781845093,0.30285564064979553,0,0.6662233471870422,0.7,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-0.5366038084030151,3.1003003120422363,2.980523109436035,2.980523109436035,21.200634002685547,0.2591921618829171,0.2365356981754303,0.8396939635276794,True,,0.4029248058795929,2.497274398803711,3.0881097316741943,3.0881097316741943,3.1470324993133545,0.04842187166213989,0.7706413865089417,0.884048342704773,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
28,data_wgs,0,0,True,True,1.4,61.897233032504765,0.00055,0.004031785305277227,1.076696515083313,1.3793004751205444,1.2894302606582642,0,1.076696515083313,1.4,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-0.2747300863265991,1.0635942220687866,4.604894638061523,4.604894638061523,14.840644836425781,0.13368953814109166,0.2788972854614258,0.17976045608520508,True,,1.0348931550979614,3.056871175765991,4.476281642913818,4.476281642913818,2.625229597091675,0.04807377414156993,0.8844727873802185,0.8218855857849121,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
29,data_wgs,0,0,True,True,1.0499999999999998,51.34547002505997,0.0,0.0,0.848463237285614,1.0233311653137207,0.8260916471481323,0,0.848463237285614,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.9966163039207458,1.6297576427459717,2.83240008354187,2.83240008354187,9.07219123840332,0.11133244937906663,0.46328824758529663,0.050693169236183167,True,,-0.1334584653377533,2.264589309692383,3.06789231300354,3.06789231300354,2.8274238109588623,0.03253926855201523,0.8452749252319336,0.7700087428092957,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
30,data_wgs,1,1,True,True,0.7,23.536859037833324,0.0,0.0,0.6528564095497131,0.6879273653030396,0.27560871839523315,0,0.6528564095497131,0.7,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,1.5062140226364136,1.6193914413452148,3.500242233276367,3.500242233276367,9.42357063293457,0.11112158050139745,0.36254459619522095,0.6705954670906067,True,,0.7127925157546997,2.718747138977051,3.5995688438415527,3.5995688438415527,3.247556209564209,0.05603395241002242,0.9134178757667542,0.9462609887123108,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
31,data_wgs,1,1,True,True,0.7,39.80889853156563,0.00085,0.00037288193274143,0.757217288017273,0.6966138482093811,0.4982299208641052,0,0.7,0.757217288017273,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.3041355013847351,1.813293695449829,4.028454780578613,4.028454780578613,5.587100505828857,0.06457722963144381,0.35488346219062805,0.03607100248336792,True,,1.2062304019927979,3.02162504196167,3.786349058151245,3.786349058151245,2.9306304454803467,0.047728438799579935,0.955954909324646,-0.12150105834007263,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
32,data_wgs,0,0,True,True,1.0499999999999998,47.565315937989,0.0012,0.002896374819537334,0.9370993971824646,0.9109300374984741,0.7456364631652832,0,0.9370993971824646,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-0.41414350271224976,2.1903810501098633,3.0542948246002197,3.0542948246002197,13.994420051574707,0.171402711669604,0.6626218557357788,0.4255776107311249,True,,0.6190845966339111,2.1900577545166016,3.0547525882720947,3.0547525882720947,1.993573546409607,0.03212402183562517,0.5603586435317993,-0.5246402025222778,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
33,data_wgs,0,0,True,True,1.0499999999999998,41.963373668739024,0.0,0.0,0.980492353439331,1.009203314781189,0.712953507900238,0,0.980492353439331,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,0.3783787786960602,2.575471878051758,4.821988105773926,4.821988105773926,5.2685160636901855,0.05859460557500521,0.43454253673553467,-0.414394736289978,True,,1.4826682806015015,3.4316325187683105,4.458623886108398,4.458623886108398,3.117262363433838,0.05061833150684834,0.933233916759491,-0.34005969762802124,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
34,data_wgs,0,0,True,True,0.7,44.247689424378606,0.00015,1.9762989863557696e-05,0.6515108346939087,0.6875301003456116,0.5053986310958862,0,0.6515108346939087,0.7,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,True,,-0.4711347818374634,1.0928438901901245,2.338074207305908,2.338074207305908,12.610373497009277,0.11746910934646924,0.3115321397781372,0.34292086958885193,True,,-0.04897596687078476,1.7624361515045166,2.449784994125366,2.449784994125366,2.7063050270080566,0.032780189501742524,0.866090714931488,-0.9045443534851074,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,
