feature1,feature2,class
1.706369400024414062e+00,-8.031142354011535645e-01,1.000000000000000000e+00
-2.700807571411132812e+00,7.857603430747985840e-01,0.000000000000000000e+00
-7.674674391746520996e-01,3.054286241531372070e+00,0.000000000000000000e+00
-3.341589450836181641e+00,-2.611698508262634277e-01,0.000000000000000000e+00
3.970453441143035889e-01,2.738798223435878754e-02,1.000000000000000000e+00
1.523625373840332031e+00,-1.453240036964416504e+00,1.000000000000000000e+00
-3.478407263755798340e-01,7.209411263465881348e-01,1.000000000000000000e+00
3.249440670013427734e+00,-2.112205982208251953e+00,1.000000000000000000e+00
2.931335210800170898e+00,1.222374558448791504e+00,0.000000000000000000e+00
-9.798438549041748047e-01,2.248170137405395508e+00,0.000000000000000000e+00
2.719109296798706055e+00,-9.789459109306335449e-01,1.000000000000000000e+00
-1.861054062843322754e+00,2.516129493713378906e+00,0.000000000000000000e+00
-3.453558921813964844e+00,-1.987306773662567139e-01,0.000000000000000000e+00
2.341012239456176758e+00,-1.158708214759826660e+00,1.000000000000000000e+00
1.786700248718261719e+00,1.916018486022949219e+00,0.000000000000000000e+00
-3.926874995231628418e-01,2.892420053482055664e+00,0.000000000000000000e+00
-2.639990091323852539e+00,8.506637215614318848e-01,0.000000000000000000e+00
5.767651081085205078e+00,-7.111050188541412354e-02,1.000000000000000000e+00
3.525101184844970703e+00,2.613871395587921143e-01,0.000000000000000000e+00
4.683553218841552734e+00,-8.406013846397399902e-01,1.000000000000000000e+00
1.344529628753662109e+00,-4.933765530586242676e-01,1.000000000000000000e+00
-2.275525569915771484e+00,2.244425535202026367e+00,0.000000000000000000e+00
3.154868364334106445e+00,2.272068858146667480e-01,0.000000000000000000e+00
-2.427606344223022461e+00,4.106370806694030762e-01,0.000000000000000000e+00
-2.297198772430419922e-01,3.036973953247070312e+00,0.000000000000000000e+00
1.093045592308044434e+00,2.876199960708618164e+00,0.000000000000000000e+00
4.037223339080810547e+00,-1.904258131980895996e+00,1.000000000000000000e+00
5.775235176086425781e+00,8.110011816024780273e-01,1.000000000000000000e+00
6.386334896087646484e+00,9.855417609214782715e-01,1.000000000000000000e+00
2.118787467479705811e-01,8.183354735374450684e-01,1.000000000000000000e+00
3.082423210144042969e+00,-1.613449692726135254e+00,1.000000000000000000e+00
-2.711816072463989258e+00,1.458132863044738770e+00,0.000000000000000000e+00
5.378569602966308594e+00,-2.989526391029357910e-01,1.000000000000000000e+00
7.002015709877014160e-01,2.915521383285522461e+00,0.000000000000000000e+00
6.021303653717041016e+00,4.221237897872924805e-01,1.000000000000000000e+00
-2.354614734649658203e+00,1.763859272003173828e+00,0.000000000000000000e+00
-1.815793514251708984e+00,2.386706829071044922e+00,0.000000000000000000e+00
1.556188911199569702e-01,3.542788624763488770e-01,1.000000000000000000e+00
5.503957867622375488e-01,2.591658830642700195e+00,0.000000000000000000e+00
1.307115197181701660e+00,2.841337442398071289e+00,0.000000000000000000e+00
-5.748329162597656250e-01,3.043374538421630859e+00,0.000000000000000000e+00
6.973915100097656250e-01,2.875909566879272461e+00,0.000000000000000000e+00
-1.826978445053100586e+00,2.561690568923950195e+00,0.000000000000000000e+00
3.520862102508544922e+00,-7.880371212959289551e-01,1.000000000000000000e+00
-4.399019777774810791e-01,3.296745777130126953e+00,0.000000000000000000e+00
7.298768758773803711e-01,-8.955629467964172363e-01,1.000000000000000000e+00
7.444110512733459473e-01,3.066384315490722656e+00,0.000000000000000000e+00
3.168818950653076172e+00,8.012585639953613281e-01,0.000000000000000000e+00
2.238037347793579102e+00,1.808166027069091797e+00,0.000000000000000000e+00
-1.942245364189147949e+00,2.605973482131958008e+00,0.000000000000000000e+00
-8.994740247726440430e-01,3.287634611129760742e+00,0.000000000000000000e+00
-2.601583957672119141e+00,1.011733293533325195e+00,0.000000000000000000e+00
1.366936326026916504e+00,2.486122608184814453e+00,0.000000000000000000e+00
-3.015153884887695312e+00,5.996416211128234863e-01,0.000000000000000000e+00
4.009739398956298828e+00,-1.200227856636047363e+00,1.000000000000000000e+00
-5.394937396049499512e-01,8.163222670555114746e-01,1.000000000000000000e+00
4.495468616485595703e+00,-1.666329503059387207e+00,1.000000000000000000e+00
-2.041687965393066406e+00,2.439890801906585693e-01,0.000000000000000000e+00
-1.947220563888549805e+00,2.644514799118041992e+00,0.000000000000000000e+00
-1.610605478286743164e+00,2.827115774154663086e+00,0.000000000000000000e+00
5.927081108093261719e+00,6.869441270828247070e-01,1.000000000000000000e+00
2.812044918537139893e-01,2.728046894073486328e+00,0.000000000000000000e+00
4.130741119384765625e+00,-1.197100639343261719e+00,1.000000000000000000e+00
5.018644332885742188e+00,-8.436199426651000977e-01,1.000000000000000000e+00
4.934441566467285156e+00,-1.270418643951416016e+00,1.000000000000000000e+00
5.011625289916992188e+00,-3.950517773628234863e-01,1.000000000000000000e+00
4.373556613922119141e+00,-6.753744482994079590e-01,1.000000000000000000e+00
2.930145263671875000e+00,-1.646280527114868164e+00,1.000000000000000000e+00
-2.779153108596801758e+00,6.329524517059326172e-01,0.000000000000000000e+00
-3.671194016933441162e-01,1.028164267539978027e+00,1.000000000000000000e+00
2.388685464859008789e+00,-1.806409955024719238e+00,1.000000000000000000e+00
4.642703235149383545e-01,7.745270729064941406e-01,1.000000000000000000e+00
2.366555690765380859e+00,-1.575361847877502441e+00,1.000000000000000000e+00
-1.621753692626953125e+00,2.754335403442382812e+00,0.000000000000000000e+00
2.791707754135131836e+00,1.619474768638610840e+00,0.000000000000000000e+00
2.935235738754272461e+00,7.605783939361572266e-01,0.000000000000000000e+00
4.427499294281005859e+00,-1.271723747253417969e+00,1.000000000000000000e+00
-3.060069322586059570e+00,6.824615001678466797e-01,0.000000000000000000e+00
1.218532174825668335e-01,5.727783441543579102e-01,1.000000000000000000e+00
-9.464550018310546875e-01,3.024931430816650391e+00,0.000000000000000000e+00
-3.067193508148193359e+00,1.203320384025573730e+00,0.000000000000000000e+00
4.060149669647216797e+00,-1.418229699134826660e+00,1.000000000000000000e+00
3.109939575195312500e+00,-1.495643019676208496e+00,1.000000000000000000e+00
-1.353135555982589722e-01,2.397447347640991211e+00,0.000000000000000000e+00
5.680809974670410156e+00,4.286219775676727295e-01,1.000000000000000000e+00
1.783157587051391602e+00,-1.585892796516418457e+00,1.000000000000000000e+00
5.655019283294677734e+00,3.126221299171447754e-01,1.000000000000000000e+00
2.816737651824951172e+00,-1.540662169456481934e+00,1.000000000000000000e+00
5.368192672729492188e+00,-7.916139364242553711e-01,1.000000000000000000e+00
-2.983692884445190430e+00,2.014173507690429688e+00,0.000000000000000000e+00
1.081194639205932617e+00,-3.773702979087829590e-01,1.000000000000000000e+00
-1.322581291198730469e+00,2.215395689010620117e+00,0.000000000000000000e+00
-1.545328617095947266e+00,2.541354656219482422e+00,0.000000000000000000e+00
-3.169129848480224609e+00,-1.070461630821228027e+00,0.000000000000000000e+00
-3.105464458465576172e+00,1.661945283412933350e-01,0.000000000000000000e+00
5.811384677886962891e+00,1.102692842483520508e+00,1.000000000000000000e+00
2.749907255172729492e+00,3.711960613727569580e-01,0.000000000000000000e+00
2.506941184401512146e-02,1.596137285232543945e+00,1.000000000000000000e+00
-3.601258397102355957e-01,2.258335351943969727e+00,0.000000000000000000e+00
1.907249987125396729e-01,-2.212576419115066528e-01,1.000000000000000000e+00
1.268810749053955078e+00,-1.096829250454902649e-01,1.000000000000000000e+00
2.994580984115600586e+00,6.328841447830200195e-01,0.000000000000000000e+00
-9.110699892044067383e-01,3.137748479843139648e+00,0.000000000000000000e+00
5.622945785522460938e+00,-1.595498919486999512e-01,1.000000000000000000e+00
2.166678607463836670e-01,4.088147282600402832e-01,1.000000000000000000e+00
4.941147327423095703e+00,-5.027233362197875977e-01,1.000000000000000000e+00
5.905924797058105469e+00,3.087515830993652344e-01,1.000000000000000000e+00
5.352939128875732422e+00,-4.560206830501556396e-01,1.000000000000000000e+00
6.261913776397705078e+00,8.559220433235168457e-01,1.000000000000000000e+00
-1.193711757659912109e+00,2.946090936660766602e+00,0.000000000000000000e+00
1.476871848106384277e+00,2.607945203781127930e+00,0.000000000000000000e+00
3.944549083709716797e+00,-1.341773271560668945e+00,1.000000000000000000e+00
2.548395395278930664e+00,1.630687117576599121e+00,0.000000000000000000e+00
5.844510793685913086e-01,3.274291992187500000e+00,0.000000000000000000e+00
5.852601528167724609e+00,1.170076847076416016e+00,1.000000000000000000e+00
-3.044512867927551270e-01,2.686202049255371094e+00,0.000000000000000000e+00
8.477452397346496582e-01,-4.959623813629150391e-01,1.000000000000000000e+00
2.815034151077270508e+00,-1.898233652114868164e+00,1.000000000000000000e+00
-1.003222227096557617e+00,2.616456747055053711e+00,0.000000000000000000e+00
4.568249583244323730e-01,6.594173610210418701e-02,1.000000000000000000e+00
-2.731061458587646484e+00,3.437384963035583496e-01,0.000000000000000000e+00
2.238409757614135742e+00,-1.533042669296264648e+00,1.000000000000000000e+00
2.394076347351074219e+00,2.107128620147705078e+00,0.000000000000000000e+00
5.910314559936523438e+00,2.099749147891998291e-01,1.000000000000000000e+00
1.958374857902526855e+00,2.603967189788818359e+00,0.000000000000000000e+00
4.528565108776092529e-01,2.920737743377685547e+00,0.000000000000000000e+00
6.149495840072631836e-01,-1.120034337043762207e+00,1.000000000000000000e+00
-3.105452775955200195e+00,7.056371569633483887e-01,0.000000000000000000e+00
-2.548736095428466797e+00,1.577147245407104492e+00,0.000000000000000000e+00
3.219740867614746094e+00,2.899712622165679932e-01,0.000000000000000000e+00
2.767066955566406250e+00,1.174733161926269531e+00,0.000000000000000000e+00
3.539880037307739258e+00,1.218628525733947754e+00,0.000000000000000000e+00
-2.788033962249755859e+00,1.668900847434997559e+00,0.000000000000000000e+00
-1.990786433219909668e+00,2.786185264587402344e+00,0.000000000000000000e+00
3.975248098373413086e+00,-1.408479809761047363e+00,1.000000000000000000e+00
1.670608043670654297e+00,-8.594191074371337891e-01,1.000000000000000000e+00
2.325047850608825684e-01,6.532369256019592285e-01,1.000000000000000000e+00
3.752444684505462646e-01,3.032313823699951172e+00,0.000000000000000000e+00
2.235010385513305664e+00,2.127268791198730469e+00,0.000000000000000000e+00
5.635861158370971680e-01,-6.067445278167724609e-01,1.000000000000000000e+00
3.018293619155883789e+00,-2.015021085739135742e+00,1.000000000000000000e+00
3.298011302947998047e+00,-1.576617717742919922e+00,1.000000000000000000e+00
-2.724265813827514648e+00,6.618071794509887695e-01,0.000000000000000000e+00
1.757404804229736328e+00,1.703755736351013184e+00,0.000000000000000000e+00
3.181239366531372070e+00,-1.993045568466186523e+00,1.000000000000000000e+00
2.438431382179260254e-01,1.696632027626037598e+00,1.000000000000000000e+00
7.865889072418212891e-01,-7.815004587173461914e-01,1.000000000000000000e+00
4.338793754577636719e+00,-1.334309220314025879e+00,1.000000000000000000e+00
3.193141698837280273e+00,4.923593401908874512e-01,0.000000000000000000e+00
8.373823165893554688e-01,-8.065399527549743652e-01,1.000000000000000000e+00
5.778572082519531250e+00,-1.023044586181640625e-01,1.000000000000000000e+00
2.276291251182556152e-01,3.410302162170410156e+00,0.000000000000000000e+00
6.556406617164611816e-01,6.115010976791381836e-01,1.000000000000000000e+00
4.871330738067626953e+00,-9.936031103134155273e-01,1.000000000000000000e+00
9.400071203708648682e-02,7.283019423484802246e-01,1.000000000000000000e+00
-3.297397375106811523e+00,1.199484467506408691e+00,0.000000000000000000e+00
1.782922744750976562e-01,2.822978019714355469e+00,0.000000000000000000e+00
2.588755637407302856e-02,7.499994635581970215e-01,1.000000000000000000e+00
2.120234727859497070e+00,2.354895353317260742e+00,0.000000000000000000e+00
2.618377685546875000e+00,1.213508367538452148e+00,0.000000000000000000e+00
3.029617786407470703e+00,1.841118693351745605e+00,0.000000000000000000e+00
1.798102736473083496e+00,-1.717294335365295410e+00,1.000000000000000000e+00
3.056660890579223633e-01,1.484964251518249512e+00,1.000000000000000000e+00
4.576109886169433594e+00,5.789392162114381790e-03,1.000000000000000000e+00
3.164824485778808594e+00,6.690138578414916992e-01,0.000000000000000000e+00
3.640800237655639648e+00,-1.025199651718139648e+00,1.000000000000000000e+00
6.992614865303039551e-01,3.825208246707916260e-01,1.000000000000000000e+00
4.539828002452850342e-01,-7.165122628211975098e-01,1.000000000000000000e+00
2.392907857894897461e+00,-1.151938199996948242e+00,1.000000000000000000e+00
-2.425752639770507812e+00,1.648420095443725586e+00,0.000000000000000000e+00
5.883325576782226562e+00,1.224449202418327332e-01,1.000000000000000000e+00
-1.720460772514343262e+00,2.296159505844116211e+00,0.000000000000000000e+00
1.192464232444763184e+00,2.659820318222045898e+00,0.000000000000000000e+00
-1.836472868919372559e+00,2.480834484100341797e+00,0.000000000000000000e+00
-1.218606114387512207e+00,2.075871706008911133e+00,0.000000000000000000e+00
2.417701482772827148e+00,2.879575490951538086e-01,0.000000000000000000e+00
1.731032848358154297e+00,2.764283657073974609e+00,0.000000000000000000e+00
2.546285867691040039e+00,-1.308917045593261719e+00,1.000000000000000000e+00
2.853504419326782227e+00,3.927175700664520264e-01,0.000000000000000000e+00
-2.529476642608642578e+00,2.124221086502075195e+00,0.000000000000000000e+00
2.503673076629638672e+00,1.786102056503295898e+00,0.000000000000000000e+00
5.675062656402587891e+00,2.852704524993896484e-01,1.000000000000000000e+00
4.058490753173828125e+00,-1.279608726501464844e+00,1.000000000000000000e+00
4.366463124752044678e-01,6.507851481437683105e-01,1.000000000000000000e+00
2.231407642364501953e+00,-1.495371818542480469e+00,1.000000000000000000e+00
4.884976863861083984e+00,-7.585354447364807129e-01,1.000000000000000000e+00
6.261761784553527832e-01,2.435828745365142822e-01,1.000000000000000000e+00
4.726306721568107605e-02,7.191984057426452637e-01,1.000000000000000000e+00
2.431059330701828003e-01,1.671217679977416992e+00,1.000000000000000000e+00
2.819656848907470703e+00,-2.005063295364379883e+00,1.000000000000000000e+00
5.604475975036621094e+00,-7.546027004718780518e-02,1.000000000000000000e+00
8.948186635971069336e-01,-3.791429698467254639e-01,1.000000000000000000e+00
6.383252143859863281e+00,1.280262112617492676e+00,1.000000000000000000e+00
5.538200855255126953e+00,3.036547899246215820e-01,1.000000000000000000e+00
2.717529296875000000e+00,-1.710238456726074219e+00,1.000000000000000000e+00
1.429283261299133301e+00,-1.168188452720642090e+00,1.000000000000000000e+00
1.523942351341247559e-01,1.392427444458007812e+00,1.000000000000000000e+00
-2.747983455657958984e+00,1.986140131950378418e+00,0.000000000000000000e+00
2.264274120330810547e+00,1.914302587509155273e+00,0.000000000000000000e+00
2.727129459381103516e-01,7.161618471145629883e-01,1.000000000000000000e+00
-2.956788539886474609e+00,7.339555621147155762e-01,0.000000000000000000e+00
3.493652582168579102e+00,-1.207485079765319824e+00,1.000000000000000000e+00
1.373331785202026367e+00,-3.023503720760345459e-01,1.000000000000000000e+00
-1.373326033353805542e-01,3.180090427398681641e+00,0.000000000000000000e+00
2.340234041213989258e+00,2.246405839920043945e+00,0.000000000000000000e+00
2.808270215988159180e+00,-9.488494694232940674e-02,0.000000000000000000e+00
2.006935834884643555e+00,1.810956120491027832e+00,0.000000000000000000e+00
1.004357099533081055e+00,2.670111656188964844e+00,0.000000000000000000e+00
6.779697537422180176e-02,1.215839982032775879e+00,1.000000000000000000e+00
2.565631866455078125e+00,1.700865864753723145e+00,0.000000000000000000e+00
1.202851176261901855e+00,-8.239144086837768555e-01,1.000000000000000000e+00
8.715512156486511230e-01,3.075963258743286133e+00,0.000000000000000000e+00
4.517212867736816406e+00,-1.119880557060241699e+00,1.000000000000000000e+00
1.970168828964233398e+00,2.016849756240844727e+00,0.000000000000000000e+00
4.676971435546875000e+00,-7.124469876289367676e-01,1.000000000000000000e+00
1.338976979255676270e+00,-9.841558337211608887e-01,1.000000000000000000e+00
9.627042412757873535e-01,-3.799211680889129639e-01,1.000000000000000000e+00
2.581416606903076172e+00,4.917083084583282471e-01,0.000000000000000000e+00
3.957914352416992188e+00,-1.207601308822631836e+00,1.000000000000000000e+00
6.972528696060180664e-01,2.763283491134643555e+00,0.000000000000000000e+00
2.006803274154663086e+00,-9.482083916664123535e-01,1.000000000000000000e+00
-2.810640335083007812e+00,1.480687856674194336e+00,0.000000000000000000e+00
4.910819053649902344e+00,-1.423399329185485840e+00,1.000000000000000000e+00
5.475025653839111328e+00,1.631131887435913086e+00,1.000000000000000000e+00
-1.213369607925415039e+00,2.428838968276977539e+00,0.000000000000000000e+00
3.273406982421875000e+00,-1.851699709892272949e+00,1.000000000000000000e+00
5.931490421295166016e+00,1.100035190582275391e+00,1.000000000000000000e+00
3.746234178543090820e+00,-1.095836162567138672e+00,1.000000000000000000e+00
8.042059540748596191e-01,-2.103188484907150269e-01,1.000000000000000000e+00
1.829032897949218750e+00,2.152381896972656250e+00,0.000000000000000000e+00
1.558899879455566406e+00,1.959675192832946777e+00,0.000000000000000000e+00
-2.420321941375732422e+00,8.747178316116333008e-01,0.000000000000000000e+00
-3.196784257888793945e+00,6.636990904808044434e-01,0.000000000000000000e+00
6.119335174560546875e+00,1.612253308296203613e+00,1.000000000000000000e+00
-3.295294046401977539e+00,1.334152340888977051e+00,0.000000000000000000e+00
-3.034512996673583984e+00,1.414571642875671387e+00,0.000000000000000000e+00
1.780252814292907715e+00,2.022865772247314453e+00,0.000000000000000000e+00
2.068046331405639648e+00,2.068904638290405273e+00,0.000000000000000000e+00
4.743430137634277344e+00,-5.084878206253051758e-01,1.000000000000000000e+00
3.979320824146270752e-01,-4.769389033317565918e-01,1.000000000000000000e+00
5.275146365165710449e-01,-5.134672522544860840e-01,1.000000000000000000e+00
2.390610218048095703e+00,1.071383476257324219e+00,0.000000000000000000e+00
3.767936706542968750e+00,-1.730731964111328125e+00,1.000000000000000000e+00
-2.181905746459960938e+00,1.217225313186645508e+00,0.000000000000000000e+00
2.001317024230957031e+00,-1.308161735534667969e+00,1.000000000000000000e+00
-3.011805534362792969e+00,2.451012283563613892e-02,0.000000000000000000e+00
2.411588907241821289e+00,-9.985785484313964844e-01,1.000000000000000000e+00
5.266582012176513672e+00,-5.973446369171142578e-01,1.000000000000000000e+00
1.416779518127441406e+00,-5.959028601646423340e-01,1.000000000000000000e+00
3.304352045059204102e+00,-1.458749532699584961e+00,1.000000000000000000e+00
