idx,y,crawler_success,gs_success,gs_radius_found,angle_x_crawler_gs_deg,sphere_frac,sphere_vol,dist_x_to_crawler,dist_x_to_gs,dist_crawler_to_gs,ring_n,ring_r_min,ring_r_max,ring_count_y0,ring_count_y1,ring_count_pred0,ring_count_pred1
18,0.0,True,True,11.819999999999792,53.99376971936572,0.0,0.0,8.690861701965332,11.815571784973145,9.716188430786133,0,8.690861701965332,11.819999999999792,0,0,0,0
19,1.0,True,False,inf,,0.0,0.0,12.795166969299316,0.0,12.795166969299316,0,,,0,0,0,0
20,0.0,True,True,12.029999999999788,51.98236164516006,0.0,0.0,9.432446479797363,12.021297454833984,9.685433387756348,0,9.432446479797363,12.029999999999788,0,0,0,0
21,1.0,True,False,inf,,0.0,0.0,15.45547103881836,0.0,15.45547103881836,0,,,0,0,0,0
22,1.0,True,False,inf,,0.0,0.0,14.1261568069458,0.0,14.1261568069458,0,,,0,0,0,0
23,0.0,True,True,11.289999999999804,42.25834149260832,0.0,0.0,8.861791610717773,11.289938926696777,7.609031677246094,0,8.861791610717773,11.289999999999804,0,0,0,0
24,1.0,True,False,inf,,0.0,0.0,13.559551239013672,0.0,13.559551239013672,0,,,0,0,0,0
25,0.0,True,True,11.799999999999793,54.30733357187188,0.0,0.0,9.275348663330078,11.797670364379883,9.8756742477417,0,9.275348663330078,11.799999999999793,0,0,0,0
26,1.0,True,False,inf,,0.0,0.0,14.638385772705078,0.0,14.638385772705078,0,,,0,0,0,0
27,0.0,True,True,11.799999999999793,56.24089282268759,0.0,0.0,9.334264755249023,11.795029640197754,10.19253921508789,0,9.334264755249023,11.799999999999793,0,0,0,0
28,1.0,True,False,inf,,0.0,0.0,13.607015609741211,0.0,13.607015609741211,0,,,0,0,0,0
29,0.0,True,True,11.349999999999802,47.72784217943001,0.0,0.0,9.045858383178711,11.34803581237793,8.515054702758789,0,9.045858383178711,11.349999999999802,0,0,0,0
30,1.0,True,False,inf,,0.0,0.0,13.558222770690918,0.0,13.558222770690918,0,,,0,0,0,0
31,0.0,True,True,11.849999999999792,39.57757885133387,0.0,0.0,8.87886905670166,11.846402168273926,7.551810264587402,0,8.87886905670166,11.849999999999792,0,0,0,0
32,0.0,True,False,inf,,0.0,0.0,10.814643859863281,0.0,10.814643859863281,0,,,0,0,0,0
33,1.0,True,False,inf,,0.0,0.0,14.879638671875,0.0,14.879638671875,0,,,0,0,0,0
34,0.0,True,True,10.779999999999815,49.142534437271074,0.0,0.0,8.439807891845703,10.772063255310059,8.265551567077637,0,8.439807891845703,10.779999999999815,0,0,0,0
35,1.0,True,True,14.999999999999725,40.42809629642096,0.0,0.0,13.890399932861328,14.995804786682129,10.034758567810059,0,13.890399932861328,14.999999999999725,0,0,0,0
36,1.0,True,False,inf,,0.0,0.0,14.523431777954102,0.0,14.523431777954102,0,,,0,0,0,0
37,1.0,True,False,inf,,0.0,0.0,13.872503280639648,0.0,13.872503280639648,0,,,0,0,0,0
38,0.0,True,True,12.099999999999786,49.989324581774916,0.0,0.0,8.5332612991333,12.094301223754883,9.294240951538086,0,8.5332612991333,12.099999999999786,0,0,0,0
39,1.0,True,False,inf,,0.0,0.0,14.567581176757812,0.0,14.567581176757812,0,,,0,0,0,0
40,0.0,True,True,12.509999999999778,46.75126137281724,0.0,0.0,9.333949089050293,12.50229263305664,9.138805389404297,0,9.333949089050293,12.509999999999778,0,0,0,0
41,1.0,True,False,inf,,0.0,0.0,14.891944885253906,0.0,14.891944885253906,0,,,0,0,0,0
42,0.0,True,True,11.299999999999804,51.75336107116423,0.0,0.0,8.107309341430664,11.290077209472656,8.936931610107422,0,8.107309341430664,11.299999999999804,0,0,0,0
43,1.0,True,False,inf,,0.0,0.0,14.194808006286621,0.0,14.194808006286621,0,,,0,0,0,0
44,1.0,True,False,inf,,0.0,0.0,13.502015113830566,0.0,13.502015113830566,0,,,0,0,0,0
45,0.0,True,True,10.98999999999981,51.782446598923585,0.0,0.0,8.495251655578613,10.983482360839844,8.79528522491455,0,8.495251655578613,10.98999999999981,0,0,0,0
46,1.0,True,False,inf,,0.0,0.0,12.988115310668945,0.0,12.988115310668945,0,,,0,0,0,0
47,0.0,True,True,11.129999999999807,39.14872120211749,0.0,0.0,9.714224815368652,11.127163887023926,7.108268737792969,0,9.714224815368652,11.129999999999807,0,0,0,0
48,0.0,True,True,9.719999999999837,41.94089119627512,0.0,0.0,8.172598838806152,9.71331787109375,6.560805797576904,0,8.172598838806152,9.719999999999837,0,0,0,0
49,1.0,True,False,inf,,0.0,0.0,14.063620567321777,0.0,14.063620567321777,0,,,0,0,0,0
50,0.0,True,True,10.299999999999825,58.09586901078387,0.0,0.0,7.344956398010254,10.294459342956543,8.944388389587402,0,7.344956398010254,10.299999999999825,0,0,0,0
51,0.0,True,True,11.589999999999797,44.02709260322648,0.0,0.0,8.36878490447998,11.588277816772461,8.05391788482666,0,8.36878490447998,11.589999999999797,0,0,0,0
52,1.0,True,False,inf,,0.0,0.0,13.659351348876953,0.0,13.659351348876953,0,,,0,0,0,0
53,0.0,True,True,10.03999999999983,32.063346083392666,0.0,0.0,9.201836585998535,10.032458305358887,5.3715643882751465,0,9.201836585998535,10.03999999999983,0,0,0,0
54,1.0,True,False,inf,,0.0,0.0,13.880775451660156,0.0,13.880775451660156,0,,,0,0,0,0
55,0.0,True,True,12.109999999999786,65.59743401221193,0.0,0.0,8.38858699798584,12.103495597839355,11.531206130981445,0,8.38858699798584,12.109999999999786,0,0,0,0
56,1.0,True,False,inf,,0.0,0.0,13.523626327514648,0.0,13.523626327514648,0,,,0,0,0,0
57,0.0,True,True,14.139999999999743,51.09211771458587,0.0,0.0,9.859375,14.138614654541016,11.04555892944336,0,9.859375,14.139999999999743,0,0,0,0
58,1.0,True,False,inf,,0.0,0.0,13.914355278015137,0.0,13.914355278015137,0,,,0,0,0,0
59,1.0,True,False,inf,,0.0,0.0,11.84339714050293,0.0,11.84339714050293,0,,,0,0,0,0
60,1.0,True,False,inf,,0.0,0.0,14.39002513885498,0.0,14.39002513885498,0,,,0,0,0,0
61,1.0,True,False,inf,,0.0,0.0,14.273811340332031,0.0,14.273811340332031,0,,,0,0,0,0
62,1.0,True,False,inf,,0.0,0.0,13.583305358886719,0.0,13.583305358886719,0,,,0,0,0,0
63,0.0,True,True,11.519999999999799,55.76058368837165,0.0,0.0,8.160606384277344,11.515947341918945,9.66745376586914,0,8.160606384277344,11.519999999999799,0,0,0,0
64,1.0,True,False,inf,,0.0,0.0,12.270371437072754,0.0,12.270371437072754,0,,,0,0,0,0
65,1.0,True,False,inf,,0.0,0.0,12.679593086242676,0.0,12.679593086242676,0,,,0,0,0,0
66,0.0,True,True,11.819999999999792,47.64940325192148,0.0,0.0,9.366211891174316,11.816241264343262,8.845098495483398,0,9.366211891174316,11.819999999999792,0,0,0,0
67,0.0,True,True,12.249999999999783,69.16590901411953,0.0,0.0,8.024681091308594,12.243099212646484,12.016794204711914,0,8.024681091308594,12.249999999999783,0,0,0,0
68,0.0,True,True,12.84999999999977,42.91695155616306,0.0,0.0,9.597492218017578,12.843151092529297,8.747488021850586,0,9.597492218017578,12.84999999999977,0,0,0,0
69,0.0,True,True,10.05999999999983,52.85167176368822,0.0,0.0,7.382723808288574,10.05037784576416,8.117871284484863,1,7.382723808288574,10.05999999999983,1,0,1,0
70,1.0,True,False,inf,,0.0,0.0,12.218501091003418,0.0,12.218501091003418,0,,,0,0,0,0
71,1.0,True,False,inf,,0.0,0.0,14.073732376098633,0.0,14.073732376098633,0,,,0,0,0,0
72,1.0,True,False,inf,,0.0,0.0,13.894501686096191,0.0,13.894501686096191,0,,,0,0,0,0
73,1.0,True,True,14.889999999999727,45.6370562045106,0.0,0.0,12.193116188049316,14.881035804748535,10.788073539733887,0,12.193116188049316,14.889999999999727,0,0,0,0
74,0.0,True,True,10.149999999999828,55.66736496703609,0.0,0.0,7.826943874359131,10.141119956970215,8.635396957397461,0,7.826943874359131,10.149999999999828,0,0,0,0
75,1.0,True,False,inf,,0.0,0.0,14.182222366333008,0.0,14.182222366333008,0,,,0,0,0,0
76,0.0,True,True,10.009999999999831,52.85659024921914,0.0,0.0,7.955819129943848,10.006458282470703,8.202792167663574,0,7.955819129943848,10.009999999999831,0,0,0,0
77,1.0,True,False,inf,,0.0,0.0,12.547245025634766,0.0,12.547245025634766,0,,,0,0,0,0
78,0.0,True,True,12.179999999999785,52.99758664769436,0.0,0.0,9.020228385925293,12.175005912780762,9.869328498840332,0,9.020228385925293,12.179999999999785,0,0,0,0
79,0.0,True,True,13.009999999999767,51.85378951615865,0.0,0.0,8.51318073272705,13.007365226745605,10.240679740905762,0,8.51318073272705,13.009999999999767,0,0,0,0
80,0.0,True,True,14.339999999999739,73.32567331952795,0.0,0.0,9.378408432006836,14.338956832885742,14.710171699523926,0,9.378408432006836,14.339999999999739,0,0,0,0
81,1.0,True,False,inf,,0.0,0.0,13.140521049499512,0.0,13.140521049499512,0,,,0,0,0,0
82,0.0,True,True,12.529999999999777,65.52316559982333,0.0,0.0,9.54578685760498,12.521390914916992,12.200881958007812,0,9.54578685760498,12.529999999999777,0,0,0,0
83,1.0,True,False,inf,,0.0,0.0,14.068805694580078,0.0,14.068805694580078,0,,,0,0,0,0
84,1.0,True,False,inf,,0.0,0.0,12.62460994720459,0.0,12.62460994720459,0,,,0,0,0,0
85,0.0,True,True,10.52999999999982,49.57004862933201,0.0,0.0,8.222434043884277,10.528908729553223,8.134968757629395,0,8.222434043884277,10.52999999999982,0,0,0,0
86,1.0,True,False,inf,,0.0,0.0,13.680612564086914,0.0,13.680612564086914,0,,,0,0,0,0
87,0.0,True,True,10.52999999999982,55.96681268782918,0.0,0.0,7.951582431793213,10.520499229431152,8.959359169006348,0,7.951582431793213,10.52999999999982,0,0,0,0
88,1.0,True,False,inf,,0.0,0.0,14.54541301727295,0.0,14.54541301727295,0,,,0,0,0,0
89,0.0,True,True,10.419999999999822,39.43930921416972,0.0,0.0,9.008234977722168,10.416999816894531,6.687241077423096,0,9.008234977722168,10.419999999999822,0,0,0,0
90,0.0,True,True,9.359999999999845,41.96029904519189,0.0,0.0,8.348386764526367,9.354475975036621,6.4076457023620605,0,8.348386764526367,9.359999999999845,0,0,0,0
91,1.0,True,False,inf,,0.0,0.0,15.596847534179688,0.0,15.596847534179688,0,,,0,0,0,0
92,0.0,True,True,9.419999999999844,55.19330303013463,0.0,0.0,7.5829291343688965,9.411598205566406,8.037693977355957,0,7.5829291343688965,9.419999999999844,0,0,0,0
93,1.0,True,False,inf,,0.0,0.0,13.17525577545166,0.0,13.17525577545166,0,,,0,0,0,0
94,1.0,True,False,inf,,0.0,0.0,12.8300199508667,0.0,12.8300199508667,0,,,0,0,0,0
95,0.0,True,True,9.56999999999984,29.96704335998214,0.0,0.0,9.787925720214844,9.561176300048828,5.0073323249816895,0,9.56999999999984,9.787925720214844,0,0,0,0
96,1.0,True,False,inf,,0.0,0.0,14.498190879821777,0.0,14.498190879821777,0,,,0,0,0,0
97,1.0,True,False,inf,,0.0,0.0,13.837124824523926,0.0,13.837124824523926,0,,,0,0,0,0
98,0.0,True,True,9.949999999999832,54.019935217040505,0.0,0.0,7.436037063598633,9.946711540222168,8.205079078674316,0,7.436037063598633,9.949999999999832,0,0,0,0
99,0.0,True,True,12.459999999999779,58.42478703265567,0.0,0.0,9.650280952453613,12.453091621398926,11.061424255371094,0,9.650280952453613,12.459999999999779,0,0,0,0
100,0.0,True,True,14.619999999999733,58.61442718332079,0.0,0.0,10.401771545410156,14.617737770080566,12.786754608154297,0,10.401771545410156,14.619999999999733,0,0,0,0
101,1.0,True,False,inf,,0.0,0.0,13.711684226989746,0.0,13.711684226989746,0,,,0,0,0,0
102,1.0,True,False,inf,,0.0,0.0,13.787130355834961,0.0,13.787130355834961,0,,,0,0,0,0
103,1.0,True,False,inf,,0.0,0.0,14.13522720336914,0.0,14.13522720336914,0,,,0,0,0,0
104,0.0,True,True,12.87999999999977,52.74630587140166,0.0,0.0,9.983240127563477,12.871709823608398,10.47714614868164,0,9.983240127563477,12.87999999999977,0,0,0,0
105,0.0,True,True,12.619999999999775,59.60933108383602,0.0,0.0,8.219510078430176,12.61806869506836,11.038080215454102,0,8.219510078430176,12.619999999999775,0,0,0,0
106,1.0,True,False,inf,,0.0,0.0,15.697931289672852,0.0,15.697931289672852,0,,,0,0,0,0
107,0.0,True,True,10.249999999999826,40.63453754514786,0.0,0.0,8.919787406921387,10.241374015808105,6.767560005187988,0,8.919787406921387,10.249999999999826,0,0,0,0
108,0.0,True,True,11.4799999999998,58.385470941091434,0.0,0.0,9.215982437133789,11.479109764099121,10.285539627075195,0,9.215982437133789,11.4799999999998,0,0,0,0
109,1.0,True,False,inf,,0.0,0.0,13.598959922790527,0.0,13.598959922790527,0,,,0,0,0,0
110,0.0,True,True,13.049999999999766,60.22503057448425,0.0,0.0,10.115863800048828,13.041095733642578,11.890220642089844,0,10.115863800048828,13.049999999999766,0,0,0,0
111,0.0,True,True,10.879999999999812,45.3985727705278,0.0,0.0,8.80911636352539,10.87004280090332,7.828472137451172,0,8.80911636352539,10.879999999999812,0,0,0,0
112,1.0,True,False,inf,,0.0,0.0,13.136425018310547,0.0,13.136425018310547,0,,,0,0,0,0
113,0.0,True,True,8.63999999999986,41.72486189844539,0.0,0.0,7.020972728729248,8.638920783996582,5.778184413909912,1,7.020972728729248,8.63999999999986,1,0,1,0
114,1.0,True,False,inf,,0.0,0.0,14.208514213562012,0.0,14.208514213562012,0,,,0,0,0,0
115,0.0,True,True,13.169999999999764,53.93636007057561,0.0,0.0,9.705365180969238,13.16916275024414,10.82311725616455,0,9.705365180969238,13.169999999999764,0,0,0,0
116,0.0,True,True,12.199999999999784,46.05123008917814,0.0,0.0,9.171306610107422,12.195544242858887,8.808762550354004,0,9.171306610107422,12.199999999999784,0,0,0,0
117,0.0,True,True,14.379999999999738,55.36259424810546,0.0,0.0,10.034272193908691,14.377642631530762,11.975119590759277,0,10.034272193908691,14.379999999999738,0,0,0,0
118,1.0,True,False,inf,,0.0,0.0,13.415010452270508,0.0,13.415010452270508,0,,,0,0,0,0
119,0.0,True,True,10.289999999999825,51.263443467295446,0.0,0.0,8.662240982055664,10.28909683227539,8.328243255615234,0,8.662240982055664,10.289999999999825,0,0,0,0
120,1.0,True,False,inf,,0.0,0.0,14.058382987976074,0.0,14.058382987976074,0,,,0,0,0,0
121,0.0,True,True,11.869999999999791,44.97470722886556,0.0,0.0,9.476876258850098,11.863692283630371,8.455005645751953,0,9.476876258850098,11.869999999999791,0,0,0,0
122,0.0,True,True,10.829999999999814,49.84650276035753,0.0,0.0,8.97668743133545,10.820563316345215,8.50856876373291,0,8.97668743133545,10.829999999999814,0,0,0,0
123,0.0,True,True,11.859999999999792,52.34184362571915,0.0,0.0,9.259661674499512,11.85986042022705,9.602648735046387,0,9.259661674499512,11.859999999999792,0,0,0,0
124,1.0,True,False,inf,,0.0,0.0,14.647269248962402,0.0,14.647269248962402,0,,,0,0,0,0
125,0.0,True,True,10.53999999999982,42.92598832963745,0.0,0.0,8.533026695251465,10.532170295715332,7.2198004722595215,0,8.533026695251465,10.53999999999982,0,0,0,0
126,1.0,True,False,inf,,0.0,0.0,14.30272388458252,0.0,14.30272388458252,0,,,0,0,0,0
127,0.0,True,True,9.219999999999848,34.790925273966494,0.0,0.0,8.050143241882324,9.213061332702637,5.279054164886475,0,8.050143241882324,9.219999999999848,0,0,0,0
128,1.0,True,False,inf,,0.0,0.0,13.89625358581543,0.0,13.89625358581543,0,,,0,0,0,0
129,0.0,True,True,11.859999999999792,48.67626454343577,0.0,0.0,9.773622512817383,11.85889720916748,9.115418434143066,0,9.773622512817383,11.859999999999792,0,0,0,0
130,1.0,True,True,14.74999999999973,49.98607850798673,0.0,0.0,13.929194450378418,14.74294376373291,12.13664436340332,0,13.929194450378418,14.74999999999973,0,0,0,0
131,0.0,True,True,11.539999999999798,49.67417520206567,0.0,0.0,7.867264747619629,11.53089427947998,8.800219535827637,0,7.867264747619629,11.539999999999798,0,0,0,0
132,1.0,True,False,inf,,0.0,0.0,16.211347579956055,0.0,16.211347579956055,0,,,0,0,0,0
133,1.0,True,False,inf,,0.0,0.0,15.434158325195312,0.0,15.434158325195312,0,,,0,0,0,0
134,0.0,True,True,8.66999999999986,42.89775962629335,0.0,0.0,7.942826271057129,8.664277076721191,6.10974645614624,0,7.942826271057129,8.66999999999986,0,0,0,0
135,0.0,True,True,10.259999999999826,44.092324421558054,0.0,0.0,8.881296157836914,10.257881164550781,7.296385765075684,0,8.881296157836914,10.259999999999826,0,0,0,0
136,1.0,True,False,inf,,0.0,0.0,14.715245246887207,0.0,14.715245246887207,0,,,0,0,0,0
137,1.0,True,True,14.999999999999725,56.37138263845537,0.0,0.0,12.732683181762695,14.994278907775879,13.247138023376465,0,12.732683181762695,14.999999999999725,0,0,0,0
138,0.0,True,True,11.799999999999793,49.4771594737957,0.0,0.0,8.836681365966797,11.79679012298584,9.043519973754883,0,8.836681365966797,11.799999999999793,0,0,0,0
139,0.0,True,True,14.069999999999744,56.02551193761515,0.0,0.0,10.99653434753418,14.06230354309082,12.076546669006348,0,10.99653434753418,14.069999999999744,0,0,0,0
140,1.0,True,False,inf,,0.0,0.0,12.927663803100586,0.0,12.927663803100586,0,,,0,0,0,0
141,1.0,True,False,inf,,0.0,0.0,15.655667304992676,0.0,15.655667304992676,0,,,0,0,0,0
142,1.0,True,False,inf,,0.0,0.0,13.76639461517334,0.0,13.76639461517334,0,,,0,0,0,0
143,0.0,True,True,11.689999999999795,49.265205345623485,0.0,0.0,9.212143898010254,11.681608200073242,8.993132591247559,0,9.212143898010254,11.689999999999795,0,0,0,0
144,1.0,True,False,inf,,0.0,0.0,11.38977336883545,0.0,11.38977336883545,0,,,0,0,0,0
145,0.0,True,True,9.60999999999984,32.85782491959097,0.0,0.0,8.572578430175781,9.606532096862793,5.236288547515869,0,8.572578430175781,9.60999999999984,0,0,0,0
146,1.0,True,False,inf,,0.0,0.0,15.350837707519531,0.0,15.350837707519531,0,,,0,0,0,0
147,1.0,True,False,inf,,0.0,0.0,13.702126502990723,0.0,13.702126502990723,0,,,0,0,0,0
148,0.0,True,True,10.709999999999816,52.96209792269081,0.0,0.0,9.02376937866211,10.70487117767334,8.924798965454102,0,9.02376937866211,10.709999999999816,0,0,0,0
149,0.0,True,True,12.42999999999978,55.8952508795584,0.0,0.0,9.106334686279297,12.4299955368042,10.511672019958496,0,9.106334686279297,12.42999999999978,0,0,0,0
150,1.0,True,False,inf,,0.0,0.0,13.814047813415527,0.0,13.814047813415527,0,,,0,0,0,0
151,1.0,True,False,inf,,0.0,0.0,15.858821868896484,0.0,15.858821868896484,0,,,0,0,0,0
152,1.0,True,False,inf,,0.0,0.0,12.493842124938965,0.0,12.493842124938965,0,,,0,0,0,0
153,0.0,True,True,14.839999999999728,58.77711997427539,0.0,0.0,10.17130184173584,14.831182479858398,12.923815727233887,0,10.17130184173584,14.839999999999728,0,0,0,0
154,1.0,True,False,inf,,0.0,0.0,13.176947593688965,0.0,13.176947593688965,0,,,0,0,0,0
155,0.0,True,True,11.289999999999804,47.66245624844962,0.0,0.0,9.835700988769531,11.281184196472168,8.63399600982666,0,9.835700988769531,11.289999999999804,0,0,0,0
156,1.0,True,False,inf,,0.0,0.0,13.959053993225098,0.0,13.959053993225098,0,,,0,0,0,0
157,1.0,True,False,inf,,0.0,0.0,12.412261009216309,0.0,12.412261009216309,0,,,0,0,0,0
158,0.0,True,True,11.839999999999792,41.57465070399918,0.0,0.0,9.364782333374023,11.831269264221191,7.867975234985352,0,9.364782333374023,11.839999999999792,0,0,0,0
159,1.0,True,False,inf,,0.0,0.0,13.94109058380127,0.0,13.94109058380127,0,,,0,0,0,0
160,0.0,True,True,9.329999999999846,59.781791442423085,0.0,0.0,7.600349426269531,9.326241493225098,8.567049980163574,0,7.600349426269531,9.329999999999846,0,0,0,0
161,0.0,True,True,10.279999999999825,34.14616444729055,0.0,0.0,8.540090560913086,10.27324104309082,5.766556262969971,0,8.540090560913086,10.279999999999825,0,0,0,0
162,0.0,True,True,13.119999999999765,50.361481862708764,0.0,0.0,9.887711524963379,13.117362022399902,10.215136528015137,0,9.887711524963379,13.119999999999765,0,0,0,0
163,1.0,True,False,inf,,0.0,0.0,14.053619384765625,0.0,14.053619384765625,0,,,0,0,0,0
164,1.0,True,False,inf,,0.0,0.0,15.247973442077637,0.0,15.247973442077637,0,,,0,0,0,0
165,0.0,True,True,12.149999999999785,38.921826653351495,0.0,0.0,9.400793075561523,12.140494346618652,7.627511978149414,0,9.400793075561523,12.149999999999785,0,0,0,0
166,0.0,True,True,10.239999999999826,49.20531695710356,0.0,0.0,7.408669471740723,10.235452651977539,7.782309532165527,0,7.408669471740723,10.239999999999826,0,0,0,0
167,0.0,True,True,14.659999999999732,71.53676874624509,0.0,0.0,9.707297325134277,14.659727096557617,14.79876708984375,0,9.707297325134277,14.659999999999732,0,0,0,0
168,1.0,True,False,inf,,0.0,0.0,14.40599250793457,0.0,14.40599250793457,0,,,0,0,0,0
169,1.0,True,False,inf,,0.0,0.0,13.806670188903809,0.0,13.806670188903809,0,,,0,0,0,0
170,1.0,True,False,inf,,0.0,0.0,12.594850540161133,0.0,12.594850540161133,0,,,0,0,0,0
171,1.0,True,False,inf,,0.0,0.0,15.310540199279785,0.0,15.310540199279785,0,,,0,0,0,0
172,0.0,True,True,14.23999999999974,62.21537374940774,0.0,0.0,9.5399169921875,14.23769474029541,12.926375389099121,0,9.5399169921875,14.23999999999974,0,0,0,0
173,1.0,True,False,inf,,0.0,0.0,15.021739959716797,0.0,15.021739959716797,0,,,0,0,0,0
174,0.0,True,True,12.989999999999768,60.75910633660009,0.0,0.0,9.223976135253906,12.982987403869629,11.689459800720215,0,9.223976135253906,12.989999999999768,0,0,0,0
175,0.0,True,True,10.249999999999826,54.40157421476467,0.0,0.0,8.658879280090332,10.24774169921875,8.757181167602539,0,8.658879280090332,10.249999999999826,0,0,0,0
176,1.0,True,False,inf,,0.0,0.0,13.99645709991455,0.0,13.99645709991455,0,,,0,0,0,0
177,1.0,True,False,inf,,0.0,0.0,14.476263999938965,0.0,14.476263999938965,0,,,0,0,0,0
178,1.0,True,False,inf,,0.0,0.0,14.93802261352539,0.0,14.93802261352539,0,,,0,0,0,0
179,0.0,True,True,10.01999999999983,56.81980629309798,0.0,0.0,8.487812995910645,10.014266014099121,8.90464973449707,0,8.487812995910645,10.01999999999983,0,0,0,0
180,1.0,True,False,inf,,0.0,0.0,12.634574890136719,0.0,12.634574890136719,0,,,0,0,0,0
181,0.0,True,True,12.269999999999783,39.787848266339296,0.0,0.0,9.575263023376465,12.269449234008789,7.85317325592041,0,9.575263023376465,12.269999999999783,0,0,0,0
182,0.0,True,True,10.909999999999812,46.08416420122675,0.0,0.0,9.105634689331055,10.900607109069824,8.002899169921875,0,9.105634689331055,10.909999999999812,0,0,0,0
183,0.0,True,True,13.569999999999755,44.435130017985145,0.0,0.0,9.278696060180664,13.564794540405273,9.505453109741211,0,9.278696060180664,13.569999999999755,0,0,0,0
184,1.0,True,False,inf,,0.0,0.0,13.293631553649902,0.0,13.293631553649902,0,,,0,0,0,0
185,1.0,True,False,inf,,0.0,0.0,13.34696102142334,0.0,13.34696102142334,0,,,0,0,0,0
186,1.0,True,False,inf,,0.0,0.0,13.844653129577637,0.0,13.844653129577637,0,,,0,0,0,0
187,0.0,True,True,12.589999999999776,59.58606866594751,0.0,0.0,10.366081237792969,12.585354804992676,11.565332412719727,0,10.366081237792969,12.589999999999776,0,0,0,0
188,0.0,True,True,9.829999999999835,40.482576327111865,0.0,0.0,7.900109767913818,9.82648754119873,6.393731117248535,0,7.900109767913818,9.829999999999835,0,0,0,0
189,1.0,True,False,inf,,0.0,0.0,15.007647514343262,0.0,15.007647514343262,0,,,0,0,0,0
190,1.0,True,False,inf,,0.0,0.0,15.059696197509766,0.0,15.059696197509766,0,,,0,0,0,0
191,0.0,True,True,10.319999999999824,40.890589100884604,0.0,0.0,8.763317108154297,10.313469886779785,6.820232391357422,0,8.763317108154297,10.319999999999824,0,0,0,0
192,0.0,True,True,11.419999999999801,55.496866245441865,0.0,0.0,8.96899700164795,11.414617538452148,9.734088897705078,0,8.96899700164795,11.419999999999801,0,0,0,0
193,1.0,True,False,inf,,0.0,0.0,13.926790237426758,0.0,13.926790237426758,0,,,0,0,0,0
194,1.0,True,False,inf,,0.0,0.0,14.228060722351074,0.0,14.228060722351074,0,,,0,0,0,0
195,1.0,True,False,inf,,0.0,0.0,13.648491859436035,0.0,13.648491859436035,0,,,0,0,0,0
196,1.0,True,False,inf,,0.0,0.0,14.342896461486816,0.0,14.342896461486816,0,,,0,0,0,0
197,0.0,True,True,10.149999999999828,48.21429244315088,0.0,0.0,7.817440986633301,10.144144058227539,7.6375274658203125,0,7.817440986633301,10.149999999999828,0,0,0,0
