feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,class
3.744154203063065900e+00,3.084124951160189365e+00,6.766447278273214572e+00,3.843238928291978329e+00,3.061082960065462544e+00,1.549258029891061650e+00,5.501750461909856504e+00,5.006408424533645984e+00,5.708981518320649151e+00,4.004091207082931092e+00,3.459002445261423642e+00,5.341148541443842213e+00,5.437224883404782716e+00,2.335713621969478737e+00,4.718245717099040171e+00,1.000000000000000000e+00
-3.841545744744659707e+00,-2.063164709971917476e-01,-2.026962489006567836e+00,-1.783125563506263500e+00,-4.261437780537429276e+00,-4.417561647144762738e+00,-5.459849240331737796e+00,-1.145926229885508629e+00,-1.369955981106618204e+00,-1.045537470202779762e+00,-5.705205669760566423e+00,-6.833442732050896973e-02,-2.166279585892401105e-01,-5.318373137341450452e+00,-3.641688619645904623e+00,0.000000000000000000e+00
4.010250222839522927e+00,3.055319455678497498e+00,6.524554243325839664e+00,3.610491517125122840e+00,1.615977420860978286e+00,2.800498876754169419e+00,3.815497070545069924e+00,5.200398973308232975e+00,6.205731716686346822e+00,3.460594355630510766e+00,3.046723531596442491e+00,5.513832505447832766e+00,5.707057591059029988e+00,4.690885410321094184e+00,5.798989757668731926e+00,1.000000000000000000e+00
-3.751761509869221189e+00,-7.519597390435762696e-01,-2.502892874514133226e+00,-2.769928656370845843e+00,-5.337321259723399436e+00,-5.026765065791179765e+00,-3.838554351556534350e+00,-1.453971036188265620e+00,1.817201271493114056e-01,-1.051819670112647653e+00,-4.744276677755516758e+00,-8.600403824426922084e-01,-2.588526394376378104e-01,-4.414174356795215637e+00,-3.990011744483114686e+00,0.000000000000000000e+00
5.056020994083612052e+00,2.991535200561446395e+00,5.278472255946749847e+00,3.515084558024347494e+00,3.320998468357597044e+00,1.953292135363569049e+00,5.545393721829163347e+00,4.790735583316955370e+00,6.239898449367437649e+00,1.819242085649098062e+00,2.725640419498074785e+00,6.293886657028723519e+00,4.206753254081998961e+00,4.830643989697610330e+00,4.153872807493428354e+00,1.000000000000000000e+00
-2.714070314783371352e+00,-1.403210863712399448e+00,-1.036100931089323884e+00,-3.742763446151078366e+00,-3.702810057054470416e+00,-3.488221726239482123e+00,-5.199272439967410619e+00,-5.669845115623572962e-01,-3.789565337142575263e-01,-1.877729230342876088e+00,-5.772458254700695512e+00,1.074414963025661862e+00,7.846503468063443787e-01,-3.935249298127831530e+00,-3.254716034251536438e+00,0.000000000000000000e+00
-3.802772551824821434e+00,2.985586102584539825e-01,-5.649571514622250268e-01,-3.335649725288668321e+00,-4.850438280136012636e+00,-4.855864176638701402e+00,-5.486583699505496625e+00,1.659334284917557412e-02,-2.154657683201666174e+00,-1.678306989961168671e+00,-6.553636149084358209e+00,3.748384394987063217e-01,-1.862260439280178037e+00,-3.888759169904889124e+00,-3.861572410501113772e+00,0.000000000000000000e+00
2.966887792957666470e+00,3.474004800102405977e+00,6.236008854841518456e+00,4.220321534812756070e+00,2.852002122085628866e+00,1.641039701558024255e+00,5.123437835575828991e+00,5.056986844919535429e+00,5.383321731439957070e+00,4.321025598650210853e+00,4.953761211575284484e+00,6.162393565524799222e+00,6.189458607203790486e+00,4.419636404304946531e+00,3.523308246311596115e+00,1.000000000000000000e+00
-4.061508330823701662e+00,-6.184463732310665485e-01,-3.007666121998868736e-01,-2.449259906479337445e+00,-3.923579344433468119e+00,-4.824296404663563465e+00,-4.083020955477864256e+00,-1.024217901373988271e-01,-4.662117499785887187e-01,-1.604772811226879758e+00,-4.344312078818680867e+00,-6.937998757242791470e-02,2.334881625622100554e-01,-4.532550842760645793e+00,-3.474992059748533535e+00,0.000000000000000000e+00
4.618008874334597280e+00,3.794785231769011169e+00,5.337374968564518873e+00,2.050955543000656078e+00,2.430416419408193640e+00,1.870257717205063175e+00,4.429417150360446698e+00,4.101318399346899568e+00,6.821111855531769130e+00,2.556799760739152827e+00,3.853832527930215246e+00,7.103191858462052366e+00,6.424483064334697069e+00,3.869246002047221467e+00,3.756120080159733643e+00,1.000000000000000000e+00
3.095238162127603054e+00,3.646161902646425812e+00,4.595095596065954524e+00,5.681763917130121300e+00,1.938850456656092014e+00,1.498529360690516121e+00,3.938877931226349993e+00,5.565114048563460258e+00,6.217547419287289046e+00,1.998291721972127899e+00,5.029172398898714036e+00,6.697196907998223203e+00,6.600696940951488401e+00,4.564540909409802616e+00,6.441596127215537315e+00,1.000000000000000000e+00
3.155264203287328151e+00,3.986117671464254109e+00,4.820252533926481675e+00,3.654952809396470048e+00,4.748435584375847895e+00,3.340368605310956251e+00,5.806509696227605488e+00,4.761213617266921716e+00,7.250938448238006373e+00,2.457331276455038349e+00,3.327458557558355068e+00,3.587040928788616245e+00,7.181215379163122137e+00,5.303589504130383325e+00,3.799828273965058845e+00,1.000000000000000000e+00
-2.924789746253641631e+00,-6.655096894021892417e-01,-1.729429572873500742e+00,-1.814875878914602891e+00,-5.417013266684647554e+00,-5.383553541624940486e+00,-5.303507444847116226e+00,-8.455723676470696670e-01,-1.737402993500519743e+00,-2.399854508055265789e-01,-4.188065039659231381e+00,-2.826691765823521330e-01,-8.535071686597881513e-01,-4.767078264041108682e+00,-4.106179655713327215e+00,0.000000000000000000e+00
2.743563437884392275e+00,4.823701153131036534e+00,6.167039457480225195e+00,3.339258056934530483e+00,3.027484880823828384e+00,2.327304356799862362e+00,5.427159010353340918e+00,3.445673715323873232e+00,5.521126398337647068e+00,4.034992568847387773e+00,3.371200930546080610e+00,6.849142431284640509e+00,7.641258248428673738e+00,3.562941694131234183e+00,4.906299398928509525e+00,1.000000000000000000e+00
-3.754158176278719505e+00,-1.181088758447159881e+00,-8.252456109188299749e-01,-1.486286277549307977e+00,-4.884820830301319639e+00,-3.479852432391563610e+00,-5.231696406893123097e+00,-4.598319143946366649e-01,-1.316260627177967990e+00,-1.487424041304111100e+00,-4.521151022034968214e+00,-5.773742613300827387e-01,-1.000202348189171087e+00,-4.108484904561406914e+00,-4.708058668108665579e+00,0.000000000000000000e+00
5.578771994468352702e+00,4.233126296325018245e+00,5.587650261537757679e+00,4.831184573179282182e+00,2.173444824530679220e+00,2.787881659195741157e+00,4.178744640619493467e+00,4.983082658719287572e+00,6.147564993351057439e+00,1.805781691121393751e+00,3.972692612680158497e+00,6.982085954186200816e+00,6.091932494214924887e+00,4.617761746596394268e+00,3.358551582943917424e+00,1.000000000000000000e+00
-2.343995543720634345e+00,-8.853531695744017993e-01,-1.003527152187826621e+00,-2.809959523072036447e+00,-5.360413453614710555e+00,-4.738123770350712860e+00,-3.996656058435564152e+00,1.188128435935663640e-01,-1.570266031548067431e+00,-8.602128702272492378e-01,-4.470361798710340118e+00,-6.807525629951397539e-01,-4.807238422220662666e-01,-3.276619631050194492e+00,-3.467315468940827206e+00,0.000000000000000000e+00
3.428647817254729002e+00,2.013591325510728502e+00,5.680511955786850642e+00,3.366982564010862600e+00,3.613223278406506367e+00,1.797671748667284852e+00,5.837998222523232528e+00,2.697329372040382811e+00,7.379693388685925726e+00,2.905144872932515998e+00,4.675369777790155723e+00,6.113551746340101900e+00,7.139458579865730847e+00,3.575877502056093338e+00,3.310968181897802509e+00,1.000000000000000000e+00
4.787170445616379943e+00,2.721686007917236694e+00,6.447978892651444305e+00,2.592019079765599088e+00,2.046787884472046848e+00,1.857962266467463319e+00,3.489132692938794911e+00,3.919512568823525722e+00,6.012608728220372178e+00,3.856503385068638323e+00,3.617113668982043340e+00,4.620892345790642786e+00,7.139917744362861640e+00,3.172803153961203382e+00,4.242991218571823708e+00,1.000000000000000000e+00
-1.925687733940393498e+00,-4.652157291808750039e-01,9.086868676522734667e-01,-1.489479122133256173e+00,-4.928504236655729898e+00,-5.105315844706357353e+00,-4.310730275066920747e+00,-8.538521200384441290e-01,-1.404172988563178626e+00,-1.068419689860048649e+00,-4.957283940513618425e+00,-8.504805707899718570e-01,-2.090084994448655031e+00,-4.307430693099129293e+00,-3.382904980694636521e+00,0.000000000000000000e+00
2.038595899910123244e+00,4.403840188122896571e+00,5.308024071545304423e+00,3.916359665669353785e+00,2.823245746677361279e+00,3.606878845010649037e+00,3.549742006141554107e+00,4.973160281475977662e+00,5.954031584327855953e+00,2.964310269796353037e+00,3.740175077713967067e+00,5.284083876366165278e+00,6.105481683860602082e+00,3.866906147917306580e+00,4.511834626775399926e+00,1.000000000000000000e+00
-3.086152352930916276e+00,-2.405894759508986347e-01,-1.885906442601127608e+00,-1.428998119351446272e+00,-3.871895690618465835e+00,-3.813283862136336300e+00,-5.144445914258239938e+00,-2.449250901072805409e+00,-1.087427626990798313e+00,-1.855483816706163580e+00,-5.610319443198051204e+00,4.228363737949656365e-01,-1.161856916562330033e+00,-3.062073231616456059e+00,-3.580806936293200238e+00,0.000000000000000000e+00
-2.604189498688868287e+00,1.630714341386764854e+00,-1.189684579601707481e+00,-1.801507881001201294e+00,-4.599652568555071319e+00,-4.922579151064205405e+00,-4.023157572250892322e+00,-1.376829075413230630e+00,-1.935262361401796527e+00,-1.854508323319475238e+00,-4.501113128215965098e+00,1.253819959749206681e-01,1.992966665352380318e-02,-4.359926249162729306e+00,-4.313976140595977782e+00,0.000000000000000000e+00
3.782234473482546377e+00,5.253610616219774876e+00,6.010144978439140750e+00,3.900081802560098510e+00,1.988672333096085598e+00,2.226560287678278627e+00,4.879760744954629637e+00,3.016637845052376310e+00,6.384553412514224036e+00,3.196528708473327374e+00,3.941960753190974831e+00,6.971594987412048638e+00,6.417862645308884950e+00,5.247795318042931534e+00,3.405103413628052245e+00,1.000000000000000000e+00
-2.407012885683914583e+00,-1.359126766007423992e+00,-1.235554461824460049e+00,-4.038282570104785307e-01,-5.046863533254790646e+00,-4.780307532029064888e+00,-4.284743141021440493e+00,-5.206620944987029320e-01,-1.704565056744149931e+00,-1.055234507373550068e+00,-4.372364185389796987e+00,7.669190722713574715e-01,-4.989967468102485260e-01,-4.137748008518903120e+00,-3.534870029838708128e+00,0.000000000000000000e+00
-3.659311005673252293e+00,6.050224607722670678e-01,-1.616783311611257101e+00,-2.340396834992557906e+00,-5.009490239554941660e+00,-3.869845321827330764e+00,-3.004527991449117863e+00,-1.551630407246491483e+00,-1.974403132177073417e+00,-2.921786184786394625e-01,-4.962915699627519217e+00,2.235172598542014000e-01,-1.716049289841111047e+00,-3.584230321194393554e+00,-4.245584115531667813e+00,0.000000000000000000e+00
3.271863691042034894e+00,4.527876186284033544e+00,4.362119404633783226e+00,3.681669703622767909e+00,3.545712686989557216e+00,4.087484583752739375e+00,3.901676986115736323e+00,4.701460469850643697e+00,4.587809557608913735e+00,9.623736060250709379e-01,4.662095689891503802e+00,6.037045213575795266e+00,7.174374403336180706e+00,2.692126316016319798e+00,4.761588740103704254e+00,1.000000000000000000e+00
-3.819449885988330351e+00,-7.489485118346960180e-01,-1.785713775650402235e+00,-2.459951980801819094e+00,-3.531003957010051764e+00,-5.133398504487395542e+00,-4.527264127017584627e+00,3.377466539419129443e-01,-2.418675566864287863e+00,-2.053128334996784154e+00,-5.087648279225984282e+00,8.248078406997240153e-01,-6.773213493263011697e-01,-4.377450185721908582e+00,-3.690862642120368964e+00,0.000000000000000000e+00
3.829834312565237653e+00,4.528011315478420507e+00,6.856278471516326967e+00,2.699263467815494533e+00,3.823944801681460781e+00,1.360173239946147472e+00,4.860338602791138385e+00,4.966108927269353046e+00,4.491502512766190058e+00,3.189527264188750433e+00,3.485061021622969157e+00,5.361976092166298891e+00,7.328835905162405240e+00,3.337187489908061799e+00,3.572894974041794125e+00,1.000000000000000000e+00
-2.741510515331307740e+00,1.010961272126554400e+00,-2.124483290654239021e+00,-5.621924166078673402e-01,-3.449280032586223843e+00,-4.415583593815678221e+00,-3.770784256286064284e+00,-1.583673128421495324e+00,-2.676036645917976742e+00,-1.962747788841934238e+00,-5.334374319929475305e+00,-1.023888806756497516e+00,1.733149814745751360e-01,-4.152294936185159990e+00,-3.799465357335444882e+00,0.000000000000000000e+00
1.774897009601634990e+00,3.606133115148669077e+00,6.150338291604855456e+00,3.593839106928876426e+00,2.915447693127142248e+00,2.462017614007172561e+00,5.250199728969831448e+00,4.239970781298294078e+00,5.690015051399162083e+00,2.854231342988723608e+00,4.424202956779597073e+00,7.307574979345552890e+00,5.555136578282809268e+00,4.011725991286448689e+00,4.598877094122343578e+00,1.000000000000000000e+00
-4.076987715697213410e+00,3.044006393655764864e-01,-9.576140094726480756e-01,-3.433402378410739697e+00,-4.780037865546029607e+00,-3.232877651584995071e+00,-5.520694642146598774e+00,-1.053034303325025567e+00,-1.612447132060393473e+00,-8.120216238134906339e-01,-5.105020407974826036e+00,-6.444021609404795292e-01,3.380619538356630649e-01,-2.500785942581308596e+00,-3.281670015381101813e+00,0.000000000000000000e+00
3.606891667530392809e+00,4.438019799839858059e+00,5.279215287385397026e+00,3.916955039646476067e+00,1.877606383809635293e+00,2.828613014480995780e+00,4.014419496410424060e+00,4.436822839219348502e+00,6.830111276109941620e+00,2.001514219017334284e+00,3.291472319369918687e+00,6.451911150467126710e+00,7.998674601437135046e+00,3.799297405953374174e+00,4.825433060693438136e+00,1.000000000000000000e+00
2.112909650664639649e+00,2.711791239626681893e+00,4.168301599694141046e+00,3.563756403708989939e+00,2.910570325485455800e+00,2.130636249959243056e+00,3.399042649564908203e+00,3.360031718184004035e+00,6.620740697090518267e+00,2.612754609080536916e+00,4.188496366477919786e+00,5.248613779397822476e+00,6.280397741848256388e+00,5.091134191530104047e+00,4.820978353080014323e+00,1.000000000000000000e+00
3.670793169667901701e+00,3.598142468644515812e+00,7.029548499923200744e+00,3.807975176207421875e+00,2.389563013078801479e+00,4.117772194322849799e+00,4.377658797000135493e+00,5.099742416745316476e+00,5.659413138027935553e+00,3.431640285443437133e+00,4.183792486451601178e+00,4.348407505189034516e+00,7.924332912544121754e+00,5.079811194841811428e+00,3.939628977484456840e+00,1.000000000000000000e+00
3.536589497076679578e+00,2.892903081795429543e+00,7.130975619994726067e+00,2.776268428441308167e+00,4.504831641454039470e+00,2.168558504067514381e+00,5.759044156347588483e+00,5.019160931012834226e+00,6.081759676336695897e+00,2.640678159022493698e+00,3.599413531858767001e+00,6.425912745843986862e+00,6.187270503054616455e+00,3.390844674263161718e+00,4.147170947956748677e+00,1.000000000000000000e+00
4.015413042423213064e+00,2.297513948369035219e+00,5.151580494662324483e+00,6.110294868510653288e+00,2.771389634020132942e+00,3.078572593219799813e+00,3.750303810721376863e+00,2.537201066800919946e+00,6.051947525000842099e+00,2.868142160669588048e+00,3.546560627411027511e+00,5.939280449605013779e+00,6.354971710338900515e+00,3.788511234280742990e+00,3.162739195952734228e+00,1.000000000000000000e+00
-1.753964928440273630e+00,-6.243020972599888641e-01,-1.837868664335888358e+00,-1.619179947979558332e+00,-5.045254903181245254e+00,-3.970541214965201071e+00,-4.076276522707683370e+00,3.451653648770480753e-01,-2.077220597175495787e+00,-1.628010704252065510e+00,-5.622890662511702331e+00,-8.340185345584223420e-01,-1.025013008445962548e+00,-3.634609687914881704e+00,-3.335630435043755782e+00,0.000000000000000000e+00
4.249862214063745647e+00,3.321467789844511298e+00,7.752484344748717504e+00,2.946639314221175976e+00,1.531346000699244092e+00,2.001065842949222073e+00,2.562910632930815780e+00,5.083842527228503272e+00,4.353687724221368072e+00,3.131698935908432624e+00,2.042692222205073627e+00,5.754957886720212912e+00,7.591015738151732251e+00,4.246290444389357432e+00,3.521703457774676860e+00,1.000000000000000000e+00
3.294730608614756306e+00,3.094420119547631742e+00,5.717402504226935633e+00,4.331738290110177303e+00,2.100783972713235137e+00,2.806875570749815196e+00,2.808115005823090815e+00,3.907554479584334217e+00,5.909234754332286066e+00,4.607306859713342639e+00,3.658661456297394032e+00,4.069137425706077948e+00,4.326589529464855310e+00,3.953554811052953699e+00,4.845719720140746034e+00,1.000000000000000000e+00
-3.957253732437774119e+00,-7.508412445873591246e-02,-1.282704517803530120e+00,-2.603355625807742157e+00,-4.073732017902288227e+00,-4.671958440539770052e+00,-4.934154555933480957e+00,7.142948472912058477e-01,-8.862887986451672973e-01,-2.533978612409349740e+00,-4.211151980932015704e+00,5.203168648696413490e-01,-1.787036346988253088e+00,-3.261435022750644563e+00,-2.819493245456277108e+00,0.000000000000000000e+00
-1.798534407989201389e+00,1.594520970342998556e-01,-7.325194393173178886e-01,-1.458715012496367258e+00,-3.249816102362949710e+00,-4.070379982955096843e+00,-5.781650650546896308e+00,-3.387041020140602599e-01,-2.532890504907471918e+00,-1.896635448171242189e+00,-4.412340459094316714e+00,8.732166209624057096e-01,-8.202019486346190380e-01,-3.682997496180000496e+00,-2.683683287579256671e+00,0.000000000000000000e+00
-4.320909398641147980e+00,-2.144641848198725942e+00,-1.795149654509184067e+00,-3.015849588114625224e+00,-4.639977577008541409e+00,-4.342194851251394816e+00,-5.084274618935935131e+00,5.316107081655767619e-01,-1.724310652927546705e+00,-1.211240115541025730e+00,-4.382709562662036262e+00,-1.091904529705879145e+00,2.122908241532817097e-02,-4.000937481801286388e+00,-3.536600346422124730e+00,0.000000000000000000e+00
