feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,class
-6.726670861244201660e-01,7.044715285301208496e-01,-3.267662763595581055e+00,5.106341361999511719e+00,4.151640892028808594e+00,-2.365725040435791016e+00,-2.595706462860107422e+00,-5.155663013458251953e+00,1.000000000000000000e+00
1.290006518363952637e+00,2.033387184143066406e+00,-3.616887629032135010e-01,-5.472292304039001465e-01,2.777379512786865234e+00,-4.450982570648193359e+00,-3.302879333496093750e+00,-1.219166994094848633e+00,2.000000000000000000e+00
-9.095086716115474701e-03,3.223017215728759766e+00,2.427288770675659180e+00,2.700986862182617188e-01,-2.721343755722045898e+00,-2.939561605453491211e+00,-2.862854003906250000e+00,2.896736860275268555e+00,0.000000000000000000e+00
2.346447706222534180e+00,3.633599758148193359e+00,-7.563436985015869141e+00,3.304832220077514648e+00,1.079632520675659180e+00,-3.851644754409790039e+00,-3.306907176971435547e+00,-5.340422630310058594e+00,1.000000000000000000e+00
1.950535327196121216e-01,-2.733891308307647705e-01,1.499363422393798828e+00,-2.205054521560668945e+00,-1.644317746162414551e+00,-2.266959905624389648e+00,-2.963392019271850586e+00,-2.883483469486236572e-01,2.000000000000000000e+00
-5.231053352355957031e+00,6.144403457641601562e+00,4.189067363739013672e+00,-2.123500585556030273e+00,-3.953845024108886719e+00,-3.997215986251831055e+00,-6.530431270599365234e+00,2.495036363601684570e+00,0.000000000000000000e+00
-1.919761300086975098e+00,-2.067112922668457031e+00,-4.341076612472534180e-01,1.206626057624816895e+00,1.858008623123168945e+00,-3.691338062286376953e+00,-4.655384123325347900e-01,-1.020378828048706055e+00,2.000000000000000000e+00
-3.055043458938598633e+00,4.005391120910644531e+00,1.607521414756774902e+00,6.590993143618106842e-03,-7.916322350502014160e-01,-2.832582235336303711e+00,-6.310489654541015625e+00,5.038554191589355469e+00,0.000000000000000000e+00
-1.290416836738586426e+00,-9.909161925315856934e-01,-4.565045833587646484e-01,-1.541498184204101562e+00,1.129296660423278809e+00,-6.734777927398681641e+00,-1.837819099426269531e+00,1.982414960861206055e+00,2.000000000000000000e+00
8.562679886817932129e-01,-3.840574324131011963e-01,-5.057936668395996094e+00,7.191303730010986328e+00,3.355756044387817383e+00,-2.530557632446289062e+00,-5.071997642517089844e+00,-4.090497016906738281e+00,1.000000000000000000e+00
4.840287566184997559e-01,4.425845623016357422e+00,-6.021798133850097656e+00,6.997650146484375000e+00,4.074222564697265625e+00,-4.975568294525146484e+00,-2.630276441574096680e+00,-6.315994739532470703e+00,1.000000000000000000e+00
-3.259968996047973633e+00,3.942842483520507812e-01,9.753504991531372070e-01,-2.472129821777343750e+00,7.646541595458984375e-01,-4.215389251708984375e+00,-2.880688428878784180e+00,-8.939243555068969727e-01,2.000000000000000000e+00
-1.388847947120666504e+00,2.092897653579711914e+00,-1.576011300086975098e+00,-5.673165321350097656e+00,5.001978278160095215e-01,-2.234850883483886719e+00,-1.272108674049377441e+00,-6.941021680831909180e-01,2.000000000000000000e+00
1.513737201690673828e+00,2.554959774017333984e+00,-4.090253829956054688e+00,2.395740270614624023e+00,4.459609508514404297e+00,-1.957905650138854980e+00,-4.706775188446044922e+00,-3.532075643539428711e+00,1.000000000000000000e+00
-3.595759391784667969e+00,4.505718350410461426e-01,8.111212253570556641e-01,-1.118699312210083008e+00,-2.438960075378417969e+00,-5.419569015502929688e-01,-1.635633587837219238e+00,-2.501130342483520508e+00,2.000000000000000000e+00
-1.705255061388015747e-01,1.149454355239868164e+00,-5.046370983123779297e+00,3.990962743759155273e+00,3.554767072200775146e-01,-1.754743456840515137e+00,-4.790864944458007812e+00,-2.807084560394287109e+00,1.000000000000000000e+00
-1.322977781295776367e+00,4.872152328491210938e+00,1.958085298538208008e+00,1.514667987823486328e+00,-5.317122936248779297e+00,-1.274407863616943359e+00,-4.542390823364257812e+00,5.337705135345458984e+00,0.000000000000000000e+00
9.438743591308593750e-01,4.168478488922119141e+00,2.421231746673583984e+00,-1.150537490844726562e+00,-4.256387710571289062e+00,-3.273670911788940430e+00,-6.145654201507568359e+00,4.225308418273925781e+00,0.000000000000000000e+00
7.089127898216247559e-01,2.070943832397460938e+00,-3.895963430404663086e+00,5.701609134674072266e+00,2.223165750503540039e+00,-2.753615617752075195e+00,-2.495829820632934570e+00,-9.822214245796203613e-01,1.000000000000000000e+00
-2.582515478134155273e+00,1.528797894716262817e-01,-8.685153722763061523e-02,-1.692382335662841797e+00,3.044672727584838867e+00,-7.244649410247802734e+00,-5.658948421478271484e+00,-2.080198764801025391e+00,2.000000000000000000e+00
2.394727170467376709e-01,3.371950387954711914e+00,1.872234195470809937e-01,3.238585233688354492e+00,-3.923833370208740234e+00,-3.816304206848144531e+00,-2.426872730255126953e+00,4.496106624603271484e+00,0.000000000000000000e+00
4.693111777305603027e-01,3.452378511428833008e+00,2.267456769943237305e+00,3.642785787582397461e+00,-4.380264282226562500e+00,-7.213819622993469238e-01,-3.357536077499389648e+00,2.818061351776123047e+00,0.000000000000000000e+00
-2.647062778472900391e+00,-1.372199296951293945e+00,-1.600931167602539062e+00,-1.793347239494323730e+00,1.937209010124206543e+00,-6.862418651580810547e+00,-2.090723276138305664e+00,-1.099247694015502930e+00,2.000000000000000000e+00
-3.417645931243896484e+00,1.758264303207397461e+00,-1.763323694467544556e-01,-2.428922891616821289e+00,-1.173742860555648804e-01,-4.683725357055664062e+00,9.961646199226379395e-01,-1.335357308387756348e+00,2.000000000000000000e+00
-1.462282776832580566e+00,2.670695781707763672e+00,2.006404638290405273e+00,-2.891958355903625488e-01,-4.310598850250244141e+00,-2.557187080383300781e+00,-1.914307117462158203e+00,4.253768920898437500e+00,0.000000000000000000e+00
1.535625219345092773e+00,-2.664783895015716553e-01,-4.651138782501220703e+00,4.303925991058349609e+00,4.343140602111816406e+00,-3.329677104949951172e+00,-3.675921916961669922e+00,-2.068148851394653320e+00,1.000000000000000000e+00
-1.284055471420288086e+00,5.335877895355224609e+00,2.655810594558715820e+00,3.032795429229736328e+00,-3.251976728439331055e+00,-4.084163188934326172e+00,-4.235717773437500000e+00,4.476708412170410156e+00,0.000000000000000000e+00
9.820207357406616211e-01,1.625956058502197266e+00,-3.594242095947265625e+00,2.274632692337036133e+00,1.743902802467346191e+00,-4.478313446044921875e+00,-1.756288886070251465e+00,-6.000348329544067383e-01,1.000000000000000000e+00
-3.824300527572631836e+00,6.537951469421386719e+00,2.148129701614379883e+00,2.843309402465820312e+00,-5.831455230712890625e+00,-4.339117527008056641e+00,-4.411298274993896484e+00,3.732232332229614258e+00,0.000000000000000000e+00
-9.175717234611511230e-01,5.906029224395751953e+00,1.923908144235610962e-01,-1.654628396034240723e+00,-5.728298187255859375e+00,-1.546178698539733887e+00,-5.246951103210449219e+00,7.499060153961181641e+00,0.000000000000000000e+00
8.139412403106689453e-01,3.319796562194824219e+00,-5.449301242828369141e+00,2.289232969284057617e+00,5.948802471160888672e+00,-8.044278025627136230e-01,-5.120144367218017578e+00,-2.131393194198608398e+00,1.000000000000000000e+00
-4.918873310089111328e-02,3.364059209823608398e+00,-2.319933652877807617e+00,6.305014133453369141e+00,2.230022668838500977e+00,-2.334482908248901367e+00,-5.121462821960449219e+00,-2.307369470596313477e+00,1.000000000000000000e+00
8.694620728492736816e-01,2.710140705108642578e+00,-6.089979648590087891e+00,6.618296146392822266e+00,4.887013435363769531e+00,-2.001292467117309570e+00,-3.376026153564453125e+00,-2.296169042587280273e+00,1.000000000000000000e+00
-2.841575860977172852e+00,-4.403936266899108887e-01,6.045039296150207520e-01,4.283570349216461182e-01,-8.922868221998214722e-02,-1.989789128303527832e+00,-5.333069801330566406e+00,-3.127665758132934570e+00,2.000000000000000000e+00
-2.224797755479812622e-01,3.762271881103515625e+00,-4.793844223022460938e+00,4.685148239135742188e+00,2.832584381103515625e+00,-2.643822908401489258e+00,-1.944102883338928223e+00,-4.466650009155273438e+00,1.000000000000000000e+00
-2.351566791534423828e+00,-2.570160925388336182e-01,7.599073648452758789e-01,-1.393983125686645508e+00,-6.505247354507446289e-01,-3.346679925918579102e+00,-1.071256756782531738e+00,9.556654691696166992e-01,2.000000000000000000e+00
1.157781258225440979e-01,3.302374601364135742e+00,4.558972358703613281e+00,5.798994302749633789e-01,-3.471864461898803711e+00,-4.560872077941894531e+00,-8.055523872375488281e+00,4.987829685211181641e+00,0.000000000000000000e+00
-1.574763059616088867e+00,6.743232250213623047e+00,2.542940616607666016e+00,4.809558987617492676e-01,-4.359917640686035156e+00,-3.893759250640869141e+00,-5.001429080963134766e+00,3.917385816574096680e+00,0.000000000000000000e+00
1.590635061264038086e+00,1.774019002914428711e+00,-2.160941600799560547e+00,7.058628082275390625e+00,2.625718116760253906e+00,-3.102865457534790039e+00,-3.292671680450439453e+00,-3.843444108963012695e+00,1.000000000000000000e+00
-1.052935600280761719e+00,-1.028238654136657715e+00,3.047235012054443359e+00,-1.690545678138732910e+00,3.031615018844604492e+00,-3.832633018493652344e+00,-1.278514623641967773e+00,-7.717881351709365845e-02,2.000000000000000000e+00
5.402584671974182129e-01,4.269348621368408203e+00,2.278982639312744141e+00,-4.133170843124389648e-01,-4.104736804962158203e+00,-4.767258644104003906e+00,-4.678583145141601562e+00,6.229324340820312500e+00,0.000000000000000000e+00
-1.359847426414489746e+00,2.015701770782470703e+00,2.964366674423217773e+00,1.298116326332092285e+00,-3.032445430755615234e+00,-5.355177879333496094e+00,-6.040748596191406250e+00,5.241490840911865234e+00,0.000000000000000000e+00
3.381961107254028320e+00,5.580844879150390625e-01,-6.010441303253173828e+00,2.812731742858886719e+00,2.973396539688110352e+00,-2.177071332931518555e+00,-1.700748562812805176e+00,-3.279881477355957031e+00,1.000000000000000000e+00
2.020442008972167969e+00,2.968446969985961914e+00,-5.325216293334960938e+00,3.838695764541625977e+00,3.477210760116577148e+00,-5.530786514282226562e-01,-5.040410995483398438e+00,-5.367242813110351562e+00,1.000000000000000000e+00
-1.263705134391784668e+00,5.764879226684570312e+00,2.442683458328247070e+00,8.382503390312194824e-01,-2.061198949813842773e+00,-3.875466585159301758e+00,-4.018075466156005859e+00,4.144308090209960938e+00,0.000000000000000000e+00
-6.816956400871276855e-01,5.152205467224121094e+00,3.865364551544189453e+00,1.344768524169921875e+00,-3.828376770019531250e+00,-3.734579563140869141e+00,-4.526565551757812500e+00,3.605928182601928711e+00,0.000000000000000000e+00
-6.263216137886047363e-01,1.388834357261657715e+00,-5.904208421707153320e-01,-1.505240559577941895e+00,2.992786407470703125e+00,-5.604227542877197266e+00,-2.602712392807006836e+00,-2.495234727859497070e+00,2.000000000000000000e+00
-2.373893976211547852e+00,2.184475183486938477e+00,-4.787970334291458130e-02,-1.224207356572151184e-01,7.945881485939025879e-01,-2.198845148086547852e+00,3.740460872650146484e-01,6.311585903167724609e-01,2.000000000000000000e+00
-1.914665579795837402e+00,4.703253746032714844e+00,4.481849193572998047e+00,-1.167208433151245117e+00,-1.695068001747131348e+00,-3.424705266952514648e+00,-5.891427040100097656e+00,4.354916572570800781e+00,0.000000000000000000e+00
-2.226217508316040039e+00,8.412939906120300293e-01,3.587338328361511230e-01,-9.857522845268249512e-01,-3.601767718791961670e-01,-4.031293869018554688e+00,-2.864092290401458740e-01,5.589214153587818146e-03,2.000000000000000000e+00
2.393852472305297852e+00,2.804757595062255859e+00,-4.164013385772705078e+00,5.609374523162841797e+00,6.409241676330566406e+00,-4.572941780090332031e+00,-2.471302270889282227e+00,-4.555526733398437500e+00,1.000000000000000000e+00
-3.513176679611206055e+00,1.245617747306823730e+00,-1.874755024909973145e+00,-3.512803792953491211e+00,-1.046877503395080566e+00,-4.329426288604736328e+00,-2.202625989913940430e+00,-9.717440009117126465e-01,2.000000000000000000e+00
3.454132080078125000e-01,6.261086463928222656e+00,4.393177986145019531e+00,1.959649682044982910e+00,-3.690490722656250000e+00,-3.219984292984008789e+00,-2.609400510787963867e+00,2.436357975006103516e+00,0.000000000000000000e+00
-3.150913238525390625e+00,8.841552138328552246e-01,1.238728165626525879e+00,-5.412936687469482422e+00,1.872646212577819824e+00,-7.344967842102050781e+00,-3.527050733566284180e+00,1.107367992401123047e+00,2.000000000000000000e+00
2.051368474960327148e+00,1.492706775665283203e+00,-3.204250574111938477e+00,5.624607563018798828e+00,4.349780559539794922e+00,-4.925542354583740234e+00,-1.363834381103515625e+00,-2.774079084396362305e+00,1.000000000000000000e+00
9.221165776252746582e-01,5.946049213409423828e+00,5.549713134765625000e+00,-1.644365042448043823e-01,-2.131332635879516602e+00,-3.165041685104370117e+00,-1.134459495544433594e+00,2.449314117431640625e+00,0.000000000000000000e+00
1.544062972068786621e+00,5.217892646789550781e+00,5.329841971397399902e-01,1.971415281295776367e+00,-4.901835918426513672e+00,-2.259427785873413086e+00,-2.681270599365234375e+00,2.430737972259521484e+00,0.000000000000000000e+00
-7.885540723800659180e-01,1.890350431203842163e-01,-1.307414174079895020e+00,-5.126420497894287109e+00,-4.877496659755706787e-01,-7.379327416419982910e-01,-3.999236822128295898e+00,-1.052161812782287598e+00,2.000000000000000000e+00
1.139127373695373535e+00,8.683272004127502441e-01,-6.039821624755859375e+00,5.482869625091552734e+00,3.952023744583129883e+00,-7.742109894752502441e-01,-2.206075191497802734e+00,-5.420575141906738281e+00,1.000000000000000000e+00
-3.395745277404785156e+00,-1.781198740005493164e+00,-3.055932283401489258e+00,-1.468210220336914062e+00,7.974274158477783203e-01,-3.035953283309936523e+00,-1.042844533920288086e+00,-9.379560947418212891e-01,2.000000000000000000e+00
-4.716864526271820068e-01,4.952620029449462891e+00,2.695678710937500000e+00,1.506257176399230957e+00,-4.459850788116455078e+00,-3.091674327850341797e+00,-3.979555130004882812e+00,2.590234279632568359e+00,0.000000000000000000e+00
1.928635478019714355e+00,6.055840969085693359e+00,4.088446870446205139e-02,2.602337300777435303e-01,-1.539446830749511719e+00,-4.501558780670166016e+00,-3.753434658050537109e+00,4.823712348937988281e+00,0.000000000000000000e+00
6.725502759218215942e-02,4.381317138671875000e+00,-5.597857475280761719e+00,2.138061523437500000e+00,1.649639725685119629e+00,-1.022891521453857422e+00,-3.415597677230834961e+00,-3.988385915756225586e+00,1.000000000000000000e+00
-6.550669074058532715e-01,3.530107736587524414e+00,1.527014374732971191e+00,1.866130828857421875e+00,-1.582388997077941895e+00,-3.408147335052490234e+00,-3.955914258956909180e+00,6.215084075927734375e+00,0.000000000000000000e+00
-6.232994198799133301e-01,9.035829305648803711e-01,-5.349917411804199219e+00,2.590748071670532227e+00,3.347853899002075195e+00,-1.523193120956420898e+00,-4.543384552001953125e+00,-8.870289921760559082e-01,1.000000000000000000e+00
4.555937051773071289e-01,1.489908814430236816e+00,9.557427167892456055e-01,-2.782117843627929688e+00,8.936178684234619141e-01,-5.754789352416992188e+00,-2.865547180175781250e+00,-5.958992838859558105e-01,2.000000000000000000e+00
-9.413034319877624512e-01,1.567637920379638672e+00,3.276603519916534424e-01,1.281876683235168457e+00,-2.332113742828369141e+00,-3.183002471923828125e+00,-4.592636108398437500e+00,3.210105895996093750e+00,0.000000000000000000e+00
1.346675157546997070e-01,7.371267795562744141e+00,2.220880538225173950e-01,1.831038713455200195e+00,-4.415777683258056641e+00,-4.170742988586425781e+00,-5.307754993438720703e+00,2.365775346755981445e+00,0.000000000000000000e+00
1.137158751487731934e+00,3.236701011657714844e+00,8.328508734703063965e-01,-2.243500232696533203e+00,-4.398256301879882812e+00,-5.424689292907714844e+00,-1.956141114234924316e+00,5.176486968994140625e+00,0.000000000000000000e+00
7.323814630508422852e-01,2.545724153518676758e+00,-4.879037857055664062e+00,6.527554512023925781e+00,3.977736234664916992e-01,-2.661226987838745117e+00,-5.908719062805175781e+00,-2.026386499404907227e+00,1.000000000000000000e+00
-3.517868041992187500e+00,3.165356874465942383e+00,-3.412178993225097656e+00,-2.984210014343261719e+00,1.673846840858459473e+00,-2.728590250015258789e+00,-2.229267120361328125e+00,-1.422467589378356934e+00,2.000000000000000000e+00
-1.206330180168151855e+00,-1.070146441459655762e+00,4.331385493278503418e-01,-3.044089794158935547e+00,1.443553566932678223e+00,-4.060086727142333984e+00,-2.406852960586547852e+00,-1.870170980691909790e-01,2.000000000000000000e+00
-1.213278770446777344e+00,-5.554107427597045898e-01,8.669955283403396606e-02,8.150224685668945312e-01,2.341780424118041992e+00,-3.677194118499755859e+00,-2.353279113769531250e+00,-1.871391296386718750e+00,2.000000000000000000e+00
2.792568504810333252e-01,8.166771888732910156e+00,4.396348476409912109e+00,1.832448482513427734e+00,-2.547682046890258789e+00,-2.159931421279907227e+00,-3.280771017074584961e+00,4.083548545837402344e+00,0.000000000000000000e+00
-1.267170190811157227e+00,5.398278236389160156e-01,-2.210092782974243164e+00,-1.778165936470031738e+00,3.311822891235351562e+00,-2.932107686996459961e+00,-6.355727314949035645e-01,-1.691899538040161133e+00,2.000000000000000000e+00
-5.306181907653808594e-01,1.037911176681518555e+00,-9.668581485748291016e-01,-2.385002136230468750e+00,1.883765101432800293e+00,-1.696206092834472656e+00,-1.889082193374633789e+00,-2.040077924728393555e+00,2.000000000000000000e+00
-2.357893705368041992e+00,6.361282825469970703e+00,3.956904649734497070e+00,1.900292038917541504e+00,-5.078282833099365234e+00,-3.914667367935180664e+00,-2.599517345428466797e+00,3.874336719512939453e+00,0.000000000000000000e+00
-3.446876525878906250e+00,-1.920243620872497559e+00,3.188546895980834961e-01,-1.220740795135498047e+00,1.984574198722839355e+00,-3.798050642013549805e+00,3.184860572218894958e-02,-2.062559366226196289e+00,2.000000000000000000e+00
-1.693559408187866211e+00,-2.954781353473663330e-01,-4.393465042114257812e+00,5.462185859680175781e+00,9.526403546333312988e-01,-1.534051418304443359e+00,-3.906341791152954102e+00,-2.945765495300292969e+00,1.000000000000000000e+00
-9.184240102767944336e-01,1.906313896179199219e+00,6.116049885749816895e-01,-1.710733652114868164e+00,7.715775370597839355e-01,-4.469690799713134766e+00,1.279985159635543823e-01,-2.385624408721923828e+00,2.000000000000000000e+00
1.870841860771179199e+00,-5.980739593505859375e-01,-5.333599567413330078e+00,5.150759696960449219e+00,3.600178241729736328e+00,1.162941575050354004e+00,-2.657050371170043945e+00,-4.672036647796630859e+00,1.000000000000000000e+00
-1.738822817802429199e+00,1.125513434410095215e+00,9.177558124065399170e-02,-8.578206896781921387e-01,1.605039238929748535e+00,-4.404149532318115234e+00,-8.190577030181884766e-01,-3.372657775878906250e+00,2.000000000000000000e+00
2.036143541336059570e+00,1.766755104064941406e+00,-3.184688091278076172e+00,8.244907379150390625e+00,2.145447254180908203e+00,-4.948175907135009766e+00,-2.726022481918334961e+00,-2.083611249923706055e+00,1.000000000000000000e+00
-3.555770158767700195e+00,6.423658370971679688e+00,2.818410396575927734e+00,-1.361449658870697021e-01,-1.113085627555847168e+00,-3.266542911529541016e+00,-2.650218009948730469e+00,3.763039112091064453e+00,0.000000000000000000e+00
-2.649332284927368164e+00,1.382411360740661621e+00,-2.772292375564575195e+00,-5.068712830543518066e-01,-6.732554435729980469e-01,-3.176356554031372070e+00,-3.346284389495849609e+00,-5.062980651855468750e-01,2.000000000000000000e+00
2.334649801254272461e+00,1.402590274810791016e+00,-5.499218463897705078e+00,5.097915649414062500e+00,2.669346809387207031e+00,-2.975807905197143555e+00,-3.216764330863952637e-02,-3.536493539810180664e+00,1.000000000000000000e+00
2.350580930709838867e+00,4.825156211853027344e+00,-5.408684730529785156e+00,5.767581939697265625e+00,6.746904373168945312e+00,-3.803071498870849609e+00,-5.484310626983642578e+00,-5.985970020294189453e+00,1.000000000000000000e+00
