feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,class
-5.007764503102821507e+00,-7.152459074631796199e-01,-7.565614142065446579e-02,-3.262411604294263689e+00,-3.411202987914463414e+00,-3.520058563579463673e+00,-5.443224601348191527e+00,-6.783713528534122128e-01,0.000000000000000000e+00
-4.282887381918212277e+00,2.653067402367937921e-01,-5.557869154791673649e-01,-2.311742725326833892e+00,-2.063415355679719010e+00,-4.555144716297118812e+00,-5.178304894919967261e+00,-1.168260373987055400e+00,0.000000000000000000e+00
-2.897873415173230605e+00,6.788389027266277242e-01,-2.398904181645646005e+00,-3.668121963703726340e+00,-3.408031789986345927e+00,-4.784721117302507487e+00,-6.122705503542891670e+00,-1.593159151984773647e+00,0.000000000000000000e+00
4.974819572108689414e+00,3.380978221305322773e+00,6.918406946268515156e+00,4.666036820078248937e+00,7.206425117314616990e+00,3.884744986307192338e+00,3.109545594000216795e+00,6.649665705113860348e+00,1.000000000000000000e+00
5.748881438542806421e+00,5.379825863491946691e+00,4.600422417300075395e+00,4.277664181546027677e+00,8.463032705356843266e+00,3.633401681666091232e+00,3.276905522394308434e+00,7.527921839375175672e+00,1.000000000000000000e+00
-3.065239194941767664e+00,9.352514812774495034e-01,-1.816687103334359232e+00,-2.027626592134848416e+00,-5.433725100460693902e+00,-5.828451818724933453e+00,-3.192881572195744866e+00,-2.583189253351533488e+00,0.000000000000000000e+00
3.366498840418463701e+00,2.561075512798598020e+00,5.142097628196518500e+00,6.155513748905699245e+00,6.005480184223979556e+00,4.073309731498276243e+00,5.734009185871123293e+00,8.499049757814280071e+00,1.000000000000000000e+00
-6.536094437176416250e-01,7.376830328769257150e-01,-2.221591631436037773e+00,-1.833883515558020871e+00,-4.600329400551029124e+00,-3.607422151334509941e+00,-4.139266441433165689e+00,4.679559805833350961e-01,0.000000000000000000e+00
-3.410834630362228559e+00,7.479441495611005575e-01,-1.602494009819767751e+00,-6.414608616270065511e-01,-4.929694222395791137e+00,-6.560402395871649972e+00,-3.606103009170510632e+00,-1.554284973383375457e+00,0.000000000000000000e+00
2.461243821135293608e+00,3.264966544367640999e+00,6.390509968433619292e+00,5.476367868924350013e+00,7.096412665079534499e+00,4.251405759496158510e+00,2.443133950180703895e+00,6.064720347065266637e+00,1.000000000000000000e+00
5.033185603617374326e+00,4.254852611876917656e+00,8.658660043615865831e+00,7.552485043424365330e+00,6.634071161356937196e+00,4.372668735341276758e+00,4.419606334407573556e+00,6.951906976829807405e+00,1.000000000000000000e+00
4.850990122011538119e+00,3.805683550890742950e+00,4.957554642419533586e+00,8.318065414310655825e+00,6.581085685152993747e+00,5.034446881208019420e+00,3.429456228463804379e+00,8.975422704532332929e+00,1.000000000000000000e+00
4.489261349240597276e+00,1.021093044622723323e+00,6.298247147889664888e+00,5.458359242219801288e+00,7.385301596309114203e+00,2.574190133430117378e+00,4.124503998593175069e+00,6.208143708487400048e+00,1.000000000000000000e+00
-3.983035427203780898e+00,-8.330364324877093107e-01,-2.844877498678732408e+00,-2.207690685040814671e+00,-4.159597011676168243e+00,-6.615463989908020537e+00,-4.816561668572451715e+00,-6.249062822233291126e-01,0.000000000000000000e+00
-4.313633471524233265e+00,-1.053668273492495422e-01,-7.291853977307000134e-01,-1.075157366714706075e+00,-3.281447864993625174e+00,-3.427777802491343895e+00,-4.926969451153849988e+00,-1.323359211939866942e+00,0.000000000000000000e+00
-7.392514210173879441e-01,1.798415532598347522e-01,-1.793284639358255550e+00,-5.496928981771520561e-02,-2.960266614031001886e+00,-2.314333337940439606e+00,-4.825987286946221921e+00,3.553612156790175725e-01,0.000000000000000000e+00
5.032638374681643434e+00,2.793796508768743081e+00,8.369037861250335553e+00,8.172016457087327268e+00,5.827540158884652932e+00,3.023860960403442100e+00,4.172796045656748554e+00,6.415550777432380336e+00,1.000000000000000000e+00
3.587126104517930791e+00,2.564135836148521363e+00,5.266034630765203062e+00,7.132283716970518661e+00,7.321083602632839415e+00,2.929367694715510506e+00,4.299322881632013704e+00,5.291175740050788612e+00,1.000000000000000000e+00
-2.043368733881954835e+00,-4.509923264808753940e-01,-1.727058705317257914e+00,-1.585112791077966321e+00,-4.421496662590095106e+00,-2.760919976142877097e+00,-5.875832374424399873e+00,-7.233115630839401788e-01,0.000000000000000000e+00
3.796640085269018972e+00,1.605020100361231883e+00,6.144390899398270101e+00,6.049991494801132852e+00,9.089828654945446118e+00,3.682288433808325490e+00,2.702471066093250940e+00,6.287976219177362935e+00,1.000000000000000000e+00
3.350826031781352743e+00,3.273140778462974243e+00,7.762807723375230395e+00,5.819108296210261599e+00,5.543197853766585581e+00,2.933987245844532854e+00,5.586732461670836258e+00,7.143869719958619413e+00,1.000000000000000000e+00
5.700428299137112909e+00,3.613297168556352190e+00,5.144392592539428044e+00,6.024833508885335753e+00,5.472956002098716688e+00,4.694650410282052988e+00,2.906416232255614851e+00,7.932892087232357170e+00,1.000000000000000000e+00
5.089498455433361102e+00,3.480384269223842253e+00,7.782909176593192591e+00,5.189937120774344770e+00,7.120063864320041347e+00,4.538933131542554733e+00,2.250242849756017627e+00,7.285462895440179665e+00,1.000000000000000000e+00
5.551947273466085520e+00,6.252441832744759509e-01,6.277388340375263276e+00,5.718026856285788107e+00,6.840413542210567854e+00,3.724113486561967612e+00,3.458111253645621552e+00,6.121733453039309047e+00,1.000000000000000000e+00
6.810404421102980166e+00,3.028574479941071207e+00,7.529914112291951511e+00,7.910873173758054655e+00,5.515492194003510207e+00,2.646636001819438810e+00,5.644420453468812937e+00,8.825366874486800128e+00,1.000000000000000000e+00
6.082418171858582134e+00,2.891244517545811021e+00,3.996047522531140483e+00,5.712386178259385439e+00,7.815688365869801757e+00,3.168189648878869669e+00,3.129148382467651590e+00,6.355645303217198006e+00,1.000000000000000000e+00
3.557223253564434806e+00,1.892107801312968851e+00,6.622913802530983496e+00,6.476118266302935744e+00,5.538891031278223132e+00,3.393405879254063340e+00,3.639631620699097958e+00,6.618566056361839145e+00,1.000000000000000000e+00
-3.576465380255835935e+00,-1.025465862223352342e+00,-2.078077268913089970e+00,-4.251897705644283931e+00,-4.880440226091585565e+00,-3.592815239478842848e+00,-2.023808066022687591e+00,-2.554346837187985719e-01,0.000000000000000000e+00
4.811934847831365047e+00,4.086049677174538708e+00,5.224633478599371550e+00,6.846705450697187167e+00,8.393491704906489659e+00,2.948061197866971739e+00,3.300205250077044905e+00,6.189499409831308974e+00,1.000000000000000000e+00
6.484307647004615482e+00,4.536225670597135995e+00,4.923436789400740921e+00,7.333710789751460624e+00,7.268013806138689858e+00,1.898929179854298210e+00,5.179643054877683284e+00,8.659482195730202392e+00,1.000000000000000000e+00
5.385092662303989641e+00,3.499194520092045124e+00,6.944066618493059728e+00,5.804628607279209263e+00,3.924275955372065194e+00,4.431388620737738648e+00,3.716146932427590421e+00,5.951879313295331819e+00,1.000000000000000000e+00
5.950626874704483704e+00,2.502036634454757102e+00,5.925128937636764626e+00,7.699319261882250132e+00,4.244131424166435629e+00,2.755793609739908945e+00,4.470963506971184387e+00,7.431593014456763235e+00,1.000000000000000000e+00
-5.331878180596902439e+00,2.836273911187420005e+00,-2.254146034047346703e+00,-1.583414181167225321e+00,-5.204678972317469565e+00,-3.543970870950856611e+00,-4.419366788649498723e+00,-1.351939193041086451e+00,0.000000000000000000e+00
-3.264803283737020223e+00,-2.382088020775628312e+00,-5.717835038368068723e-01,-8.733476777092672449e-01,-6.004827838546919594e+00,-4.646576745144481713e+00,-6.000133410153871694e+00,-8.556293488693351712e-01,0.000000000000000000e+00
-4.533995847685686087e+00,7.116194338349072224e-01,-1.020898451521644379e+00,-1.727689595210792461e+00,-3.341018520712641493e+00,-5.073818239613802739e+00,-3.435964659094406848e+00,-8.160718758278568963e-01,0.000000000000000000e+00
-3.283180377874571843e+00,-6.739928006351868506e-01,-1.971700269712420628e+00,-1.208945486661127333e+00,-3.058991111210557001e+00,-3.410316410896054418e+00,-5.468610770514078290e+00,1.884815539621097269e+00,0.000000000000000000e+00
4.894700466606172640e+00,4.459411569237901496e+00,7.215280845267962206e+00,6.723542015222132129e+00,4.486451648039734508e+00,2.111206950186525155e+00,4.117801253296639707e+00,7.030256940971020718e+00,1.000000000000000000e+00
-2.817242939168573379e+00,-1.397917682922603433e+00,-9.822868975149674498e-01,-2.097384751996294039e+00,-3.930671725541108330e+00,-3.927552092286032526e+00,-7.282841949115106850e+00,-1.614883174231883434e+00,0.000000000000000000e+00
5.969683649684811577e+00,4.740200324920542663e+00,7.515080667547024973e+00,5.911112647507545503e+00,6.808233175000378168e+00,3.166692397782278512e+00,3.236969856736386930e+00,7.290772130293415643e+00,1.000000000000000000e+00
5.604034198402394473e+00,5.087916629886919395e+00,5.927091387406709266e+00,7.201291355215119872e+00,8.926219621314912089e+00,2.497382967519750974e+00,2.524924134389653574e+00,4.804606589787523419e+00,1.000000000000000000e+00
-2.747423628023087261e+00,3.635678650447223825e-01,-2.000800761375078007e+00,-1.086693613941517533e+00,-3.640946931760002947e+00,-4.965193264639507831e+00,-6.585457759186608584e+00,-1.949912639431201633e+00,0.000000000000000000e+00
-2.938580364702764403e+00,-5.978024433713700070e-01,7.324454545131624528e-01,-2.056304282579938025e+00,-5.854728910517743579e+00,-4.640163684729015969e+00,-4.185187127679375507e+00,-1.102457728469948828e-01,0.000000000000000000e+00
-3.478038340150575447e+00,-5.799580280856124759e-01,-1.006584545889958937e+00,-3.698482624124342255e+00,-3.227879715579066833e+00,-2.891135681039858074e+00,-4.313669772382979772e+00,1.063709826366558753e+00,0.000000000000000000e+00
-4.147539950545380272e+00,-1.630243301401698153e-01,2.589412083897177919e-01,-4.584671210105945249e+00,-5.070403225762269095e+00,-5.169199626972768691e+00,-4.905709011776939299e+00,-7.192681635083316705e-01,0.000000000000000000e+00
3.976014401689778488e+00,1.647643798957083350e+00,5.816051935714840582e+00,6.231237413738716313e+00,5.841702567376653832e+00,4.832125222361989714e+00,4.624711002307495100e+00,7.263833871868002667e+00,1.000000000000000000e+00
4.782752391228481947e+00,3.081799317522035064e+00,6.584651239749569562e+00,6.673048304246071538e+00,6.101156742187906268e+00,4.874301643322034749e+00,2.450640693279532378e+00,5.990540085663692338e+00,1.000000000000000000e+00
4.521163250239568221e+00,2.217146984777233598e+00,7.158392790653364202e+00,8.075277996699947280e+00,5.698687600548918653e+00,3.463989904904722472e+00,4.819759229932313538e+00,7.457289106118645705e+00,1.000000000000000000e+00
-1.189559846433953849e+00,-1.317826019026249740e-02,-1.171636143835845356e+00,-2.990178717071973136e+00,-2.753543269651173020e+00,-4.298879198948469593e+00,-5.317111400305170932e+00,-6.022884746467900285e-01,0.000000000000000000e+00
1.624239941090695361e+00,3.028213386267756047e+00,6.758878683379815122e+00,7.440333769938689557e+00,5.209384474140985155e+00,3.290622062765634848e+00,3.212470155064946375e+00,7.212979096802532908e+00,1.000000000000000000e+00
-3.937000081440484855e+00,6.483557445089277449e-02,-2.852937071612147157e-01,-2.271540123108795495e+00,-3.862501480241863572e+00,-2.714033597496626982e+00,-4.117331152899544655e+00,-2.960256757747929957e-01,0.000000000000000000e+00
-4.519597415490620662e+00,1.688256773411223044e+00,-2.106826675615809830e+00,-3.349778903288948229e+00,-4.469011743530791669e+00,-2.255656443657137800e+00,-4.729983360627916689e+00,-1.647725256042189557e+00,0.000000000000000000e+00
-1.730752027706856211e+00,7.905323306437022080e-01,-1.096272576550710198e+00,-1.821833841902114060e+00,-5.429340061295197195e+00,-5.794844116047595861e+00,-4.536416870887829411e+00,-1.567279956735505575e+00,0.000000000000000000e+00
4.382596564423728580e+00,2.621266803122119793e+00,6.185698283251823248e+00,7.946256253586094331e+00,3.858276170763761836e+00,4.923441723858081431e+00,2.650207570866490947e+00,6.624208369502627924e+00,1.000000000000000000e+00
-2.733819953004441583e+00,-1.041198284938678498e+00,-2.765318961394003239e+00,-2.338401803057222228e+00,-4.997292080142724302e+00,-4.235021454440452970e+00,-6.379506928845398939e+00,-7.655570313826642881e-02,0.000000000000000000e+00
4.097248608604673770e+00,2.483617273386473645e+00,6.723638761314933987e+00,6.920305439826640814e+00,6.575405307909043984e+00,3.545085969721875951e+00,6.173468665780473152e+00,8.133472479151052426e+00,1.000000000000000000e+00
5.543116013154865129e+00,2.328246434539664289e+00,5.759477961542813773e+00,5.157116489327767006e+00,6.848577129929881657e+00,4.072493146303687084e+00,4.772489121246439758e+00,8.813499965809787895e+00,1.000000000000000000e+00
-2.030139468933740421e+00,-6.054515465826941778e-01,-2.311768304570621879e+00,-2.544982746245119110e+00,-3.474760572560549488e+00,-4.122985593857664277e+00,-4.048418930115197156e+00,1.180802020034280142e+00,0.000000000000000000e+00
6.201554876233459801e+00,4.069024801890362752e+00,7.477959757713479760e+00,7.792061145011683010e+00,6.452883286416045472e+00,3.416520678047485049e+00,3.559587106731188832e+00,6.568470154569974184e+00,1.000000000000000000e+00
-3.598370110247883780e+00,-1.755995357852056238e-01,-1.132716340578400871e+00,-1.535314089791051773e+00,-5.349690031010736924e+00,-3.518640005088072620e+00,-5.852935860045620053e+00,1.042486778495296251e+00,0.000000000000000000e+00
3.145220780929717019e+00,1.448687155640851598e+00,5.730946466246930271e+00,7.569029603411496332e+00,4.639319980049396719e+00,-2.240172828882336376e-04,3.747363832006653794e+00,7.547221034323271738e+00,1.000000000000000000e+00
4.040767968474289873e+00,4.652585512401125278e+00,4.972017553800318623e+00,7.315070794979700253e+00,6.038267883478840581e+00,2.878457661808229595e+00,5.147606049739226641e+00,7.308470136396790551e+00,1.000000000000000000e+00
3.873443706605119274e+00,3.511543865873966386e+00,7.291880512162569161e+00,7.248625667146487039e+00,7.693790600748426911e+00,3.992831142795534749e+00,4.652572417421556139e+00,8.131901501656308540e+00,1.000000000000000000e+00
-4.785521406886566353e+00,-2.295829692235094588e-01,-1.591010098015937846e+00,-1.142990377802479030e+00,-3.283464183132564607e+00,-4.119689013379071341e+00,-5.638054942556585125e+00,-3.680202492992586394e-01,0.000000000000000000e+00
-2.274511660753188558e+00,3.599963092432749701e-01,-1.308047605837951988e+00,-3.572256264528997249e+00,-3.701067409915526518e+00,-3.460710484519910146e+00,-2.295668988572705516e+00,4.593759545481184148e-01,0.000000000000000000e+00
3.962896349526969786e+00,2.788438554863688079e+00,4.490509362962955109e+00,5.489020562125574543e+00,7.441085861597146689e+00,5.016092404248805536e+00,2.864054483906864235e+00,6.256746171990694272e+00,1.000000000000000000e+00
3.250378523195315505e+00,3.185622639704090986e+00,8.343141974470686506e+00,8.914448356778962079e+00,7.072508684141778801e+00,3.758851138309716067e+00,2.224900221101444142e+00,6.312901609999872043e+00,1.000000000000000000e+00
3.541908503231939953e+00,4.249215342506635906e+00,5.784671894908465006e+00,7.309265388535735042e+00,6.767131724542680971e+00,5.267149505572874091e+00,4.004163896409933088e+00,6.530976465241579376e+00,1.000000000000000000e+00
-1.173631613612396540e+00,-1.376242825705028539e+00,-1.706892438994181527e+00,-1.732134083412091297e+00,-3.015883976250367304e+00,-4.539261769305314331e+00,-3.451799272815173847e+00,-2.702071576153897592e+00,0.000000000000000000e+00
-3.326668168167626671e+00,2.240855258474360179e-01,-1.957843581657366716e+00,-1.996957368863197413e+00,-4.073689002344054622e+00,-3.745164310702397970e+00,-4.849752646505415044e+00,4.703240141492521786e-01,0.000000000000000000e+00
4.447340275649997565e+00,1.925297814711276700e+00,7.637755055607683197e+00,6.262139147934783878e+00,3.902478704072215976e+00,4.149733143035590821e+00,3.652434692762126289e+00,6.822841648599839104e+00,1.000000000000000000e+00
-3.065903658154283118e+00,2.217419273536862079e+00,-9.150731793932301850e-01,-1.052082672755306980e+00,-4.432353633523839598e+00,-4.156126135888936979e+00,-4.030488057249220546e+00,-5.368028898800943916e-01,0.000000000000000000e+00
3.997807061280207463e+00,3.570139541465761290e+00,5.145946387210082129e+00,7.166370586366666018e+00,6.813733872937353553e+00,2.846823795828326453e+00,3.310410050733532117e+00,5.924918231848552708e+00,1.000000000000000000e+00
5.173018648726142033e+00,4.186731540373057392e+00,5.647221355754423300e+00,7.361672995275336362e+00,5.121370521102670104e+00,4.198033618975455461e+00,4.450003195196197581e+00,7.548924539408695011e+00,1.000000000000000000e+00
-3.736838226385824413e+00,-7.975102975877307321e-01,-1.939602510934383961e+00,-2.976384917661528462e+00,-6.961359695981480300e+00,-3.222766214891021885e+00,-3.852853233777781661e+00,-2.268183728807792843e+00,0.000000000000000000e+00
-4.486134697429821294e+00,-3.567335485788294958e-01,-3.433423814110961203e+00,-3.371052292349779655e+00,-2.600703764373148985e+00,-2.831473391652015614e+00,-4.844329976261509074e+00,-1.157760070030858346e+00,0.000000000000000000e+00
-2.994611353440016277e+00,-9.683088749687085439e-01,6.131231288413940828e-01,-2.700684836176714398e-02,-2.508507122988193672e+00,-3.216396020615736262e+00,-5.365198773860027082e+00,1.995771758386128969e-01,0.000000000000000000e+00
-2.724757834152927050e+00,-2.733072582329993949e+00,-1.705214438456490456e+00,-1.798352291983703166e+00,-5.725043726197377225e+00,-3.610337602980314031e+00,-6.308792511295312266e+00,-1.506953520334558316e+00,0.000000000000000000e+00
4.833390588194824034e+00,2.469921723141245806e+00,7.299451751106623476e+00,5.299909499205211816e+00,6.890145235554498093e+00,3.764068148287528004e+00,5.451938885812590563e+00,1.003739030373852614e+01,1.000000000000000000e+00
-4.563416133320041368e+00,3.154846549356178365e-01,-2.272607399036155051e-01,-3.892849139616105791e-01,-5.088648348495764751e+00,-4.538884588412894772e+00,-4.455291442477546937e+00,1.479298874838601563e+00,0.000000000000000000e+00
-4.209773907848865626e+00,-8.018424258435268293e-01,-6.908175789784425369e-01,-8.216619636977084973e-01,-1.108602021339480270e+00,-4.321424001722186325e+00,-5.688840352529582312e+00,1.213757890767636072e-01,0.000000000000000000e+00
-3.162648035157421322e+00,-1.243667091302090189e+00,-2.253557199086280605e+00,-3.039544223513036325e+00,-3.201101557201954328e+00,-4.867938996142232355e+00,-6.716028795134649343e+00,-2.527004765608357184e-01,0.000000000000000000e+00
5.200115171438787876e+00,4.410493971219714204e+00,5.670372213198763944e+00,6.914893982590243127e+00,3.999069370138838231e+00,2.534628540056993451e+00,4.221167359862289636e+00,5.898975206213373568e+00,1.000000000000000000e+00
-1.776824743888608893e+00,-7.130045653846622811e-01,-1.788526658607684894e+00,-2.586621046534636648e+00,-3.208499839744650028e+00,-3.198434359070966515e+00,-3.255297767528306796e+00,3.892484251572230214e-01,0.000000000000000000e+00
3.522873261325901062e+00,2.260867351954859661e+00,5.517717789263358874e+00,7.334228910505109056e+00,7.368393442235453783e+00,3.702888902766162449e+00,5.590982662247363066e+00,5.596312199167090995e+00,1.000000000000000000e+00
-2.199045874040723270e+00,-1.210961207054860544e+00,-2.505217225256399338e+00,-1.411673386727056778e+00,-5.618842456136043495e+00,-1.686089948862580457e+00,-4.625641663242774371e+00,-3.040473715115439290e-01,0.000000000000000000e+00
-3.247809860695221928e+00,-8.374229478504685575e-02,1.356697444530527097e+00,-3.168436871334239679e+00,-2.762811498390544962e+00,-7.010591881387416180e+00,-6.890506268800974610e+00,-1.970972870834494239e+00,0.000000000000000000e+00
-3.965838311529945148e+00,-4.190823605376750027e-01,-1.339296678733602697e+00,-1.840643204515760578e+00,-4.930904313467640243e+00,-4.063374994821669084e+00,-5.530736565638683544e+00,3.843038105722851316e-02,0.000000000000000000e+00
4.369680031776314699e+00,3.017051401199549510e+00,7.064491844037530832e+00,7.151687274022417995e+00,5.524864994601848878e+00,3.286458540324216582e+00,4.771933705738815590e+00,8.566876094142109821e+00,1.000000000000000000e+00
-4.950769223981460243e+00,-2.290421088564360552e+00,-7.319978624581401361e-01,-1.851720728533982063e+00,-4.727589303378095131e+00,-4.567837840766873825e+00,-4.488726723329677704e+00,-8.418019292343952298e-01,0.000000000000000000e+00
-2.787522890969470701e+00,-5.523006425291527854e-01,-3.071957190387463399e+00,-2.059618308082648674e+00,-4.384370316885279451e+00,-3.105206706289331819e+00,-7.054255595546107926e+00,-4.223146181463623416e-01,0.000000000000000000e+00
3.271052196352245645e+00,2.014915001754535417e+00,7.062725460741329897e+00,5.328328913702500280e+00,6.875312535184594509e+00,1.652074771311513590e+00,5.212797543156693081e+00,5.534864971468739903e+00,1.000000000000000000e+00
4.682594330313410325e+00,3.862029822946440927e+00,6.933047785629083748e+00,5.002029898578497225e+00,7.333157020629100131e+00,4.194698989415016399e+00,3.395335704422326906e+00,6.967735910936055710e+00,1.000000000000000000e+00
3.912671285232122820e+00,3.262699578380662491e+00,7.742641807194156733e+00,5.843124327603147705e+00,4.236449730742988251e+00,3.892913504884637277e+00,3.539612587006854660e+00,5.583200220817788662e+00,1.000000000000000000e+00
3.894683364414682991e+00,3.243891529481713221e+00,5.551765850922018686e+00,4.909141282561207298e+00,5.662917345699460370e+00,3.152209649594225116e+00,3.772014515368928844e+00,6.144011453340578299e+00,1.000000000000000000e+00
4.954964293400612618e+00,2.648994654891248857e+00,6.283825394224018979e+00,5.800909830008707857e+00,4.644819041419429695e+00,3.556685234662035011e+00,6.235472197880920220e+00,6.945702289580530930e+00,1.000000000000000000e+00
