feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,class
-3.930611908435821533e-01,-8.085738867521286011e-02,-1.423375010490417480e+00,-5.648990347981452942e-02,-1.285608291625976562e+00,-1.073810935020446777e+00,-3.632303476333618164e+00,5.632660388946533203e-01,-1.659976005554199219e+00,6.428869962692260742e-01,-1.832890361547470093e-01,-2.345733404159545898e+00,-2.732470035552978516e-01,-1.335859775543212891e+00,1.921480000019073486e-01,1.000000000000000000e+00
1.028950452804565430e+00,-7.696051001548767090e-01,-1.570133686065673828e+00,8.507210016250610352e-01,-1.848749518394470215e-01,1.538037508726119995e-01,-1.015464782714843750e+00,3.449591636657714844e+00,1.638387590646743774e-01,-1.161239385604858398e+00,-5.475754141807556152e-01,3.893537282943725586e+00,-4.052516818046569824e-01,3.374266028404235840e-01,-1.753271222114562988e-01,1.000000000000000000e+00
-1.858882784843444824e+00,3.693711757659912109e-01,2.961920261383056641e+00,-2.836996793746948242e+00,9.945864677429199219e-01,-5.665645599365234375e-01,6.806477308273315430e-01,-6.073700189590454102e-01,-3.605226576328277588e-01,-1.438298225402832031e-01,-1.334484577178955078e+00,3.299779593944549561e-01,-2.167366147041320801e-01,9.859867691993713379e-01,2.477353215217590332e-01,1.000000000000000000e+00
6.297187209129333496e-01,2.961301803588867188e-01,7.311347126960754395e-01,8.371178507804870605e-01,1.099499911069869995e-01,6.926661133766174316e-01,8.547236919403076172e-01,6.013967394828796387e-01,-2.501133382320404053e-01,4.183342754840850830e-01,1.011647582054138184e+00,-3.457678258419036865e-01,-5.998862385749816895e-01,2.037481069564819336e-01,7.618938684463500977e-01,0.000000000000000000e+00
-1.954939603805541992e+00,-1.133937835693359375e+00,7.312888503074645996e-01,-2.261931180953979492e+00,6.380469202995300293e-01,-1.795811504125595093e-01,-4.486555159091949463e-01,1.466938614845275879e+00,-8.366747945547103882e-02,-1.613884806632995605e+00,-6.415378451347351074e-01,1.273199796676635742e+00,-4.814319014549255371e-01,-1.617152333259582520e+00,-6.883609890937805176e-01,1.000000000000000000e+00
1.618930399417877197e-01,-2.599357068538665771e-01,-1.447349935770034790e-01,9.099265336990356445e-01,4.432151615619659424e-01,-3.222757875919342041e-01,-1.689758747816085815e-01,6.814360022544860840e-01,8.283221125602722168e-01,-1.213546037673950195e+00,-3.290882706642150879e-01,4.229267239570617676e-01,8.364210724830627441e-01,-1.278853118419647217e-01,-8.851329088211059570e-01,0.000000000000000000e+00
-9.541158676147460938e-01,-4.963491559028625488e-01,-6.024382114410400391e-01,8.671392202377319336e-01,-3.942520916461944580e-01,4.461843669414520264e-01,7.805813848972320557e-02,-2.270031690597534180e+00,1.175850272178649902e+00,-5.921604577451944351e-03,-1.249362587928771973e+00,-5.523881912231445312e-01,-3.134644404053688049e-02,4.983437955379486084e-01,-1.015443503856658936e-01,0.000000000000000000e+00
-2.397085428237915039e+00,8.600148558616638184e-01,2.366184473037719727e+00,2.692173004150390625e+00,-4.641724228858947754e-01,-2.149368524551391602e+00,-8.437317609786987305e-01,1.517145037651062012e+00,1.097933292388916016e+00,1.155224084854125977e+00,-2.076816372573375702e-02,-5.755083560943603516e-01,1.783207952976226807e-01,8.795480132102966309e-01,-2.263158708810806274e-01,1.000000000000000000e+00
-3.591279268264770508e+00,-1.048146009445190430e+00,-2.332942008972167969e+00,-2.175223380327224731e-01,-8.905056118965148926e-01,9.136183857917785645e-01,3.895236924290657043e-02,1.704117417335510254e+00,-7.398046553134918213e-02,-9.682577848434448242e-01,1.905123889446258545e-01,-1.140310168266296387e+00,-2.251223921775817871e-01,-1.568837761878967285e+00,-7.033432275056838989e-02,1.000000000000000000e+00
-1.675631105899810791e-02,8.830227851867675781e-01,-1.848741769790649414e-01,-5.921170711517333984e-01,3.811384439468383789e-01,9.759090542793273926e-01,1.256661176681518555e+00,-8.132230043411254883e-01,-2.360561609268188477e+00,7.246660590171813965e-01,-2.190819978713989258e-01,4.989186823368072510e-01,6.352599263191223145e-01,5.450537204742431641e-01,-6.571102738380432129e-01,0.000000000000000000e+00
-1.117124129086732864e-02,-2.889877080917358398e+00,-3.898074030876159668e-01,9.645282030105590820e-01,6.865947246551513672e-01,3.196358978748321533e-01,5.034338310360908508e-02,-1.138173192739486694e-01,2.042057812213897705e-01,-8.322144746780395508e-01,-2.580164931714534760e-02,-1.390334963798522949e+00,1.626043200492858887e+00,2.030425071716308594e+00,-4.314375221729278564e-01,1.000000000000000000e+00
8.493383228778839111e-02,2.399389594793319702e-01,-1.042745232582092285e+00,-1.913761138916015625e+00,3.737442791461944580e-01,-6.520571112632751465e-01,1.071967244148254395e+00,4.743064343929290771e-01,4.564694464206695557e-01,1.249691367149353027e+00,-2.044705390930175781e+00,1.401824951171875000e-01,2.406388044357299805e+00,-1.088956356048583984e+00,-5.577090978622436523e-01,1.000000000000000000e+00
1.075569272041320801e+00,-7.686992287635803223e-01,-1.489981532096862793e+00,-1.352204322814941406e+00,-5.304194092750549316e-01,1.603874117136001587e-01,5.409449338912963867e-01,-4.669025540351867676e-01,-1.936770826578140259e-01,-2.993355691432952881e-01,7.047116756439208984e-01,-1.807468682527542114e-01,1.538451194763183594e+00,5.326721668243408203e-01,2.972379922866821289e-01,0.000000000000000000e+00
1.373479217290878296e-01,-4.991589784622192383e-01,-5.815131664276123047e-01,1.232676863670349121e+00,5.601078271865844727e-01,-6.766701340675354004e-01,-1.033514663577079773e-01,6.795837879180908203e-01,1.225081086158752441e+00,-9.574438929557800293e-01,4.892593920230865479e-01,-1.203651726245880127e-01,9.215692281723022461e-01,-9.413828700780868530e-02,-1.045208454132080078e+00,0.000000000000000000e+00
-2.179905176162719727e+00,-1.066658258438110352e+00,1.428242206573486328e+00,1.783546924591064453e+00,-1.764040350914001465e+00,1.713164567947387695e+00,-1.157826662063598633e+00,-2.242899239063262939e-01,-8.100380301475524902e-01,3.670536279678344727e-01,1.336836814880371094e+00,8.736707568168640137e-01,-1.139322519302368164e+00,-6.575174331665039062e-01,-7.596200108528137207e-01,1.000000000000000000e+00
4.872481226921081543e-01,-4.803048372268676758e-01,-6.677499413490295410e-01,6.833559870719909668e-01,1.293445467948913574e+00,8.236213773488998413e-02,-1.805826425552368164e+00,2.681339025497436523e+00,9.398012161254882812e-01,-2.986743927001953125e+00,9.017118811607360840e-01,7.104123234748840332e-01,1.019854903221130371e+00,8.456924557685852051e-01,1.498206406831741333e-01,1.000000000000000000e+00
-8.468171358108520508e-01,1.178607583045959473e+00,3.415940403938293457e-01,3.080006837844848633e-01,-3.734369575977325439e-01,-4.267285764217376709e-01,3.230149149894714355e-01,-4.914811849594116211e-01,2.920224368572235107e-01,1.304362416267395020e-01,-1.860851794481277466e-01,6.488315463066101074e-01,4.332241415977478027e-02,7.758840918540954590e-01,6.875003688037395477e-03,0.000000000000000000e+00
9.569122791290283203e-01,3.947031125426292419e-02,-1.081448793411254883e+00,7.141803503036499023e-01,-5.848751664161682129e-01,-8.877580761909484863e-01,-8.411864638328552246e-01,4.395689070224761963e-01,-4.061326980590820312e-01,1.745719611644744873e-01,-5.260861515998840332e-01,4.149955809116363525e-01,-5.419471859931945801e-01,2.506175637245178223e-01,-4.791202545166015625e-01,0.000000000000000000e+00
-5.375126004219055176e-01,-2.206719636917114258e+00,-1.507084608078002930e+00,-2.679443120956420898e+00,8.148865699768066406e-01,-1.045909166336059570e+00,6.306816637516021729e-02,1.880439519882202148e+00,1.563647985458374023e+00,1.085195183753967285e+00,-5.186650753021240234e-01,8.165915310382843018e-02,-9.060375392436981201e-02,-2.038267701864242554e-01,-3.945943713188171387e-01,1.000000000000000000e+00
-3.498885035514831543e-01,8.498269915580749512e-01,8.306614756584167480e-01,8.072575330734252930e-01,-4.389615952968597412e-01,3.922078013420104980e-01,8.373409509658813477e-01,1.486698865890502930e+00,3.436457514762878418e-01,1.463987231254577637e+00,-6.733017563819885254e-01,1.365990400314331055e+00,-8.164138793945312500e-01,1.212771892547607422e+00,6.071207523345947266e-01,0.000000000000000000e+00
1.236976146697998047e+00,-7.572581060230731964e-03,-3.195574581623077393e-01,-1.884698390960693359e+00,1.132517814636230469e+00,7.242478132247924805e-01,-6.376568675041198730e-01,-2.874228239059448242e+00,1.063051000237464905e-01,-1.579303026199340820e+00,-3.009710907936096191e-01,2.579006850719451904e-01,1.664513230323791504e+00,-3.556406497955322266e-01,-1.421337127685546875e+00,1.000000000000000000e+00
-1.628639817237854004e+00,-1.486866176128387451e-01,-7.269855737686157227e-01,-2.028408944606781006e-01,7.521402835845947266e-01,-1.462014913558959961e-01,2.529700756072998047e+00,-8.795929551124572754e-01,-7.052220702171325684e-01,4.443696141242980957e-01,-1.374645471572875977e+00,2.927357196807861328e+00,5.782884955406188965e-01,7.408953309059143066e-01,-1.337785840034484863e+00,1.000000000000000000e+00
-5.460416078567504883e-01,-6.735526323318481445e-01,3.001348078250885010e-01,2.079398930072784424e-01,-8.030855655670166016e-01,-4.488472640514373779e-01,-1.417333364486694336e+00,-5.807632803916931152e-01,2.981777191162109375e-01,1.576948910951614380e-01,-7.907681465148925781e-01,-2.237284183502197266e-01,-6.703063249588012695e-01,2.574853785336017609e-02,2.281898260116577148e-02,0.000000000000000000e+00
-2.194458007812500000e+00,6.477795839309692383e-01,2.519656419754028320e+00,2.942524909973144531e+00,-8.922784924507141113e-01,-1.259174108505249023e+00,-9.869629740715026855e-01,-1.516901254653930664e+00,1.269460469484329224e-01,3.469348251819610596e-01,-6.657981276512145996e-01,-1.665213108062744141e-01,1.369242370128631592e-01,9.379265904426574707e-01,1.679631710052490234e+00,1.000000000000000000e+00
3.411404490470886230e-01,-2.014135867357254028e-01,1.926429271697998047e-01,8.090955018997192383e-01,1.230327606201171875e+00,-1.149797201156616211e+00,7.235898375511169434e-01,-6.072739958763122559e-01,-1.660611391067504883e+00,-7.630633115768432617e-01,1.977222114801406860e-01,-1.153917431831359863e+00,3.624484837055206299e-01,-1.633318215608596802e-01,1.330060243606567383e+00,0.000000000000000000e+00
3.368310332298278809e-01,6.483040452003479004e-01,-3.374586343765258789e+00,3.447122871875762939e-01,1.110616978257894516e-02,1.755026698112487793e+00,-1.456060290336608887e+00,7.923355698585510254e-01,-9.165593981742858887e-01,1.211456298828125000e+00,-1.379862278699874878e-01,-1.350554823875427246e+00,2.173802375793457031e+00,-2.000527858734130859e+00,-1.039293646812438965e+00,1.000000000000000000e+00
3.313488364219665527e-01,-1.068537961691617966e-02,-2.805971801280975342e-01,2.168064564466476440e-01,9.722235798835754395e-02,-5.543863177299499512e-01,-4.742334783077239990e-01,-2.640736699104309082e-01,-9.917784482240676880e-02,4.214564561843872070e-01,9.291819930076599121e-01,1.826971769332885742e+00,-5.898335576057434082e-01,5.224688053131103516e-01,4.473749697208404541e-01,0.000000000000000000e+00
1.286243200302124023e+00,1.146187186241149902e-01,2.557153701782226562e-01,-2.621180117130279541e-01,-5.056003332138061523e-01,2.613797485828399658e-01,-6.272059679031372070e-01,-9.314482212066650391e-01,8.286814689636230469e-01,-3.131188452243804932e-01,-2.579313516616821289e+00,-5.953600406646728516e-01,-2.283059805631637573e-01,-6.826747655868530273e-01,2.757787406444549561e-01,0.000000000000000000e+00
5.113168358802795410e-01,-1.169604897499084473e+00,-2.939260721206665039e+00,7.584419846534729004e-01,-2.539890050888061523e+00,-2.077702999114990234e+00,-1.983179710805416107e-02,2.081608772277832031e+00,-4.655380249023437500e-01,-7.261910438537597656e-01,-1.249495446681976318e-01,-1.264204144477844238e+00,-2.573591232299804688e+00,-7.420354485511779785e-01,1.045703329145908356e-02,1.000000000000000000e+00
-4.533815085887908936e-01,6.399033218622207642e-02,2.730380184948444366e-02,4.247413575649261475e-01,1.550296425819396973e+00,-2.285775184631347656e+00,1.306765079498291016e+00,9.934245944023132324e-01,2.121240377426147461e+00,1.174356460571289062e+00,-1.929096937179565430e+00,-5.450920760631561279e-02,1.548464059829711914e+00,1.407630801200866699e+00,1.426989674568176270e+00,1.000000000000000000e+00
2.509687468409538269e-02,1.769867166876792908e-02,3.493880331516265869e-01,-7.902929186820983887e-01,-5.318574905395507812e-01,-1.366053342819213867e+00,1.734351515769958496e+00,-2.053267136216163635e-02,9.235393404960632324e-01,-4.821076691150665283e-01,4.816249608993530273e-01,3.519065082073211670e-01,-1.294382959604263306e-01,3.093032240867614746e-01,-7.666722536087036133e-01,0.000000000000000000e+00
4.226395487785339355e-01,3.432212471961975098e-01,-3.798789381980895996e-01,-9.688726067543029785e-02,-1.038530349731445312e+00,-8.035847544670104980e-01,-3.677155077457427979e-01,-1.351692199707031250e+00,-3.387441858649253845e-02,2.192981541156768799e-01,2.287281751632690430e-01,-3.598134815692901611e-01,-3.889542222023010254e-01,-1.854814291000366211e-01,3.706843256950378418e-01,0.000000000000000000e+00
-5.509025454521179199e-01,4.897824227809906006e-01,-4.540015459060668945e-01,5.518222451210021973e-01,3.334479033946990967e-01,2.561935409903526306e-02,-3.606903925538063049e-02,-4.802504777908325195e-01,4.937844574451446533e-01,1.675141334533691406e+00,-2.022019773721694946e-01,5.188802480697631836e-01,-2.842101156711578369e-01,1.294336915016174316e+00,6.584820747375488281e-01,0.000000000000000000e+00
2.062080800533294678e-01,9.299418330192565918e-01,-2.325162291526794434e-01,8.331206440925598145e-01,-5.085426568984985352e-01,-5.401429161429405212e-02,-1.416614651679992676e+00,-1.332570075988769531e+00,3.660363703966140747e-02,1.879232823848724365e-01,1.062093228101730347e-01,5.192465186119079590e-01,-5.367512255907058716e-02,-1.388675808906555176e+00,1.646006822586059570e+00,0.000000000000000000e+00
1.703991889953613281e-01,6.170502901077270508e-01,6.940150856971740723e-01,-6.585749983787536621e-01,-4.813984036445617676e-01,-1.114242911338806152e+00,-3.656875789165496826e-01,-1.627992868423461914e+00,5.150493234395980835e-03,3.624854385852813721e-01,2.783771753311157227e-01,-2.230285480618476868e-02,6.745229959487915039e-01,-7.073471322655677795e-03,-6.292830109596252441e-01,0.000000000000000000e+00
-1.395399421453475952e-01,5.086374282836914062e-02,1.271973013877868652e+00,-7.260845303535461426e-01,-9.034717082977294922e-01,-1.953193247318267822e-01,-1.905114054679870605e+00,1.672946214675903320e+00,1.690737962722778320e+00,-1.363797068595886230e+00,-1.654170751571655273e+00,1.721595376729965210e-01,2.257009893655776978e-01,4.510202705860137939e-01,-1.560983061790466309e+00,1.000000000000000000e+00
-8.001513481140136719e-01,1.404383778572082520e+00,3.570617139339447021e-01,-7.096301317214965820e-01,-4.603689610958099365e-01,2.488443255424499512e-01,1.763861030340194702e-01,6.529420614242553711e-01,7.508568763732910156e-01,5.582610368728637695e-01,-1.067045092582702637e+00,-5.793702602386474609e-01,1.539784669876098633e-01,-6.201140880584716797e-01,-2.115963846445083618e-01,0.000000000000000000e+00
-1.791139319539070129e-02,8.325218558311462402e-01,-6.261077523231506348e-01,4.328694045543670654e-01,3.207314610481262207e-01,2.947307527065277100e-01,-5.236719250679016113e-01,1.064037084579467773e+00,-4.201036393642425537e-01,-3.356824219226837158e-01,-6.719819456338882446e-02,-4.391904771327972412e-01,2.668986320495605469e-01,-1.071304082870483398e+00,-8.336623311042785645e-01,0.000000000000000000e+00
-1.788615465164184570e+00,1.097117662429809570e+00,5.666760802268981934e-01,1.966013669967651367e+00,-8.066676259040832520e-01,-3.477883040904998779e-01,-9.462332725524902344e-02,2.398356914520263672e+00,2.439592361450195312e+00,-1.178470492362976074e+00,-1.117933750152587891e+00,2.429832696914672852e+00,4.326758086681365967e-01,-4.225870668888092041e-01,6.706004142761230469e-01,1.000000000000000000e+00
-2.939263284206390381e-01,6.471833586692810059e-01,-1.070584774017333984e+00,-5.343853831291198730e-01,4.871779587119817734e-03,1.720854640007019043e+00,-9.481437504291534424e-02,-5.547171831130981445e-01,5.416759848594665527e-01,9.308941364288330078e-01,-8.241565823554992676e-01,-4.645631313323974609e-01,-2.095207720994949341e-01,1.735038638114929199e+00,-4.172231853008270264e-01,0.000000000000000000e+00
1.747317194938659668e+00,6.152104735374450684e-01,1.191630482673645020e+00,7.867808938026428223e-01,5.918878316879272461e-01,4.267656803131103516e+00,1.681129336357116699e+00,4.014806151390075684e-01,9.692050218582153320e-01,-4.542267322540283203e-01,1.097644805908203125e+00,-2.882863581180572510e-01,-8.370247483253479004e-01,1.375394612550735474e-01,6.891342997550964355e-01,1.000000000000000000e+00
2.847308814525604248e-01,1.709827035665512085e-01,-3.848044574260711670e-01,-6.664387583732604980e-01,-4.048864841461181641e-01,-1.995756179094314575e-01,-7.636602222919464111e-02,-2.965055704116821289e-01,4.877082537859678268e-03,9.351255893707275391e-01,3.301578760147094727e-01,-4.862903058528900146e-01,9.165866971015930176e-01,-1.716023534536361694e-01,-1.248705744743347168e+00,0.000000000000000000e+00
4.355393946170806885e-01,6.674407124519348145e-01,-8.404599130153656006e-02,-5.094807147979736328e-01,-1.085485816001892090e+00,-1.269163012504577637e+00,8.956289887428283691e-01,-2.402314901351928711e+00,-3.723564743995666504e-01,3.229332447052001953e+00,-1.341629266738891602e+00,7.161635160446166992e-01,-7.850006222724914551e-01,7.887167930603027344e-01,-1.987116038799285889e-01,1.000000000000000000e+00
-2.795577049255371094e-01,-2.464315444231033325e-01,-1.906654477119445801e+00,1.105135679244995117e+00,-2.014827966690063477e+00,-1.177960991859436035e+00,1.773590564727783203e+00,7.177296876907348633e-01,4.427604675292968750e-01,-6.620102524757385254e-01,-1.698817491531372070e+00,5.549504235386848450e-02,1.160783052444458008e+00,4.840545952320098877e-01,-5.396898984909057617e-01,1.000000000000000000e+00
-4.924468696117401123e-01,-5.859295129776000977e-01,-1.039722681045532227e+00,3.056871518492698669e-02,-2.158390730619430542e-02,1.472503781318664551e+00,1.315119504928588867e+00,-1.711267352104187012e+00,-1.308846950531005859e+00,1.153126120567321777e+00,-9.873960912227630615e-02,-3.300356566905975342e-01,3.984269618988037109e+00,-1.864743351936340332e+00,7.066037654876708984e-01,1.000000000000000000e+00
1.406402230262756348e+00,-3.750553429126739502e-01,7.962741255760192871e-01,2.743741571903228760e-01,-3.430365622043609619e-01,6.957199573516845703e-01,1.092172503471374512e+00,-3.475934565067291260e-01,1.411845922470092773e+00,1.122551321983337402e+00,-2.193226575851440430e+00,-7.062821835279464722e-02,-3.460327982902526855e-01,1.665357470512390137e+00,-2.335156440734863281e+00,1.000000000000000000e+00
-8.398243188858032227e-01,7.277888059616088867e-01,-4.303747415542602539e-01,-8.121927976608276367e-01,-3.247855901718139648e+00,-1.210024356842041016e+00,-2.005477666854858398e+00,1.962954521179199219e+00,-4.001872241497039795e-01,-1.792303845286369324e-02,2.102852821350097656e+00,-1.102509796619415283e-01,5.930411219596862793e-01,1.943323373794555664e+00,9.457208514213562012e-01,1.000000000000000000e+00
-8.316753506660461426e-01,-1.470425724983215332e+00,-7.821831703186035156e-01,1.360497251152992249e-02,3.681094646453857422e-01,-1.254163682460784912e-01,2.816407918930053711e+00,9.364944696426391602e-01,-5.145640373229980469e-01,-1.018189549446105957e+00,-2.940783023834228516e+00,1.163761258125305176e+00,-4.965946376323699951e-01,5.242596268653869629e-01,5.299208760261535645e-01,1.000000000000000000e+00
1.002244114875793457e+00,-1.649089455604553223e-01,1.442224979400634766e+00,1.945091009140014648e+00,-6.962341666221618652e-01,1.742819905281066895e+00,1.668008089065551758e+00,-1.524934619665145874e-01,2.295077800750732422e+00,9.146696925163269043e-01,1.583343625068664551e+00,6.639754772186279297e-01,1.139871835708618164e+00,8.530073165893554688e-01,-2.817266285419464111e-01,1.000000000000000000e+00
-2.206563949584960938e-01,7.855968475341796875e-01,-2.773616909980773926e-01,-1.292445659637451172e+00,4.265497922897338867e-01,-1.341749131679534912e-01,-8.747146725654602051e-01,-1.257211089134216309e+00,4.184408783912658691e-01,-4.257351905107498169e-02,-4.167286679148674011e-02,-1.451421618461608887e+00,6.107109189033508301e-01,-6.288667321205139160e-01,-1.173378109931945801e+00,0.000000000000000000e+00
-3.325687050819396973e-01,4.607950747013092041e-01,-6.473854184150695801e-01,-5.373178720474243164e-01,-3.210637718439102173e-02,2.974514961242675781e-01,4.052300453186035156e-01,-6.378013491630554199e-01,1.095721483230590820e+00,1.199051022529602051e+00,4.452159702777862549e-01,3.995349407196044922e-01,-6.646965146064758301e-01,-3.945920467376708984e-01,5.913363099098205566e-01,0.000000000000000000e+00
