idx,y,crawler_success,gs_success,gs_radius_found,angle_x_crawler_gs_deg,sphere_frac,sphere_vol,dist_x_to_crawler,dist_x_to_gs,dist_crawler_to_gs,ring_n,ring_r_min,ring_r_max,ring_count_y0,ring_count_y1,ring_count_pred0,ring_count_pred1
32,1.0,True,True,1.9900000000000015,39.94430448253884,0.0,0.0,1.3561674356460571,1.9884490966796875,1.2877167463302612,0,1.3561674356460571,1.9900000000000015,0,0,0,0
33,1.0,True,True,1.370000000000001,46.86214851692442,0.0,0.0,0.9123244881629944,1.3622397184371948,0.9942246675491333,0,0.9123244881629944,1.370000000000001,0,0,0,0
34,0.0,True,True,1.270000000000001,45.304092697935424,0.0,0.0,1.0115931034088135,1.2659454345703125,0.908021867275238,0,1.0115931034088135,1.270000000000001,0,0,0,0
35,0.0,True,True,1.2300000000000009,67.85197271476453,0.0,0.0,0.8957874774932861,1.2216216325759888,1.212303876876831,0,0.8957874774932861,1.2300000000000009,0,0,0,0
36,1.0,True,True,1.350000000000001,39.69671467230135,0.0,0.0,0.8975498080253601,1.3457610607147217,0.8705649971961975,0,0.8975498080253601,1.350000000000001,0,0,0,0
37,0.0,True,True,1.440000000000001,67.2315562005175,0.0,0.0,1.4125051498413086,1.4302765130996704,1.5738928318023682,0,1.4125051498413086,1.440000000000001,0,0,0,0
38,1.0,True,True,0.1,82.29724968634386,0.0,0.0,0.33112555742263794,2.7647578804135264e-07,0.33112552762031555,0,0.1,0.33112555742263794,0,0,0,0
39,1.0,True,True,1.5200000000000011,51.59872090873285,0.0,0.0,0.9190839529037476,1.510076880455017,1.1835676431655884,0,0.9190839529037476,1.5200000000000011,0,0,0,0
40,0.0,True,True,1.390000000000001,45.550272833797536,0.0,0.0,0.9532361626625061,1.3839244842529297,0.9880634546279907,0,0.9532361626625061,1.390000000000001,0,0,0,0
41,1.0,True,True,2.53999999999999,44.32829282949846,0.0,0.0,1.5586494207382202,2.538325548171997,1.7922443151474,0,1.5586494207382202,2.53999999999999,0,0,0,0
42,0.0,True,True,0.9100000000000007,50.97293466074398,0.0,0.0,0.6302477717399597,0.900063157081604,0.702089250087738,0,0.6302477717399597,0.9100000000000007,0,0,0,0
43,1.0,True,True,2.4699999999999913,63.776725224603496,0.0,0.0,1.4824548959732056,2.465963125228882,2.246769905090332,0,1.4824548959732056,2.4699999999999913,0,0,0,0
44,0.0,True,True,1.1600000000000008,64.47483838991286,0.0,0.0,0.8092122673988342,1.1504238843917847,1.0844372510910034,0,0.8092122673988342,1.1600000000000008,0,0,0,0
45,0.0,True,True,1.360000000000001,45.74914308769693,0.0,0.0,1.0186703205108643,1.3591220378875732,0.9760604500770569,0,1.0186703205108643,1.360000000000001,0,0,0,0
46,1.0,True,True,3.3599999999999723,47.86499229234935,0.0,0.0,1.3410996198654175,3.3501651287078857,2.644570827484131,0,1.3410996198654175,3.3599999999999723,0,0,0,0
47,1.0,True,True,1.450000000000001,37.28584344729082,0.0,0.0,1.0503976345062256,1.4409143924713135,0.8781602382659912,0,1.0503976345062256,1.450000000000001,0,0,0,0
48,0.0,True,True,1.1100000000000008,54.422718448311116,0.0,0.0,0.8400745391845703,1.1034412384033203,0.9190653562545776,0,0.8400745391845703,1.1100000000000008,0,0,0,0
49,0.0,True,True,1.490000000000001,49.879621548360326,0.0,0.0,1.0037939548492432,1.4835752248764038,1.1354843378067017,0,1.0037939548492432,1.490000000000001,0,0,0,0
50,0.0,True,True,1.1000000000000008,50.2952444820048,0.0,0.0,0.7731648087501526,1.0940815210342407,0.8449946641921997,0,0.7731648087501526,1.1000000000000008,0,0,0,0
51,0.0,True,True,1.0000000000000007,34.986933430875325,0.0,0.0,0.8595088124275208,0.9979398846626282,0.5737414360046387,0,0.8595088124275208,1.0000000000000007,0,0,0,0
52,0.0,True,True,1.1200000000000008,42.60139668104106,0.0,0.0,0.8148711323738098,1.1178457736968994,0.7567047476768494,0,0.8148711323738098,1.1200000000000008,0,0,0,0
53,1.0,True,True,1.2200000000000009,49.50168051034109,0.0,0.0,0.80667644739151,1.2142952680587769,0.923557460308075,0,0.80667644739151,1.2200000000000009,0,0,0,0
54,0.0,True,True,1.0700000000000007,41.60334895083155,0.0,0.0,0.8045225739479065,1.06328547000885,0.7060526013374329,0,0.8045225739479065,1.0700000000000007,0,0,0,0
55,0.0,True,True,2.06,73.15982340637723,0.0,0.0,1.8728529214859009,2.056236505508423,2.3461408615112305,1,1.8728529214859009,2.06,1,0,1,0
56,1.0,True,True,1.7600000000000013,46.55526316813104,0.0,0.0,1.0908392667770386,1.751205325126648,1.276487112045288,0,1.0908392667770386,1.7600000000000013,0,0,0,0
57,0.0,True,True,1.6600000000000013,56.110681285525416,0.0,0.0,1.3946768045425415,1.658165693283081,1.454532265663147,0,1.3946768045425415,1.6600000000000013,0,0,0,0
58,1.0,True,True,2.0500000000000003,34.62458210450029,0.0,0.0,1.7301232814788818,2.0446362495422363,1.1627311706542969,0,1.7301232814788818,2.0500000000000003,0,0,0,0
59,0.0,True,True,1.8400000000000014,74.46103357482752,0.0,0.0,1.4553741216659546,1.8314884901046753,2.01104998588562,0,1.4553741216659546,1.8400000000000014,0,0,0,0
60,1.0,True,True,1.420000000000001,45.623196903249394,0.0,0.0,0.9878653883934021,1.4113186597824097,1.0087486505508423,0,0.9878653883934021,1.420000000000001,0,0,0,0
61,1.0,True,True,1.380000000000001,47.95921007018491,0.0,0.0,0.793144702911377,1.375177264213562,1.0292601585388184,0,0.793144702911377,1.380000000000001,0,0,0,0
62,1.0,True,True,2.669999999999987,45.97242238046324,0.0,0.0,1.712451457977295,2.6673693656921387,1.923057198524475,0,1.712451457977295,2.669999999999987,0,0,0,0
63,1.0,True,True,0.1,75.14443943555892,0.0,0.0,1.3003251552581787,3.4763166922857636e-07,1.3003250360488892,0,0.1,1.3003251552581787,0,0,0,0
64,1.0,True,True,3.4499999999999704,51.63361386086368,0.0,0.0,1.8527474403381348,3.4480953216552734,2.7187435626983643,0,1.8527474403381348,3.4499999999999704,0,0,0,0
65,1.0,True,True,2.8299999999999836,60.029476568446945,0.0,0.0,1.1851742267608643,2.826300621032715,2.4588491916656494,0,1.1851742267608643,2.8299999999999836,0,0,0,0
66,1.0,True,True,1.5300000000000011,48.59211413350595,0.0,0.0,0.9577479362487793,1.5292280912399292,1.1482082605361938,0,0.9577479362487793,1.5300000000000011,0,0,0,0
67,0.0,True,True,1.470000000000001,60.15341832420325,0.0,0.0,1.1008895635604858,1.4634182453155518,1.322862982749939,0,1.1008895635604858,1.470000000000001,0,0,0,0
68,0.0,True,True,1.2200000000000009,53.53187492606443,0.0,0.0,0.8704168200492859,1.2116427421569824,0.9859036803245544,0,0.8704168200492859,1.2200000000000009,0,0,0,0
69,1.0,True,True,2.399999999999993,44.53593619327293,0.0,0.0,1.1956490278244019,2.3939132690429688,1.7549556493759155,0,1.1956490278244019,2.399999999999993,0,0,0,0
70,1.0,True,True,1.1900000000000008,39.05121906356049,0.0,0.0,0.9122775197029114,1.1867587566375732,0.7477338910102844,0,0.9122775197029114,1.1900000000000008,0,0,0,0
71,1.0,True,True,1.1700000000000008,41.189948220312694,0.0,0.0,0.7772954702377319,1.163413405418396,0.7724432945251465,0,0.7772954702377319,1.1700000000000008,0,0,0,0
72,0.0,True,True,1.390000000000001,63.59540155319031,0.0,0.0,1.1580055952072144,1.3815292119979858,1.3515541553497314,0,1.1580055952072144,1.390000000000001,0,0,0,0
73,1.0,True,True,1.7100000000000013,51.24688338181389,0.0,0.0,0.9969892501831055,1.7003248929977417,1.3277086019515991,0,0.9969892501831055,1.7100000000000013,0,0,0,0
74,1.0,True,True,2.0000000000000013,43.63133183318591,0.0,0.0,1.2871291637420654,1.9939063787460327,1.3846476078033447,0,1.2871291637420654,2.0000000000000013,0,0,0,0
75,1.0,True,True,1.0600000000000007,32.87407362872963,0.0,0.0,0.8549371957778931,1.0550832748413086,0.5735421180725098,0,0.8549371957778931,1.0600000000000007,0,0,0,0
76,1.0,True,True,2.6599999999999873,46.42391430345403,0.0,0.0,1.8121265172958374,2.6532697677612305,1.922260046005249,0,1.8121265172958374,2.6599999999999873,0,0,0,0
77,0.0,True,True,1.8500000000000014,56.93322077914156,0.0,0.0,1.3224358558654785,1.842799425125122,1.5765247344970703,0,1.3224358558654785,1.8500000000000014,0,0,0,0
78,0.0,True,True,1.5100000000000011,60.72284034088582,0.0,0.0,0.9879559278488159,1.501503348350525,1.3340473175048828,0,0.9879559278488159,1.5100000000000011,0,0,0,0
79,0.0,True,True,1.5700000000000012,41.85807912020606,0.0,0.0,1.2070797681808472,1.5649702548980713,1.045109510421753,0,1.2070797681808472,1.5700000000000012,0,0,0,0
80,1.0,True,True,1.410000000000001,49.69206410176207,0.0,0.0,0.8789470195770264,1.4030226469039917,1.0702990293502808,0,0.8789470195770264,1.410000000000001,0,0,0,0
81,1.0,True,True,1.270000000000001,46.637146946450414,0.0,0.0,0.7533152103424072,1.2627922296524048,0.9250936508178711,0,0.7533152103424072,1.270000000000001,0,0,0,0
82,1.0,True,True,1.5300000000000011,53.32044748603809,0.0,0.0,0.9075161218643188,1.5281219482421875,1.2255481481552124,0,0.9075161218643188,1.5300000000000011,0,0,0,0
83,0.0,True,True,1.6900000000000013,57.100740563971556,0.0,0.0,1.4093680381774902,1.6819044351577759,1.4966851472854614,0,1.4093680381774902,1.6900000000000013,0,0,0,0
84,0.0,True,True,0.7400000000000005,49.35421235735735,0.0,0.0,0.5186874866485596,0.7307996153831482,0.556133508682251,0,0.5186874866485596,0.7400000000000005,0,0,0,0
85,0.0,True,True,0.9800000000000008,40.807852485528926,0.0,0.0,0.7760055661201477,0.972160816192627,0.6365994215011597,0,0.7760055661201477,0.9800000000000008,0,0,0,0
86,0.0,True,True,1.0500000000000007,52.51938979614076,0.0,0.0,0.7901198863983154,1.0486125946044922,0.8459130525588989,0,0.7901198863983154,1.0500000000000007,0,0,0,0
87,1.0,True,True,1.470000000000001,37.951262877206176,0.0,0.0,1.0470019578933716,1.4655537605285645,0.9078258275985718,0,1.0470019578933716,1.470000000000001,0,0,0,0
88,0.0,True,True,1.6100000000000012,64.74406755931061,0.0,0.0,1.2736130952835083,1.6019386053085327,1.5643854141235352,0,1.2736130952835083,1.6100000000000012,0,0,0,0
89,0.0,True,True,1.8800000000000014,53.76520845883877,0.0,0.0,1.4337384700775146,1.879237174987793,1.5498126745224,0,1.4337384700775146,1.8800000000000014,0,0,0,0
90,0.0,True,True,1.1700000000000008,45.719427766354954,0.0,0.0,0.9972783923149109,1.1659932136535645,0.8546383380889893,0,0.9972783923149109,1.1700000000000008,0,0,0,0
91,1.0,True,True,1.1400000000000008,28.534596467104873,0.0,0.0,1.0104540586471558,1.1386353969573975,0.5440084338188171,0,1.0104540586471558,1.1400000000000008,0,0,0,0
92,1.0,True,True,1.340000000000001,42.44575292275771,0.0,0.0,0.927230179309845,1.3381953239440918,0.9051442742347717,0,0.927230179309845,1.340000000000001,0,0,0,0
93,1.0,True,True,1.0700000000000007,39.71503444944648,0.0,0.0,0.8441140055656433,1.0610390901565552,0.6785467863082886,0,0.8441140055656433,1.0700000000000007,0,0,0,0
94,0.0,True,True,1.8000000000000014,59.811329182365924,0.00015,0.5884331882599865,1.8513067960739136,1.7999919652938843,1.82098388671875,0,1.8000000000000014,1.8513067960739136,0,0,0,0
95,1.0,True,True,1.430000000000001,47.9212066240433,0.0,0.0,0.9061858654022217,1.4208272695541382,1.0555740594863892,0,0.9061858654022217,1.430000000000001,0,0,0,0
96,0.0,True,True,1.7700000000000014,49.78527490184931,0.0,0.0,1.2949196100234985,1.7611854076385498,1.3541207313537598,0,1.2949196100234985,1.7700000000000014,0,0,0,0
97,1.0,True,True,1.430000000000001,50.805808609082206,0.0,0.0,0.9339017271995544,1.422749400138855,1.10319185256958,0,0.9339017271995544,1.430000000000001,0,0,0,0
98,0.0,True,True,1.7600000000000013,73.43831735526,0.0008,18.448773441199414,2.0833544731140137,1.7551300525665283,2.310035228729248,1,1.7600000000000013,2.0833544731140137,1,0,1,0
99,0.0,True,True,1.1100000000000008,45.019499882577314,0.0,0.0,0.9215064644813538,1.1019011735916138,0.7923659086227417,0,0.9215064644813538,1.1100000000000008,0,0,0,0
100,1.0,True,True,0.9800000000000008,36.85305679092929,0.0,0.0,0.7758724689483643,0.9762688279151917,0.5855556726455688,0,0.7758724689483643,0.9800000000000008,0,0,0,0
101,1.0,True,True,1.340000000000001,58.159893838650646,0.0,0.0,0.7558442950248718,1.3315832614898682,1.132469654083252,0,0.7558442950248718,1.340000000000001,0,0,0,0
102,0.0,True,True,1.400000000000001,52.93191282619237,0.0,0.0,1.0878065824508667,1.3959691524505615,1.140791893005371,0,1.0878065824508667,1.400000000000001,0,0,0,0
103,1.0,True,True,1.280000000000001,52.74171916653407,0.0,0.0,0.7713749408721924,1.277154803276062,1.016507625579834,0,0.7713749408721924,1.280000000000001,0,0,0,0
104,0.0,True,True,1.420000000000001,31.493065887168765,0.0,0.0,1.2970538139343262,1.418915033340454,0.7463390231132507,0,1.2970538139343262,1.420000000000001,0,0,0,0
105,0.0,True,True,1.5800000000000012,58.79071296573867,0.0,0.0,1.3632895946502686,1.5727424621582031,1.4526100158691406,0,1.3632895946502686,1.5800000000000012,0,0,0,0
106,0.0,True,True,1.410000000000001,37.71515448970323,0.0,0.0,1.1588000059127808,1.4047892093658447,0.8606736063957214,0,1.1588000059127808,1.410000000000001,0,0,0,0
107,1.0,True,True,1.6700000000000013,55.16060060704061,0.0,0.0,0.9429512619972229,1.6662322282791138,1.3676002025604248,0,0.9429512619972229,1.6700000000000013,0,0,0,0
108,1.0,True,True,1.7600000000000013,55.06010315187786,0.0,0.0,0.9237322807312012,1.7516621351242065,1.4381283521652222,0,0.9237322807312012,1.7600000000000013,0,0,0,0
109,1.0,True,True,0.9900000000000008,44.546297049370104,0.0,0.0,0.6984156966209412,0.984691321849823,0.6907547116279602,0,0.6984156966209412,0.9900000000000008,0,0,0,0
110,0.0,True,True,1.2000000000000008,47.36421180484513,0.0,0.0,1.002729058265686,1.1985721588134766,0.9021854400634766,0,1.002729058265686,1.2000000000000008,0,0,0,0
111,1.0,True,True,0.9500000000000007,40.76784434525618,0.0,0.0,0.7034116983413696,0.9479115009307861,0.6191518306732178,0,0.7034116983413696,0.9500000000000007,0,0,0,0
112,0.0,True,True,0.6000000000000004,37.53471921117726,0.0,0.0,0.47166454792022705,0.5935084223747253,0.36159178614616394,0,0.47166454792022705,0.6000000000000004,0,0,0,0
113,0.0,True,True,2.389999999999993,48.98828379038522,0.0,0.0,2.0292184352874756,2.389260768890381,1.860971212387085,2,2.0292184352874756,2.389999999999993,2,0,2,0
114,0.0,True,True,1.470000000000001,46.101304538823044,0.0,0.0,1.1954658031463623,1.464440107345581,1.0704762935638428,0,1.1954658031463623,1.470000000000001,0,0,0,0
115,0.0,True,True,1.9200000000000015,39.54145349944116,0.0,0.0,1.7104315757751465,1.9144327640533447,1.2410742044448853,0,1.7104315757751465,1.9200000000000015,0,0,0,0
116,0.0,True,True,1.2100000000000009,54.24016043255354,0.0,0.0,0.8627758622169495,1.2091087102890015,0.9935134053230286,0,0.8627758622169495,1.2100000000000009,0,0,0,0
117,0.0,True,True,1.0800000000000007,57.358041256069825,0.0,0.0,0.8554583787918091,1.0737754106521606,0.9454479813575745,0,0.8554583787918091,1.0800000000000007,0,0,0,0
118,0.0,True,True,2.0400000000000005,58.63980648086988,0.0,0.0,1.6298696994781494,2.0365078449249268,1.8300443887710571,5,1.6298696994781494,2.0400000000000005,5,0,5,0
119,0.0,True,True,1.1000000000000008,45.15578781876397,0.0,0.0,0.8913120031356812,1.094918131828308,0.7854235172271729,0,0.8913120031356812,1.1000000000000008,0,0,0,0
120,0.0,True,True,0.5800000000000004,44.50220152886509,0.0,0.0,0.4099823236465454,0.5762702822685242,0.40393030643463135,0,0.4099823236465454,0.5800000000000004,0,0,0,0
121,1.0,True,True,2.109999999999999,43.69654451136651,0.0,0.0,1.3039331436157227,2.1098885536193848,1.474332332611084,0,1.3039331436157227,2.109999999999999,0,0,0,0
122,1.0,True,True,1.0500000000000007,41.46212460365956,0.0,0.0,0.755290687084198,1.042860746383667,0.691001832485199,0,0.755290687084198,1.0500000000000007,0,0,0,0
123,0.0,True,True,1.1100000000000008,43.271557821153465,0.0,0.0,0.9518117904663086,1.1078470945358276,0.7731337547302246,0,0.9518117904663086,1.1100000000000008,0,0,0,0
124,0.0,True,True,1.6300000000000012,53.72802994344956,0.0,0.0,1.4826223850250244,1.6271507740020752,1.4111298322677612,0,1.4826223850250244,1.6300000000000012,0,0,0,0
125,1.0,True,True,1.390000000000001,53.156780684602715,0.0,0.0,0.8630433678627014,1.389123558998108,1.1120939254760742,0,0.8630433678627014,1.390000000000001,0,0,0,0
126,1.0,True,True,2.0400000000000005,55.691587889679774,0.0,0.0,1.2196511030197144,2.0355637073516846,1.6829615831375122,0,1.2196511030197144,2.0400000000000005,0,0,0,0
127,0.0,True,True,1.8200000000000014,93.95757429879734,0.0,0.0,1.7303556203842163,1.810794711112976,2.5895206928253174,0,1.7303556203842163,1.8200000000000014,0,0,0,0
128,0.0,True,True,1.0000000000000007,54.39495473283843,0.0,0.0,0.6962211728096008,0.9943802356719971,0.8169452548027039,0,0.6962211728096008,1.0000000000000007,0,0,0,0
129,1.0,True,True,1.370000000000001,47.818770982261846,0.0,0.0,1.000688076019287,1.3699520826339722,1.018378496170044,0,1.000688076019287,1.370000000000001,0,0,0,0
130,1.0,True,True,1.9500000000000015,60.3180388276373,0.0,0.0,0.9558384418487549,1.9412709474563599,1.6865607500076294,0,0.9558384418487549,1.9500000000000015,0,0,0,0
131,1.0,True,True,1.1000000000000008,34.425611696413156,0.0,0.0,0.7812586426734924,1.0919201374053955,0.6287471055984497,0,0.7812586426734924,1.1000000000000008,0,0,0,0
132,0.0,True,True,1.280000000000001,57.223754953617565,0.0,0.0,0.8829668164253235,1.2753030061721802,1.0894181728363037,0,0.8829668164253235,1.280000000000001,0,0,0,0
133,1.0,True,True,1.1000000000000008,52.89167017142503,0.0,0.0,0.6748745441436768,1.0958598852157593,0.8740517497062683,0,0.6748745441436768,1.1000000000000008,0,0,0,0
134,0.0,True,True,1.1800000000000008,44.22012016455197,0.0,0.0,0.9675000309944153,1.1738334894180298,0.8283295035362244,0,0.9675000309944153,1.1800000000000008,0,0,0,0
135,1.0,True,False,inf,,0.0,0.0,2.1184439659118652,0.0,2.1184439659118652,0,,,0,0,0,0
136,0.0,True,True,1.410000000000001,46.533330350874984,0.0,0.0,1.0053508281707764,1.4042816162109375,1.0199494361877441,0,1.0053508281707764,1.410000000000001,0,0,0,0
137,0.0,True,True,1.1800000000000008,35.38521811648474,0.0,0.0,0.9932904839515686,1.1777331829071045,0.6827943325042725,0,0.9932904839515686,1.1800000000000008,0,0,0,0
138,1.0,True,True,3.899999999999961,51.675133242705876,0.0,0.0,2.0980916023254395,3.8948001861572266,3.0719141960144043,0,2.0980916023254395,3.899999999999961,0,0,0,0
139,1.0,True,True,0.40000000000000024,49.626738151392054,0.0,0.0,0.2455354481935501,0.3925047516822815,0.29915305972099304,0,0.2455354481935501,0.40000000000000024,0,0,0,0
140,0.0,True,True,1.330000000000001,66.96912180214491,0.0,0.0,1.1180193424224854,1.328603982925415,1.361210584640503,0,1.1180193424224854,1.330000000000001,0,0,0,0
141,0.0,True,True,1.0800000000000007,38.184644257473714,0.0,0.0,0.8617277145385742,1.0703338384628296,0.6619930267333984,0,0.8617277145385742,1.0800000000000007,0,0,0,0
142,1.0,True,True,1.8300000000000014,49.930550295413454,0.0,0.0,0.8973199129104614,1.826170563697815,1.4249283075332642,0,0.8973199129104614,1.8300000000000014,0,0,0,0
143,0.0,True,True,2.1199999999999988,74.14435707694375,0.0,0.0,1.7574796676635742,2.1198625564575195,2.3551576137542725,0,1.7574796676635742,2.1199999999999988,0,0,0,0
144,0.0,True,True,1.5200000000000011,44.6816897156715,0.0,0.0,1.2391669750213623,1.511430025100708,1.0754444599151611,0,1.2391669750213623,1.5200000000000011,0,0,0,0
145,0.0,True,True,1.270000000000001,35.196216784879255,0.0,0.0,1.1205904483795166,1.2694041728973389,0.7363787293434143,0,1.1205904483795166,1.270000000000001,0,0,0,0
146,0.0,True,True,1.420000000000001,51.639223742874115,0.0,0.0,0.9166715145111084,1.4169416427612305,1.1116762161254883,0,0.9166715145111084,1.420000000000001,0,0,0,0
147,1.0,True,True,1.8100000000000014,45.82119679558959,0.0,0.0,1.0885001420974731,1.802131175994873,1.3032283782958984,0,1.0885001420974731,1.8100000000000014,0,0,0,0
148,1.0,True,True,2.020000000000001,59.42517834022921,0.0,0.0,1.1682275533676147,2.010575771331787,1.73714280128479,0,1.1682275533676147,2.020000000000001,0,0,0,0
149,1.0,True,True,1.2300000000000009,48.87967338835477,0.0,0.0,0.8955168128013611,1.226035714149475,0.9279094338417053,0,0.8955168128013611,1.2300000000000009,0,0,0,0
150,0.0,True,True,1.320000000000001,44.10264506708483,0.0,0.0,0.9612694382667542,1.3132792711257935,0.9141527414321899,0,0.9612694382667542,1.320000000000001,0,0,0,0
151,1.0,True,True,2.6399999999999877,65.07709407262297,0.0,0.0,1.5232429504394531,2.630887269973755,2.4216408729553223,0,1.5232429504394531,2.6399999999999877,0,0,0,0
152,1.0,True,True,3.419999999999971,56.81463628992409,0.0,0.0,2.069917678833008,3.413930654525757,2.864215612411499,0,2.069917678833008,3.419999999999971,0,0,0,0
153,0.0,True,True,1.1200000000000008,64.32604073667493,0.0,0.0,0.8589146733283997,1.1115975379943848,1.070550560951233,0,0.8589146733283997,1.1200000000000008,0,0,0,0
154,1.0,True,True,1.5200000000000011,38.00259384834542,0.0,0.0,1.1774672269821167,1.5161705017089844,0.9336609840393066,0,1.1774672269821167,1.5200000000000011,0,0,0,0
