feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,class
-5.720312595367431641e+00,-2.639467000961303711e+00,-4.069470882415771484e+00,-4.234858512878417969e+00,2.529235184192657471e-02,-3.954789161682128906e+00,5.626148700714111328e+00,-1.505631089210510254e+00,7.000000000000000000e+00
1.198927015066146851e-01,5.026875972747802734e+00,3.816954612731933594e+00,-3.357798337936401367e+00,-3.072515428066253662e-01,-3.649439334869384766e+00,-2.756889581680297852e+00,2.101902484893798828e+00,0.000000000000000000e+00
-2.163022041320800781e+00,7.246157646179199219e+00,3.336828231811523438e+00,2.547177374362945557e-01,-2.038512825965881348e-01,-4.348627090454101562e+00,-3.306020736694335938e+00,4.110700130462646484e+00,0.000000000000000000e+00
-5.948532104492187500e+00,4.411541938781738281e+00,7.524328708648681641e+00,4.830063819885253906e+00,6.990626454353332520e-02,-3.986631155014038086e+00,2.323826551437377930e+00,9.048792123794555664e-01,4.000000000000000000e+00
2.090786933898925781e+00,1.408163458108901978e-01,-6.228809833526611328e+00,5.407708168029785156e+00,5.550600528717041016e+00,-2.343188762664794922e+00,-3.651337385177612305e+00,-3.167017698287963867e+00,1.000000000000000000e+00
-4.811677455902099609e+00,-9.043229818344116211e-01,-2.791048526763916016e+00,-1.585409164428710938e+00,-3.031330823898315430e+00,-4.125348091125488281e+00,3.310060024261474609e+00,-9.279822707176208496e-01,7.000000000000000000e+00
9.989367723464965820e-01,4.618285179138183594e+00,4.762862682342529297e+00,-1.083567380905151367e+00,-5.994887351989746094e+00,-3.523376226425170898e+00,-3.843065738677978516e+00,3.612719297409057617e+00,0.000000000000000000e+00
-1.664354920387268066e+00,9.929651767015457153e-02,-2.658673003315925598e-02,-5.886077880859375000e+00,2.141633272171020508e+00,-3.415794610977172852e+00,-2.412265777587890625e+00,1.733911752700805664e+00,2.000000000000000000e+00
3.925558090209960938e+00,-4.674827575683593750e+00,5.929705619812011719e+00,7.840122580528259277e-01,4.631009101867675781e+00,5.413033485412597656e+00,-2.129202842712402344e+00,3.911343574523925781e+00,6.000000000000000000e+00
-5.246525764465332031e+00,-9.668652415275573730e-01,-7.624642848968505859e+00,7.133429527282714844e+00,-1.118068337440490723e+00,3.801170885562896729e-01,-2.305656433105468750e+00,-7.546344995498657227e-01,5.000000000000000000e+00
-2.132281064987182617e+00,-3.072396516799926758e-01,-3.340253353118896484e+00,4.121991634368896484e+00,-2.204373359680175781e+00,5.338583946228027344e+00,1.386403560638427734e+00,-2.929398059844970703e+00,8.000000000000000000e+00
7.773028612136840820e-01,1.258294820785522461e+00,-4.554127693176269531e+00,5.451772689819335938e+00,5.000524520874023438e+00,-7.038600444793701172e-01,-3.721403360366821289e+00,-5.155026435852050781e+00,1.000000000000000000e+00
-3.505098342895507812e+00,-1.535521507263183594e+00,-4.498197078704833984e+00,4.319107532501220703e+00,-4.666770458221435547e+00,3.118763446807861328e+00,-3.205039739608764648e+00,3.361449241638183594e-01,5.000000000000000000e+00
-5.335795402526855469e+00,-2.769469261169433594e+00,-4.207912921905517578e+00,2.001780718564987183e-01,7.806389927864074707e-01,-2.372764110565185547e+00,2.574147939682006836e+00,-2.428216457366943359e+00,7.000000000000000000e+00
2.492151975631713867e+00,1.966799259185791016e+00,-5.273926258087158203e+00,4.926735401153564453e+00,2.071712017059326172e+00,2.576991915702819824e-01,-5.593241691589355469e+00,-2.888844013214111328e+00,1.000000000000000000e+00
-9.594575166702270508e-01,1.973070502281188965e+00,-3.335661649703979492e+00,-2.019128084182739258e+00,2.362370252609252930e+00,-2.843966484069824219e+00,-1.845565199851989746e+00,-1.827072024345397949e+00,3.000000000000000000e+00
-4.460574150085449219e+00,-1.529862523078918457e+00,-1.663382530212402344e+00,2.311145544052124023e+00,-4.221392154693603516e+00,1.802373647689819336e+00,7.453096508979797363e-01,-2.098124504089355469e+00,8.000000000000000000e+00
-2.211427211761474609e+00,-3.503607511520385742e-01,-4.084247589111328125e+00,4.032294750213623047e+00,-2.556518554687500000e+00,2.013618469238281250e+00,-1.077678084373474121e+00,-1.673667192459106445e+00,5.000000000000000000e+00
-2.738401293754577637e-01,-1.322028636932373047e-01,-4.678129196166992188e+00,4.082402229309082031e+00,-6.325023174285888672e+00,5.806535243988037109e+00,5.394547462463378906e+00,-2.162931442260742188e+00,8.000000000000000000e+00
-1.184097766876220703e+00,1.121520996093750000e+00,-2.601496696472167969e+00,-1.092958092689514160e+00,1.467667371034622192e-01,-2.547581672668457031e+00,2.316121578216552734e+00,-3.057797193527221680e+00,3.000000000000000000e+00
2.436611413955688477e+00,4.646646022796630859e+00,-4.950829029083251953e+00,4.445866107940673828e+00,3.429504632949829102e+00,-1.133791446685791016e+00,-4.572780132293701172e+00,-2.808401346206665039e+00,1.000000000000000000e+00
-6.313267230987548828e+00,2.460865497589111328e+00,2.582853555679321289e+00,5.017768383026123047e+00,1.986674070358276367e+00,-3.052372217178344727e+00,-1.907427430152893066e+00,-3.675606250762939453e+00,9.000000000000000000e+00
1.162486195564270020e+00,1.640927195549011230e+00,1.302186250686645508e-01,2.276525020599365234e+00,-4.381943225860595703e+00,2.870680809020996094e+00,1.508097529411315918e+00,-1.599734574556350708e-01,8.000000000000000000e+00
1.243612885475158691e+00,6.028697967529296875e+00,-4.413719177246093750e-01,-9.327806234359741211e-01,-4.377041339874267578e+00,-3.400918245315551758e+00,-3.642675399780273438e+00,2.573145627975463867e+00,0.000000000000000000e+00
-3.120393753051757812e+00,3.467785358428955078e+00,1.242328524589538574e+00,2.328971385955810547e+00,-3.882238149642944336e+00,-1.568441629409790039e+00,-5.429399967193603516e+00,4.080252647399902344e+00,0.000000000000000000e+00
-1.588452100753784180e+00,-9.558557271957397461e-01,1.542391300201416016e+00,-2.512535572052001953e+00,2.701644003391265869e-01,-4.312035083770751953e+00,-1.000927329063415527e+00,-1.573002099990844727e+00,2.000000000000000000e+00
-5.789378166198730469e+00,4.837826728820800781e+00,2.780479431152343750e+00,2.367648601531982422e+00,1.658454298973083496e+00,-4.400919437408447266e+00,-1.130870819091796875e+00,-2.292500972747802734e+00,9.000000000000000000e+00
-5.781411170959472656e+00,5.266183853149414062e+00,3.897036790847778320e+00,2.814701557159423828e+00,-6.125131249427795410e-01,-5.172762870788574219e+00,1.445511460304260254e+00,-4.983508214354515076e-02,4.000000000000000000e+00
-5.949200630187988281e+00,-4.413619995117187500e+00,-5.777299880981445312e+00,-1.242302298545837402e+00,-6.781703829765319824e-01,-1.695523858070373535e+00,4.181497097015380859e+00,-2.857623577117919922e+00,7.000000000000000000e+00
-2.833224534988403320e+00,9.782438278198242188e+00,2.789590597152709961e+00,3.758714199066162109e+00,-3.015190839767456055e+00,-4.831464290618896484e+00,7.620122432708740234e-01,-2.286957502365112305e+00,4.000000000000000000e+00
-1.043269395828247070e+00,1.854483962059020996e+00,2.804691076278686523e+00,7.651809453964233398e-01,-4.138868331909179688e+00,-5.832109451293945312e+00,-3.648763656616210938e+00,2.862710237503051758e+00,0.000000000000000000e+00
-6.832223415374755859e+00,2.828191041946411133e+00,8.628686666488647461e-01,3.169059276580810547e+00,4.672124385833740234e+00,-6.099926948547363281e+00,1.153118848800659180e+00,-4.034135818481445312e+00,9.000000000000000000e+00
-5.660203933715820312e+00,6.284829974174499512e-01,-3.143157005310058594e+00,-2.035606384277343750e+00,-2.272477626800537109e+00,-2.457504510879516602e+00,2.777399539947509766e+00,1.496950149536132812e+00,7.000000000000000000e+00
-4.931050300598144531e+00,-2.399107217788696289e+00,-6.625767707824707031e+00,-8.571156263351440430e-01,-1.695987701416015625e+00,-1.048174023628234863e+00,4.729015350341796875e+00,-3.942092657089233398e+00,7.000000000000000000e+00
-2.214186906814575195e+00,2.029629237949848175e-02,-5.827599525451660156e+00,2.422235727310180664e+00,-4.403819561004638672e+00,3.926722526550292969e+00,3.752610921859741211e+00,-1.633730530738830566e+00,8.000000000000000000e+00
-2.261473655700683594e+00,-3.486646711826324463e-01,2.605119705200195312e+00,3.027507305145263672e+00,4.498617172241210938e+00,-2.676689624786376953e-01,5.780242681503295898e-01,4.891362190246582031e+00,6.000000000000000000e+00
1.826369166374206543e+00,2.380441427230834961e+00,-4.398125171661376953e+00,6.607628822326660156e+00,4.423164367675781250e+00,-2.443523406982421875e+00,-5.664081573486328125e+00,-4.606024265289306641e+00,1.000000000000000000e+00
-7.763979434967041016e+00,4.591268002986907959e-01,2.311702013015747070e+00,3.583657503128051758e+00,2.862712740898132324e-01,-3.584984540939331055e+00,5.801725387573242188e-01,-1.009520888328552246e+00,9.000000000000000000e+00
2.101011276245117188e+00,-2.578404903411865234e+00,1.182128787040710449e+00,3.200836181640625000e+00,3.785945653915405273e+00,4.754043102264404297e+00,2.395322084426879883e+00,4.511485576629638672e+00,6.000000000000000000e+00
-2.945399761199951172e+00,5.654260635375976562e+00,4.702034950256347656e+00,1.738093972206115723e+00,-2.933287620544433594e+00,-4.847962856292724609e+00,1.369430780410766602e+00,-1.963994204998016357e-01,4.000000000000000000e+00
2.283796548843383789e+00,-1.289608240127563477e+00,-5.704205513000488281e+00,5.016024112701416016e+00,5.124544620513916016e+00,-3.614462614059448242e+00,-5.996579170227050781e+00,-2.236387729644775391e+00,1.000000000000000000e+00
-1.985308289527893066e+00,-2.634401082992553711e+00,-6.957631111145019531e+00,-9.886131882667541504e-01,-2.857731342315673828e+00,-1.762983947992324829e-01,2.053073644638061523e+00,3.021797418594360352e+00,7.000000000000000000e+00
-3.171648740768432617e+00,1.682619094848632812e+00,9.486995637416839600e-02,-2.419978380203247070e+00,1.085078477859497070e+00,-4.638389587402343750e+00,-1.771415233612060547e+00,-1.875641494989395142e-01,2.000000000000000000e+00
5.701996684074401855e-01,1.973326921463012695e+00,-7.070965766906738281e+00,4.163554668426513672e+00,4.660001277923583984e+00,-2.013801336288452148e+00,-2.430751800537109375e+00,-3.091294288635253906e+00,1.000000000000000000e+00
-1.628365665674209595e-01,2.221718072891235352e+00,-5.860274314880371094e+00,2.308962583541870117e+00,-9.173742532730102539e-01,-5.422412872314453125e+00,1.612965226173400879e+00,-5.089595794677734375e+00,3.000000000000000000e+00
1.117140531539916992e+00,2.485885471105575562e-01,4.926451742649078369e-01,-3.274057626724243164e+00,-5.125047266483306885e-02,-1.982084155082702637e+00,-4.102917671203613281e+00,-1.959202170372009277e+00,2.000000000000000000e+00
-4.288912773132324219e+00,1.393167376518249512e+00,-3.685758113861083984e+00,3.066543340682983398e+00,-4.403898239135742188e+00,1.192423462867736816e+00,3.902314901351928711e-01,1.920410990715026855e+00,5.000000000000000000e+00
-5.484139919281005859e-01,-3.713040590286254883e+00,3.306076288223266602e+00,1.951012849807739258e+00,2.123368263244628906e+00,4.771324157714843750e+00,8.552294969558715820e-01,1.660930991172790527e+00,6.000000000000000000e+00
-2.565729618072509766e+00,1.800261974334716797e+00,-6.944608211517333984e+00,3.197746038436889648e+00,-1.181984782218933105e+00,9.236147999763488770e-01,-3.080198287963867188e+00,1.728486299514770508e+00,5.000000000000000000e+00
-4.703146457672119141e+00,-2.997690916061401367e+00,-3.915686845779418945e+00,-3.269635200500488281e+00,-1.783732622861862183e-01,1.691730022430419922e-01,3.028155088424682617e+00,-3.126063346862792969e+00,7.000000000000000000e+00
1.194204807281494141e+00,-3.604153156280517578e+00,8.491400718688964844e+00,2.409489393234252930e+00,4.048810005187988281e+00,2.752793550491333008e+00,1.164860010147094727e+00,5.141184329986572266e+00,6.000000000000000000e+00
7.376924157142639160e-01,5.341487884521484375e+00,3.003771066665649414e+00,4.234088420867919922e+00,-4.405090808868408203e+00,-2.048294544219970703e+00,-4.333644390106201172e+00,4.064650058746337891e+00,0.000000000000000000e+00
-4.600343227386474609e+00,-3.055008351802825928e-01,-3.302767038345336914e+00,5.410307407379150391e+00,-4.532392501831054688e+00,3.956510543823242188e+00,3.189532518386840820e+00,-2.308448553085327148e+00,8.000000000000000000e+00
8.168742656707763672e-01,2.950511693954467773e+00,-5.854494094848632812e+00,5.982431888580322266e+00,5.798647880554199219e+00,-1.270693063735961914e+00,-4.276154041290283203e+00,-2.623828887939453125e+00,1.000000000000000000e+00
1.314417123794555664e-01,4.229789733886718750e+00,1.535854935646057129e+00,2.560098648071289062e+00,-4.496329307556152344e+00,-5.552746772766113281e+00,-6.754107475280761719e+00,4.570776462554931641e+00,0.000000000000000000e+00
-5.186152935028076172e+00,1.562247753143310547e+00,-3.022789716720581055e+00,1.674211472272872925e-01,6.233488321304321289e-01,-3.922561883926391602e+00,-3.020154476165771484e+00,-1.768439888954162598e+00,2.000000000000000000e+00
1.444190502166748047e+00,2.471208572387695312e+00,-4.995618343353271484e+00,5.915310859680175781e+00,4.514659404754638672e+00,-5.499406814575195312e+00,-1.225239992141723633e+00,-5.659692764282226562e+00,1.000000000000000000e+00
1.150573134422302246e+00,-4.341287136077880859e+00,6.069326877593994141e+00,4.530951499938964844e+00,2.911680936813354492e+00,3.211964130401611328e+00,1.811025291681289673e-01,8.167321205139160156e+00,6.000000000000000000e+00
1.777953982353210449e+00,4.141213417053222656e+00,-5.000328063964843750e+00,6.128410339355468750e+00,5.742843627929687500e+00,-9.042372107505798340e-01,-7.218035459518432617e-01,-2.052763700485229492e+00,1.000000000000000000e+00
-5.894803047180175781e+00,4.071078777313232422e+00,1.159893274307250977e-01,-1.864393353462219238e+00,2.890880584716796875e+00,-8.958031237125396729e-02,-7.724335193634033203e-01,8.683807402849197388e-02,2.000000000000000000e+00
3.715384960174560547e+00,-1.569524526596069336e+00,6.233007431030273438e+00,4.504198551177978516e+00,2.896758079528808594e+00,2.114726543426513672e+00,-6.813056468963623047e-01,6.220501422882080078e+00,6.000000000000000000e+00
9.515773653984069824e-01,-2.266592025756835938e+00,-4.665223598480224609e+00,-2.519900560379028320e+00,-1.833470582962036133e+00,-2.241298675537109375e+00,3.455348014831542969e+00,-2.117515563964843750e+00,7.000000000000000000e+00
-5.646664619445800781e+00,1.434789061546325684e+00,1.067834138870239258e+00,2.339906454086303711e+00,3.250807762145996094e+00,-1.588874340057373047e+00,-2.221452236175537109e+00,-2.679370880126953125e+00,9.000000000000000000e+00
-4.271907329559326172e+00,5.491133213043212891e+00,3.720402717590332031e+00,1.027810454368591309e+00,3.662496328353881836e+00,-5.255955219268798828e+00,-6.591109037399291992e-01,-3.126389026641845703e+00,9.000000000000000000e+00
-1.015112280845642090e+00,3.155180215835571289e+00,-3.030104637145996094e+00,-1.322255730628967285e+00,8.562642335891723633e-01,-6.385148048400878906e+00,3.161906957626342773e+00,-5.328714370727539062e+00,3.000000000000000000e+00
1.451066285371780396e-01,-4.788719117641448975e-01,-4.800211906433105469e+00,1.472964048385620117e+00,1.354306817054748535e+00,-4.756303787231445312e+00,1.922712087631225586e+00,-8.410620689392089844e-01,3.000000000000000000e+00
-2.108291149139404297e+00,1.614782661199569702e-01,-6.472468376159667969e-02,-2.434312820434570312e+00,3.208300828933715820e+00,-2.346037626266479492e+00,-7.693169713020324707e-01,-2.785616636276245117e+00,2.000000000000000000e+00
-5.226085662841796875e+00,8.167409896850585938e+00,7.631770610809326172e+00,3.101794242858886719e+00,-1.373982906341552734e+00,-1.984332442283630371e+00,1.621621012687683105e+00,-1.583411216735839844e+00,4.000000000000000000e+00
-1.665912985801696777e+00,1.778123497962951660e+00,-4.459451198577880859e+00,2.335244417190551758e+00,-3.066287517547607422e+00,5.247189044952392578e+00,1.363120555877685547e+00,-1.053012132644653320e+00,8.000000000000000000e+00
-6.550337076187133789e-01,-2.713967084884643555e+00,5.129854679107666016e+00,2.495992660522460938e+00,5.347857952117919922e+00,2.408910036087036133e+00,1.894352316856384277e+00,4.930855274200439453e+00,6.000000000000000000e+00
-7.485837936401367188e+00,1.884535312652587891e+00,2.359287023544311523e+00,2.280470609664916992e+00,1.960846543312072754e+00,-3.956722736358642578e+00,1.446973681449890137e-01,-3.250119686126708984e+00,9.000000000000000000e+00
-2.841240644454956055e+00,-3.831382691860198975e-01,-5.116983890533447266e+00,6.146845817565917969e+00,-2.560281515121459961e+00,2.864856243133544922e+00,-2.220916509628295898e+00,2.700675010681152344e+00,5.000000000000000000e+00
-4.379361629486083984e+00,4.117035388946533203e+00,4.013843059539794922e+00,3.068275690078735352e+00,-3.655118942260742188e+00,-2.479508161544799805e+00,-8.488849997520446777e-01,2.111717015504837036e-01,4.000000000000000000e+00
-1.530766844749450684e+00,-1.189509153366088867e+00,5.527804374694824219e+00,3.154514729976654053e-01,5.539702892303466797e+00,5.331995487213134766e+00,1.165563941001892090e+00,6.615908622741699219e+00,6.000000000000000000e+00
-3.664268255233764648e+00,4.812338352203369141e+00,1.185413241386413574e+00,-1.146795749664306641e+00,-4.409672737121582031e+00,-5.062376976013183594e+00,-1.888451457023620605e+00,4.984220981597900391e+00,0.000000000000000000e+00
-2.852194786071777344e+00,-2.012083381414413452e-01,5.328291058540344238e-01,-2.964391469955444336e+00,-5.507586989551782608e-03,-3.937366247177124023e+00,-3.843996763229370117e+00,1.394434332847595215e+00,2.000000000000000000e+00
8.772988915443420410e-01,2.024369716644287109e+00,-7.390956878662109375e+00,6.941505908966064453e+00,3.386414766311645508e+00,-2.212105751037597656e+00,-1.754425644874572754e+00,-4.697698593139648438e+00,1.000000000000000000e+00
-1.748643875122070312e+00,-3.916892290115356445e+00,6.349884510040283203e+00,3.018072843551635742e+00,3.600337743759155273e+00,5.155557632446289062e+00,-2.697151303291320801e-01,4.361767768859863281e+00,6.000000000000000000e+00
-3.338957548141479492e+00,2.039044857025146484e+00,3.853795051574707031e+00,4.646213531494140625e+00,-1.363404393196105957e+00,-2.594191074371337891e+00,-3.527032375335693359e+00,4.941884994506835938e+00,0.000000000000000000e+00
-3.929958343505859375e+00,6.924482062458992004e-03,-4.887015819549560547e+00,3.040951490402221680e+00,-4.213727951049804688e+00,3.936871767044067383e+00,2.166677713394165039e+00,-3.359116554260253906e+00,8.000000000000000000e+00
-5.227839946746826172e+00,-3.612828254699707031e+00,-3.665072917938232422e+00,-1.090437412261962891e+00,-1.979240179061889648e+00,-4.551499366760253906e+00,8.219017028808593750e+00,-1.644191265106201172e+00,7.000000000000000000e+00
3.121972322463989258e+00,-1.786511659622192383e+00,5.655886173248291016e+00,3.285947084426879883e+00,3.403283834457397461e+00,3.647416830062866211e+00,8.621156811714172363e-01,5.043103694915771484e+00,6.000000000000000000e+00
-6.030110836029052734e+00,3.356556177139282227e+00,4.704535007476806641e+00,4.953168034553527832e-01,-1.920353412628173828e+00,-1.482958197593688965e+00,2.069441318511962891e+00,-1.037503242492675781e+00,4.000000000000000000e+00
1.052021145820617676e+00,-3.039124011993408203e+00,2.826003313064575195e+00,3.047268092632293701e-01,3.283245325088500977e+00,5.159883022308349609e+00,3.349509477615356445e+00,5.593593597412109375e+00,6.000000000000000000e+00
-4.968035221099853516e+00,1.654783964157104492e+00,-4.411015510559082031e+00,1.540182709693908691e+00,-2.348225116729736328e+00,5.360308647155761719e+00,4.030582904815673828e+00,-3.262206315994262695e+00,8.000000000000000000e+00
-1.131534278392791748e-01,3.957545757293701172e+00,3.767622232437133789e+00,3.574582099914550781e+00,-2.826954364776611328e+00,-3.424712657928466797e+00,-1.377855092287063599e-01,-9.566039443016052246e-01,4.000000000000000000e+00
-4.428069591522216797e+00,2.993655204772949219e-01,-6.047174453735351562e+00,6.025854587554931641e+00,-3.363612174987792969e+00,3.318494081497192383e+00,-2.233299732208251953e+00,5.036787390708923340e-01,5.000000000000000000e+00
-5.242460250854492188e+00,2.039452552795410156e+00,7.570289373397827148e-01,-2.010217189788818359e+00,1.462141036987304688e+00,-1.993584394454956055e+00,-1.742043972015380859e+00,1.964476518332958221e-02,2.000000000000000000e+00
-2.730503380298614502e-01,4.423766136169433594e+00,2.739892244338989258e+00,-7.016487121582031250e-01,2.288143783807754517e-01,-3.246222972869873047e+00,-4.255071640014648438e+00,4.750411510467529297e+00,0.000000000000000000e+00
-3.735569715499877930e-01,4.285463809967041016e+00,-3.729649782180786133e+00,7.345113903284072876e-02,8.992930650711059570e-01,-3.510509014129638672e+00,1.961565017700195312e+00,-3.624929428100585938e+00,3.000000000000000000e+00
-4.648416519165039062e+00,-1.785606980323791504e+00,-1.744081258773803711e+00,8.421801328659057617e-01,3.297094404697418213e-01,-3.338436126708984375e+00,-1.477831482887268066e+00,-1.139783740043640137e+00,2.000000000000000000e+00
-4.002316951751708984e+00,2.879255056381225586e+00,-2.238110780715942383e+00,2.916018724441528320e+00,-4.477588176727294922e+00,5.589786052703857422e+00,5.003724575042724609e+00,-2.860431671142578125e+00,8.000000000000000000e+00
-1.203400969505310059e+00,2.942105531692504883e+00,3.785685598850250244e-01,-2.451730489730834961e+00,-4.210248589515686035e-01,-1.760060548782348633e+00,-3.525611639022827148e+00,1.106321215629577637e+00,2.000000000000000000e+00
-2.064575433731079102e+00,2.290570884943008423e-01,-4.277822494506835938e+00,1.137741208076477051e+00,-5.716570377349853516e+00,1.294373989105224609e+00,-1.512530088424682617e+00,-1.487116575241088867e+00,5.000000000000000000e+00
4.738032221794128418e-01,2.016063690185546875e+00,-3.882884979248046875e+00,-7.873138189315795898e-01,-4.390088319778442383e-01,-2.008708715438842773e+00,2.338894605636596680e+00,-3.259964704513549805e+00,3.000000000000000000e+00
1.760677814483642578e+00,2.788729190826416016e+00,-4.680222034454345703e+00,5.813122272491455078e+00,4.047800064086914062e+00,-4.733102321624755859e+00,-1.878016233444213867e+00,-1.835018634796142578e+00,1.000000000000000000e+00
1.668863773345947266e+00,2.110150814056396484e+00,-3.784863233566284180e+00,5.586819648742675781e+00,2.793365240097045898e+00,-3.737011671066284180e+00,-3.028965950012207031e+00,-8.424246907234191895e-01,1.000000000000000000e+00
-3.940889120101928711e+00,-2.595551729202270508e+00,-3.595130443572998047e+00,1.825236678123474121e+00,-3.165352046489715576e-01,4.615711688995361328e+00,4.663077354431152344e+00,-5.366491794586181641e+00,8.000000000000000000e+00
-5.630218505859375000e+00,3.524080276489257812e+00,5.704750061035156250e+00,2.140416622161865234e+00,-2.130344629287719727e+00,-4.000737190246582031e+00,-1.033693075180053711e+00,-2.805164575576782227e+00,4.000000000000000000e+00
-4.989397525787353516e+00,2.467569828033447266e+00,-5.308823108673095703e+00,2.120886087417602539e+00,-2.083592891693115234e+00,9.121344685554504395e-01,-3.136694669723510742e+00,-1.443125963211059570e+00,5.000000000000000000e+00
-5.607234954833984375e+00,3.375125169754028320e+00,4.334513664245605469e+00,-2.317654132843017578e+00,-3.005796670913696289e+00,-5.337001323699951172e+00,2.641505002975463867e+00,-1.806765079498291016e+00,4.000000000000000000e+00
-4.435580253601074219e+00,4.412654399871826172e+00,4.897295475006103516e+00,4.077367782592773438e+00,-3.512529134750366211e+00,-1.491956830024719238e+00,2.210001707077026367e+00,4.917159974575042725e-01,4.000000000000000000e+00
-3.584986925125122070e-01,5.558902263641357422e+00,1.873594164848327637e+00,3.050145149230957031e+00,-3.664896965026855469e+00,-3.251690149307250977e+00,-4.678771495819091797e+00,3.685130119323730469e+00,0.000000000000000000e+00
1.407019019126892090e+00,1.223588585853576660e+00,-5.079746246337890625e+00,2.198762178421020508e+00,-3.831592082977294922e+00,5.553616523742675781e+00,3.770085334777832031e+00,-2.322546720504760742e+00,8.000000000000000000e+00
5.268855094909667969e-01,2.974742889404296875e+00,-5.631827831268310547e+00,-1.148749351501464844e+00,1.932729721069335938e+00,-4.285511970520019531e+00,2.846933364868164062e+00,-2.689846992492675781e+00,3.000000000000000000e+00
-1.217833518981933594e+00,5.254140377044677734e+00,4.496654987335205078e+00,2.425491094589233398e+00,-2.100399136543273926e-01,-4.591076374053955078e+00,-3.110682964324951172e+00,3.936774492263793945e+00,0.000000000000000000e+00
-5.682074546813964844e+00,-2.357857704162597656e+00,-4.564135551452636719e+00,-1.086932420730590820e+00,1.401408076286315918e+00,-1.197455644607543945e+00,5.175704479217529297e+00,-1.290444612503051758e+00,7.000000000000000000e+00
-3.433108806610107422e+00,-1.762719154357910156e+00,-4.284701824188232422e+00,3.704733371734619141e+00,-4.617925643920898438e+00,3.984230518341064453e+00,4.672712326049804688e+00,-6.470129013061523438e+00,8.000000000000000000e+00
-2.321424961090087891e+00,7.637966632843017578e+00,4.594448089599609375e+00,6.322655200958251953e+00,-1.816890239715576172e+00,-4.593962669372558594e+00,8.966425657272338867e-01,1.857148528099060059e+00,4.000000000000000000e+00
-4.206101417541503906e+00,1.097971722483634949e-01,-8.117027878761291504e-01,-1.265229105949401855e+00,2.542920827865600586e+00,-3.694184064865112305e+00,7.047014832496643066e-01,-1.000029444694519043e+00,2.000000000000000000e+00
