feature1,feature2,class
9.946977140347039725e-01,-3.756252023319529787e+00,0.000000000000000000e+00
-8.462643982045900959e-01,-5.216820460452936459e+00,0.000000000000000000e+00
5.517568942317810254e+00,2.655155989487314905e+00,1.000000000000000000e+00
6.056704093919294429e+00,1.467915864870007248e+00,1.000000000000000000e+00
-2.449900560138936478e-01,-3.917844180473279980e+00,0.000000000000000000e+00
5.490394301441638980e+00,1.814524901016731917e+00,1.000000000000000000e+00
-1.069263422580778222e+00,-4.853705738644498169e+00,0.000000000000000000e+00
-7.316835658085999450e-01,-4.092822532922672174e+00,0.000000000000000000e+00
6.463945461031229911e+00,1.222989508987236018e+00,1.000000000000000000e+00
7.294057436733001332e+00,2.785327086945950992e+00,1.000000000000000000e+00
4.984410659679779698e+00,2.369877874630326176e+00,1.000000000000000000e+00
-3.326031238694322767e-02,-4.424541651952072385e+00,0.000000000000000000e+00
6.517002988662044416e+00,2.477001586827558555e+00,1.000000000000000000e+00
8.413546517485895881e-01,-4.232285217579303094e+00,0.000000000000000000e+00
3.870805455137193984e-02,-3.934858117200606742e+00,0.000000000000000000e+00
5.035153022458738192e+00,2.095859316800140260e+00,1.000000000000000000e+00
6.582996474076566962e+00,3.070896237084666858e+00,1.000000000000000000e+00
6.254686974516537212e+00,2.233592753890274896e+00,1.000000000000000000e+00
7.780221761450293982e+00,2.592094777007464934e+00,1.000000000000000000e+00
6.188616620462206619e+00,2.557790128393317097e+00,1.000000000000000000e+00
-1.771040299187083278e+00,-4.223275349763029318e+00,0.000000000000000000e+00
-6.516314737172136384e-01,-4.372421870960470969e+00,0.000000000000000000e+00
-1.114635531516015299e-01,-5.246759665792598781e+00,0.000000000000000000e+00
-2.340330062048050053e+00,-3.582202613933509028e+00,0.000000000000000000e+00
6.037420311193791633e+00,3.245779443535081743e+00,1.000000000000000000e+00
1.105966709854163676e+00,-4.725463851676031446e+00,0.000000000000000000e+00
5.635969932835592111e+00,1.936588670923230726e+00,1.000000000000000000e+00
-1.109906880930980666e+00,-4.914695152921686017e+00,0.000000000000000000e+00
5.514204221486162183e+00,2.602061933289234297e+00,1.000000000000000000e+00
4.317472456055703178e-01,-5.145757362286055958e+00,0.000000000000000000e+00
6.076000443637253667e+00,2.464577080956471544e+00,1.000000000000000000e+00
-1.036114711103492958e-01,-4.823518399411293345e+00,0.000000000000000000e+00
6.200482050593355332e+00,2.863351275960513309e+00,1.000000000000000000e+00
1.764815541430904133e+00,-3.911065080736956912e+00,0.000000000000000000e+00
5.509222021610117537e+00,1.953962157841104386e+00,1.000000000000000000e+00
3.730635926814285686e+00,1.370961203046675347e+00,1.000000000000000000e+00
-3.932803757371529652e-01,-5.385244499792482209e+00,0.000000000000000000e+00
6.501285294315777286e+00,2.019079551332777278e+00,1.000000000000000000e+00
6.627862685212945415e+00,2.373581862623080685e+00,1.000000000000000000e+00
-1.288148653414801226e+00,-4.525996096116339906e+00,0.000000000000000000e+00
6.527645625562072951e+00,2.479874213151338491e+00,1.000000000000000000e+00
6.600483218289467047e+00,3.656623958447435818e+00,1.000000000000000000e+00
1.127488203937185185e+00,-4.489962822335446191e+00,0.000000000000000000e+00
6.784167625752413500e+00,2.358986246275257326e+00,1.000000000000000000e+00
1.002795071243271607e+00,-3.490352566939361800e+00,0.000000000000000000e+00
7.462681350331612506e+00,2.734236833778074249e+00,1.000000000000000000e+00
-4.369773205105129121e-01,-6.270221211324301436e+00,0.000000000000000000e+00
-9.973579181370249847e-02,-7.174999802927276349e+00,0.000000000000000000e+00
-9.591093279826706786e-01,-7.208160267423586731e+00,0.000000000000000000e+00
-6.600470523406385404e-01,-4.847572008215396799e+00,0.000000000000000000e+00
7.368039474653328647e+00,1.531030279250801041e+00,1.000000000000000000e+00
7.403363098338115122e+00,1.860885081816035180e+00,1.000000000000000000e+00
5.444348466798848207e+00,1.320041149459049823e+00,1.000000000000000000e+00
6.781689772874992528e+00,3.342022810295104840e+00,1.000000000000000000e+00
6.473668807701051797e+00,2.789469970718249758e+00,1.000000000000000000e+00
-8.678077997505222463e-01,-4.604553608707149692e+00,0.000000000000000000e+00
-3.600497145846132674e-01,-5.110100007922361520e+00,0.000000000000000000e+00
-5.331900948964751752e-01,-2.276380126878389198e+00,0.000000000000000000e+00
6.026199417711294082e+00,2.937864583370701776e+00,1.000000000000000000e+00
-1.221626739907028414e+00,-3.404578456648098772e+00,0.000000000000000000e+00
-7.022528809537286199e-01,-5.872165891776671920e+00,0.000000000000000000e+00
5.956456222049252069e+00,2.270580809026154334e+00,1.000000000000000000e+00
-1.386110763311753979e+00,-4.873582274982687146e+00,0.000000000000000000e+00
6.514587208492259585e+00,1.695409483165869258e+00,1.000000000000000000e+00
-6.828214822591941457e-01,-4.545573231692314309e+00,0.000000000000000000e+00
5.946314759547306927e+00,2.153073281560725860e+00,1.000000000000000000e+00
9.174166640243401893e-01,-3.870863702516915694e+00,0.000000000000000000e+00
6.472332509191800476e+00,2.491820829218529987e+00,1.000000000000000000e+00
5.514225956491604741e+00,1.882075024494922699e+00,1.000000000000000000e+00
-1.292594285414699895e+00,-3.419065596232039539e+00,0.000000000000000000e+00
-6.397704072715733048e-01,-3.227971022688925551e+00,0.000000000000000000e+00
6.388497326821211075e+00,1.486649785386728650e+00,1.000000000000000000e+00
6.242854904140634709e+00,2.382932016368549455e+00,1.000000000000000000e+00
1.241481595058752552e+00,-3.082616997399168390e+00,0.000000000000000000e+00
7.483795528133371233e-01,-4.644642025929348605e+00,0.000000000000000000e+00
6.368508900137023865e+00,3.263172042043338550e+00,1.000000000000000000e+00
-6.860553902170392071e-01,-3.906624982808020619e+00,0.000000000000000000e+00
5.667447280290615730e+00,2.470667212363572229e+00,1.000000000000000000e+00
1.062422175163498128e+00,-2.440766515535812697e+00,0.000000000000000000e+00
1.240210064042168159e-01,-4.913934219001089510e+00,0.000000000000000000e+00
5.987218662355807020e+00,2.521953349618858198e+00,1.000000000000000000e+00
7.443628220141582652e+00,1.548961293072025125e+00,1.000000000000000000e+00
6.266775904904193339e+00,1.492606616192795999e+00,1.000000000000000000e+00
6.664825933638358624e-01,-3.494574354429613727e+00,0.000000000000000000e+00
-2.546726282178374823e-01,-5.155885896977839167e+00,0.000000000000000000e+00
-1.615557875963127055e+00,-4.538535868679592689e+00,0.000000000000000000e+00
-1.336332381438360528e+00,-4.091842526045393669e+00,0.000000000000000000e+00
3.561957809663926611e+00,3.392568939942423700e+00,1.000000000000000000e+00
6.651568462267614557e+00,9.674700905781523641e-01,1.000000000000000000e+00
-2.756247455998719342e-01,-4.421983848520141258e+00,0.000000000000000000e+00
-1.314570042835901953e-01,-4.789590364626510777e+00,0.000000000000000000e+00
5.521442963757082545e+00,1.394779458975385911e+00,1.000000000000000000e+00
7.108734609670107618e-01,-3.360589422045611840e+00,0.000000000000000000e+00
6.747469887815966239e+00,8.502721762444649389e-01,1.000000000000000000e+00
5.536640191956792023e-01,-4.619290881384295666e+00,0.000000000000000000e+00
-2.191771362938076173e+00,-4.061672453060033661e+00,0.000000000000000000e+00
6.630691201872660479e+00,1.127145317265900948e+00,1.000000000000000000e+00
-3.822349653437431827e-01,-2.898467491684061592e+00,0.000000000000000000e+00
4.861016224177898692e-01,-4.672679853942820039e+00,0.000000000000000000e+00
-8.711604795646805677e-01,-3.362407285476955998e+00,0.000000000000000000e+00
4.517164794239634240e-01,-5.264331384431142347e+00,0.000000000000000000e+00
7.117106714423232283e+00,2.294524057752617807e+00,1.000000000000000000e+00
6.174307684953338260e+00,3.083801251166120139e+00,1.000000000000000000e+00
6.729420069611287580e+00,1.778229919836070927e+00,1.000000000000000000e+00
7.308425160007299581e+00,1.968846551229270325e+00,1.000000000000000000e+00
7.112974815137833140e+00,2.731279762275406142e+00,1.000000000000000000e+00
5.712316571927709141e+00,8.417192053110427175e-01,1.000000000000000000e+00
6.209453513555989623e+00,1.536254871361925289e+00,1.000000000000000000e+00
-4.356032488782968781e-01,-4.586008929376572674e+00,0.000000000000000000e+00
4.445858743422355985e+00,1.554434020159757734e+00,1.000000000000000000e+00
-1.609438094123724072e+00,-5.115367502947534284e+00,0.000000000000000000e+00
4.050091115844837830e+00,3.043544743716366074e+00,1.000000000000000000e+00
-6.293744905526386102e-01,-5.275110493848415238e+00,0.000000000000000000e+00
-1.256379635005042128e-01,-4.231055232927867671e+00,0.000000000000000000e+00
6.755202580378458777e+00,2.941969940186892618e+00,1.000000000000000000e+00
1.485575640125058383e+00,-4.246391634029159867e+00,0.000000000000000000e+00
-5.122182230273440995e-01,-4.399319148761193787e+00,0.000000000000000000e+00
5.667442723439265251e+00,1.190764879028309187e+00,1.000000000000000000e+00
6.708124958540215843e+00,2.912566201136064237e+00,1.000000000000000000e+00
6.899191765297918444e+00,3.355591538879961089e+00,1.000000000000000000e+00
7.451296245925425055e-01,-3.995273888522715477e+00,0.000000000000000000e+00
-8.838470306441964519e-01,-4.458612504280002220e+00,0.000000000000000000e+00
-1.305810534480587037e+00,-3.778958334413474507e+00,0.000000000000000000e+00
7.041294619451636372e+00,3.658363758415608125e+00,1.000000000000000000e+00
5.496295891856776805e+00,1.153234569423206901e+00,1.000000000000000000e+00
-4.241198124312035578e-01,-6.107751778338869286e+00,0.000000000000000000e+00
6.099389048241450340e+00,2.659632402054303402e+00,1.000000000000000000e+00
5.217414604529665212e+00,2.485382047262651550e+00,1.000000000000000000e+00
5.207845984436111131e+00,2.615202285115773240e+00,1.000000000000000000e+00
-3.293252494439740663e-01,-5.407480133340842876e+00,0.000000000000000000e+00
6.596641502017777547e+00,1.993988713594530449e+00,1.000000000000000000e+00
5.421046041919850289e+00,1.496078176375724267e+00,1.000000000000000000e+00
-2.760309553080603218e-01,-4.106509722062548384e+00,0.000000000000000000e+00
-1.441097037261370950e+00,-3.596218456501245608e+00,0.000000000000000000e+00
-2.398861079205172331e+00,-4.555232852187589998e+00,0.000000000000000000e+00
6.401040504668404907e+00,1.391516821950971927e+00,1.000000000000000000e+00
6.012008001864231233e+00,1.718034770828334556e+00,1.000000000000000000e+00
6.870925924759418102e+00,8.624289470740302832e-01,1.000000000000000000e+00
1.828291048267930430e-01,-3.727752002779735729e+00,0.000000000000000000e+00
6.322763359675297457e-01,-5.020971965033201201e+00,0.000000000000000000e+00
-8.872526921890586116e-02,-3.053167909894828114e+00,0.000000000000000000e+00
-3.015721104596706947e+00,-3.242991034333578160e+00,0.000000000000000000e+00
1.237550618196110230e+00,-2.295124548414829047e+00,0.000000000000000000e+00
5.954315336121534408e+00,2.341414904488019921e+00,1.000000000000000000e+00
6.001600636920533915e+00,1.013517477980631298e+00,1.000000000000000000e+00
4.489774460344861495e+00,1.271086363356409787e+00,1.000000000000000000e+00
-5.854443244747674635e-01,-4.557998184731922642e+00,0.000000000000000000e+00
6.465386421479474288e-01,-3.782206173314898390e+00,0.000000000000000000e+00
4.739859848135611342e-01,-6.237574701339987371e+00,0.000000000000000000e+00
-2.980607609541758851e-01,-3.517145897463983317e+00,0.000000000000000000e+00
5.515465766915245815e+00,3.501651553812304307e+00,1.000000000000000000e+00
6.637080845715874311e+00,1.617491222398138806e+00,1.000000000000000000e+00
5.834561848113795079e+00,2.594959458496771898e+00,1.000000000000000000e+00
6.108075579750463113e+00,2.773721839348920248e+00,1.000000000000000000e+00
-3.334040552682439595e-01,-3.466180117505473390e+00,0.000000000000000000e+00
5.885994863234674135e+00,1.726784447443434622e+00,1.000000000000000000e+00
-5.070887243389734511e-01,-4.141545623064406989e+00,0.000000000000000000e+00
5.474471748088327594e-02,-6.173412846014777244e+00,0.000000000000000000e+00
6.797828563996166196e+00,1.188339601561046122e+00,1.000000000000000000e+00
4.862319334824677597e+00,6.152863620485575780e-01,1.000000000000000000e+00
-6.764452730747221310e-01,-3.616862148511835517e+00,0.000000000000000000e+00
7.349240041140725488e-02,-4.934574041463542393e+00,0.000000000000000000e+00
8.313256066496004237e-01,-3.758933771761011844e+00,0.000000000000000000e+00
-7.214683493678473170e-01,-4.564306842945892839e+00,0.000000000000000000e+00
7.275780858616332836e+00,1.661784206191211588e+00,1.000000000000000000e+00
-6.707406457047720982e-01,-3.308509113674971136e+00,0.000000000000000000e+00
9.599665885989496772e-01,-4.611828671425139525e+00,0.000000000000000000e+00
-4.927209309528608472e-01,-3.956657390564377152e+00,0.000000000000000000e+00
5.996112691689420515e+00,3.525921712873840708e-01,1.000000000000000000e+00
1.414176505545210460e+00,-3.750676204322605400e+00,0.000000000000000000e+00
8.010823547683405543e-01,-5.183507444289203292e+00,0.000000000000000000e+00
6.664983699736998446e+00,2.764544649845751767e+00,1.000000000000000000e+00
6.626146663343579490e+00,1.445667793570161841e+00,1.000000000000000000e+00
-3.841419816230690620e-01,-3.426201420988423507e+00,0.000000000000000000e+00
1.058390094048058838e+00,-6.005611619417903668e+00,0.000000000000000000e+00
-1.043922453757861302e+00,-5.436303942431286451e+00,0.000000000000000000e+00
5.722631050141075093e+00,8.435957222925491994e-01,1.000000000000000000e+00
-1.335725434179478643e+00,-3.446085326112491742e+00,0.000000000000000000e+00
6.274101687781841186e-01,-4.774471137442905189e+00,0.000000000000000000e+00
5.955211035801118769e+00,1.247604258231167274e+00,1.000000000000000000e+00
6.248303212037387588e+00,3.005031271123000280e+00,1.000000000000000000e+00
2.487702399667409692e-01,-3.911209682459861892e+00,0.000000000000000000e+00
6.555698219667837279e+00,2.137588783410830917e+00,1.000000000000000000e+00
5.302284347373743323e+00,2.440103680618017634e+00,1.000000000000000000e+00
7.853424565510324307e+00,1.694609681932534473e+00,1.000000000000000000e+00
2.653547156400405393e-01,-5.230740864102627619e+00,0.000000000000000000e+00
5.408949971946516833e+00,1.555684314485701991e+00,1.000000000000000000e+00
4.851734713229619578e-01,-3.970385718910176109e+00,0.000000000000000000e+00
5.284666043387412637e-01,-4.257113045997204637e+00,0.000000000000000000e+00
5.157930351184419671e+00,2.691457585238679062e+00,1.000000000000000000e+00
-1.363274816050293325e-01,-3.805424301592545966e+00,0.000000000000000000e+00
5.601374429512670616e+00,2.139841138314599434e+00,1.000000000000000000e+00
-3.016690665604215837e-01,-4.596253768446715071e+00,0.000000000000000000e+00
-6.413667398158111599e-01,-3.346506409996998777e+00,0.000000000000000000e+00
7.284571094657879442e+00,9.648840292903266835e-01,1.000000000000000000e+00
-5.738934405081921319e-01,-3.896734125562050899e+00,0.000000000000000000e+00
-1.000118990085551829e+00,-3.850158274529515534e+00,0.000000000000000000e+00
2.215936260967655613e+00,-4.102837568739161611e+00,0.000000000000000000e+00
7.276606331592690324e+00,2.726128628361267126e+00,1.000000000000000000e+00
-1.149134977705018601e+00,-5.927487417186444674e+00,0.000000000000000000e+00
-1.042849272321098170e-01,-5.118932306851841751e+00,0.000000000000000000e+00
5.251829101051180615e+00,1.193672726011661300e+00,1.000000000000000000e+00
1.599840104286314180e+00,-2.730010988405493499e+00,0.000000000000000000e+00
6.400536353990586846e+00,1.603354223392401856e+00,1.000000000000000000e+00
2.934955721003824625e-01,-5.714800410228116689e+00,0.000000000000000000e+00
5.633821128736450135e+00,2.955251900895574657e+00,1.000000000000000000e+00
-1.125585832875419356e+00,-2.725123713831002270e+00,0.000000000000000000e+00
-1.042732650902277625e+00,-4.963467995241004793e+00,0.000000000000000000e+00
-3.360213449208593883e-01,-5.526361335509551331e+00,0.000000000000000000e+00
6.408206791913919176e+00,2.419705840243675077e+00,1.000000000000000000e+00
6.117565129069543417e+00,1.980698583405861468e+00,1.000000000000000000e+00
3.670730171910296935e-01,-3.167515885752726135e+00,0.000000000000000000e+00
6.972003123096957466e+00,3.900188322746099612e+00,1.000000000000000000e+00
6.109273737069024435e+00,1.231202117336832380e+00,1.000000000000000000e+00
6.420607949289673932e+00,2.671293417755211674e+00,1.000000000000000000e+00
6.474850167870828344e+00,2.776045959731796575e+00,1.000000000000000000e+00
-5.658624255119961699e-01,-3.963404528584680175e+00,0.000000000000000000e+00
1.571628938385845053e+00,-6.504281696900500620e+00,0.000000000000000000e+00
2.042958636980414244e+00,-4.230442720965986503e+00,0.000000000000000000e+00
6.286313644712189230e+00,2.857337234329032416e+00,1.000000000000000000e+00
7.445307441931441339e+00,3.748446714657619694e+00,1.000000000000000000e+00
3.851850912047427578e-01,-4.500533615408602195e+00,0.000000000000000000e+00
4.689125979721498361e+00,3.016618023451610675e+00,1.000000000000000000e+00
7.290648322840681317e+00,8.492423977655396694e-01,1.000000000000000000e+00
-3.006393506770316026e+00,-5.072980742898827167e+00,0.000000000000000000e+00
5.597779998343138885e+00,2.643615226305576549e+00,1.000000000000000000e+00
2.496416425677883133e-03,-4.205698491341560263e+00,0.000000000000000000e+00
-1.744606911658900250e-01,-4.228355332265947730e+00,0.000000000000000000e+00
4.849582850687985669e+00,1.986478770971781493e+00,1.000000000000000000e+00
-8.126654064429904567e-01,-2.352241995767462512e+00,0.000000000000000000e+00
-2.682654647867108166e-02,-4.211811542211015613e+00,0.000000000000000000e+00
1.965552260713599342e+00,-4.200188237978501604e+00,0.000000000000000000e+00
7.551927686686884300e+00,1.831542031895919020e+00,1.000000000000000000e+00
6.610107049709490035e+00,2.395042162931190433e+00,1.000000000000000000e+00
7.275432331082189563e+00,2.233251503831670703e+00,1.000000000000000000e+00
5.669551704544814719e+00,1.792042451494718414e+00,1.000000000000000000e+00
-9.980795042392710537e-01,-5.507637064331602161e+00,0.000000000000000000e+00
9.405495270967323407e-01,-4.924538832046271963e+00,0.000000000000000000e+00
7.520009406751597680e+00,2.639357389969235523e+00,1.000000000000000000e+00
5.842384131507452949e+00,5.740762002744939085e-01,1.000000000000000000e+00
-1.166991532031035783e+00,-4.146443421091602133e+00,0.000000000000000000e+00
5.455053748009934367e+00,3.824173076087352019e+00,1.000000000000000000e+00
5.222928457515931822e-01,-4.754845753296988775e+00,0.000000000000000000e+00
-2.387843157027522700e-01,-2.344571648906915051e+00,0.000000000000000000e+00
6.505026436464630635e+00,1.524280100555966300e+00,1.000000000000000000e+00
7.571913701416031373e+00,2.752378172386076294e-01,1.000000000000000000e+00
1.078808177611636943e+00,-4.187370967878294437e+00,0.000000000000000000e+00
4.015997392596103444e-01,-4.866203797433322542e+00,0.000000000000000000e+00
-1.752084016535905953e+00,-4.773287716598532349e+00,0.000000000000000000e+00
-7.629610223821746695e-01,-5.037145054288652446e+00,0.000000000000000000e+00
-9.962449323446573857e-01,-3.710730084513070626e+00,0.000000000000000000e+00
5.506216904816048974e+00,2.304674381225347179e+00,1.000000000000000000e+00
6.509638633818422448e+00,1.875019012841924404e+00,1.000000000000000000e+00
6.139882922551402444e+00,2.660148697542871865e+00,1.000000000000000000e+00
6.321932991814507297e+00,2.786247552967400676e+00,1.000000000000000000e+00
5.876457631240121771e+00,2.115029012967433619e+00,1.000000000000000000e+00
6.203817894689087176e+00,1.002461761306618904e+00,1.000000000000000000e+00
3.436979174547008520e-01,-4.304596560360257840e+00,0.000000000000000000e+00
5.998295933953647463e+00,2.467109959200314950e+00,1.000000000000000000e+00
-3.420441394443754501e-01,-5.040555246757604912e+00,0.000000000000000000e+00
6.575196114458952579e+00,3.764133599608632252e+00,1.000000000000000000e+00
6.818843998429399811e+00,3.373842050894864997e+00,1.000000000000000000e+00
6.563198663237723274e+00,1.539612033287565129e+00,1.000000000000000000e+00
7.178930195716564100e+00,6.621494026460137405e-01,1.000000000000000000e+00
5.435371087258615397e+00,3.361085227905557637e+00,1.000000000000000000e+00
6.328142935295374194e+00,3.416043622369869137e+00,1.000000000000000000e+00
4.690992019371964084e+00,2.059261716650572005e+00,1.000000000000000000e+00
5.565908857273383248e+00,2.555148682451469533e+00,1.000000000000000000e+00
-1.823321821867486814e-01,-5.995665404886071137e+00,0.000000000000000000e+00
7.102259310819945881e+00,2.583351468911057935e+00,1.000000000000000000e+00
1.763116310160470324e+00,-3.528823207143340746e+00,0.000000000000000000e+00
5.692795747120121597e+00,4.483505503022639616e+00,1.000000000000000000e+00
1.066908126070436058e-01,-3.946701008384341680e+00,0.000000000000000000e+00
5.419016554214967085e-01,-4.103640063599492294e+00,0.000000000000000000e+00
5.503470880018718203e-02,-4.618310671218759822e+00,0.000000000000000000e+00
-4.506101891267814130e-01,-3.469670021383134184e+00,0.000000000000000000e+00
-4.805493584702517085e-01,-2.434866158991739304e+00,0.000000000000000000e+00
6.139043180946702094e+00,5.633388459345876065e-01,1.000000000000000000e+00
-3.864233519647564674e-01,-1.869217055295031571e+00,0.000000000000000000e+00
6.601816691402627946e+00,2.350027432313273934e+00,1.000000000000000000e+00
5.735070722037320934e+00,1.924614703403207283e+00,1.000000000000000000e+00
-3.277004671571386307e-01,-3.594111159155326085e+00,0.000000000000000000e+00
-4.646940339974302558e-01,-4.508929876845540363e+00,0.000000000000000000e+00
3.437664098915087507e-01,-3.079386174891006078e+00,0.000000000000000000e+00
9.074933609726560935e-01,-4.468283852666919742e+00,0.000000000000000000e+00
1.358788510924903825e+00,-4.245108771157150684e+00,0.000000000000000000e+00
5.348740285618912793e+00,1.205546084029679221e+00,1.000000000000000000e+00
-1.030551881421797877e-01,-6.847350287687318016e+00,0.000000000000000000e+00
6.921003321961070931e+00,1.465083307471258811e+00,1.000000000000000000e+00
4.622477837462245276e+00,1.489571559784472976e+00,1.000000000000000000e+00
6.097032556637399736e+00,5.471610215381008668e-01,1.000000000000000000e+00
5.725686813155080657e+00,2.677374235998114305e+00,1.000000000000000000e+00
5.335519062299129978e+00,1.374294483802334321e+00,1.000000000000000000e+00
1.578134537512437596e+00,-5.327840301458772743e+00,0.000000000000000000e+00
-7.380585890952358064e-01,-5.403186252053182592e+00,0.000000000000000000e+00
-8.537289984924699704e-01,-6.894454671449123495e+00,0.000000000000000000e+00
9.852399955458684966e-02,-3.798393833335741210e+00,0.000000000000000000e+00
6.113933679268370724e+00,1.822659905476116116e+00,1.000000000000000000e+00
5.590811799372048974e+00,1.998747544873410220e+00,1.000000000000000000e+00
6.660727050548148398e+00,1.180820752636153381e+00,1.000000000000000000e+00
6.006263252973700340e+00,2.594318031564438520e+00,1.000000000000000000e+00
5.774259964007332435e+00,1.618098737868719050e+00,1.000000000000000000e+00
7.311054748333308595e+00,2.019312830622836952e+00,1.000000000000000000e+00
5.783283689200406030e+00,1.952712802965635097e+00,1.000000000000000000e+00
1.745027127313278914e-01,-5.129500508714930795e+00,0.000000000000000000e+00
-9.044680779448075469e-01,-4.626450958229877841e+00,0.000000000000000000e+00
-3.580799196225896153e-01,-4.791770740710258991e+00,0.000000000000000000e+00
-1.048318668621462724e+00,-3.534963547679291551e+00,0.000000000000000000e+00
4.800584771354583502e+00,2.299236160373787641e+00,1.000000000000000000e+00
5.722533022521155921e+00,1.943243738950277910e+00,1.000000000000000000e+00
5.876776075421238588e+00,1.782454680271763570e+00,1.000000000000000000e+00
6.394602613594655871e+00,2.503655966402420940e+00,1.000000000000000000e+00
6.295080272056871706e+00,1.735290664608208910e+00,1.000000000000000000e+00
6.322894774251976990e+00,2.752396670814210911e+00,1.000000000000000000e+00
6.492945582225267742e+00,1.516202526132377049e+00,1.000000000000000000e+00
1.699751457906058860e+00,-4.807285912331192179e+00,0.000000000000000000e+00
5.659188264186505890e+00,1.744310798897117820e+00,1.000000000000000000e+00
6.382907688054529238e+00,2.935970989727178626e+00,1.000000000000000000e+00
-7.396627129502457709e-01,-4.086343842675719706e+00,0.000000000000000000e+00
-3.357932017061071583e-01,-5.501635787718429427e+00,0.000000000000000000e+00
-2.347032698522574790e-02,-4.129520337732635049e+00,0.000000000000000000e+00
7.015807944277764108e+00,2.713669502614716400e+00,1.000000000000000000e+00
7.650673579023796300e+00,1.028813106906284025e+00,1.000000000000000000e+00
6.186691812107631527e+00,2.777668213143679843e+00,1.000000000000000000e+00
4.294503730789377416e-01,-2.920515662482171759e+00,0.000000000000000000e+00
4.872735901179611417e+00,3.301201695080447251e+00,1.000000000000000000e+00
1.027711530895002001e+00,-6.642644327482985389e+00,0.000000000000000000e+00
4.508112821482183064e-01,-3.868959408488548579e+00,0.000000000000000000e+00
4.829160003915176080e-01,-3.247216616862720784e+00,0.000000000000000000e+00
6.033463524319763849e+00,1.834770759304478860e+00,1.000000000000000000e+00
2.836354475195176361e-01,-5.746525792576967717e+00,0.000000000000000000e+00
5.769762853678327197e+00,2.791595608673920204e+00,1.000000000000000000e+00
-3.986432674324504877e-01,-3.630591385135735649e+00,0.000000000000000000e+00
4.820393837791867142e+00,1.414219877459018448e+00,1.000000000000000000e+00
-1.677511797030743601e+00,-4.606314071750597705e+00,0.000000000000000000e+00
7.359143308954527729e-01,-4.227153779422561541e+00,0.000000000000000000e+00
-1.220398876303277147e+00,-3.202689229624430034e+00,0.000000000000000000e+00
7.012954878629924949e+00,2.449193786382484195e+00,1.000000000000000000e+00
-1.161226306688232679e+00,-4.597109556405468034e+00,0.000000000000000000e+00
